time         theta        dtheta/dt   
0.54375000   3.35177979   1.51460101  
0.55000000   3.38204415   1.51905856  
0.55625000   3.41240333   1.52410344  
0.56250000   3.44286900   1.52973297  
0.56875000   3.47345281   1.53594405  
0.57500000   3.50416631   1.54273323  
0.58125000   3.53502102   1.55009664  
0.58750000   3.56602835   1.55803000  
0.59375000   3.59719961   1.56652857  
0.60000000   3.62854605   1.57558715  
0.60625000   3.66007877   1.58520005  
0.61250000   3.69180877   1.59536106  
0.61875000   3.72374694   1.60606344  
0.62500000   3.75590398   1.61729986  
0.63125000   3.78829049   1.62906238  
0.63750000   3.82091688   1.64134246  
0.64375000   3.85379338   1.65413087  
0.65000000   3.88693003   1.66741769  
0.65625000   3.92033669   1.68119227  
0.66250000   3.95402295   1.69544321  
0.66875000   3.98799822   1.71015830  
0.67500000   4.02227163   1.72532450  
0.68125000   4.05685203   1.74092792  
0.68750000   4.09174800   1.75695377  
0.69375000   4.12696783   1.77338633  
0.70000000   4.16251945   1.79020893  
0.70625000   4.19841048   1.80740389  
0.71250000   4.23464816   1.82495254  
0.71875000   4.27123936   1.84283515  
0.72500000   4.30819053   1.86103094  
0.73125000   4.34550770   1.87951802  
0.73750000   4.38319646   1.89827342  
0.74375000   4.42126193   1.91727305  
0.75000000   4.45970873   1.93649167  
0.75625000   4.49854096   1.95590295  
0.76250000   4.53776220   1.97547938  
0.76875000   4.57737545   1.99519236  
0.77500000   4.61738316   2.01501218  
0.78125000   4.65778715   2.03490801  
0.78750000   4.69858861   2.05484796  
0.79375000   4.73978810   2.07479912  
0.80000000   4.78138551   2.09472757  
0.80625000   4.82338003   2.11459845  
0.81250000   4.86577017   2.13437602  
0.81875000   4.90855370   2.15402370  
0.82500000   4.95172765   2.17350417  
0.83125000   4.99528831   2.19277947  
0.83750000   5.03923121   2.21181104  
0.84375000   5.08355108   2.23055986  
0.85000000   5.12824191   2.24898658  
0.85625000   5.17329686   2.26705158  
0.86250000   5.21870833   2.28471516  
0.86875000   5.26446790   2.30193763  
0.87500000   5.31056638   2.31867949  
0.88125000   5.35699379   2.33490154  
0.88750000   5.40373938   2.35056508  
0.89375000   5.45079161   2.36563203  
0.90000000   5.49813820   2.38006511  
0.90625000   5.54576616   2.39382804  
0.91250000   5.59366175   2.40688562  
0.91875000   5.64181055   2.41920400  
0.92500000   5.69019750   2.43075078  
0.93125000   5.73880689   2.44149518  
0.93750000   5.78762242   2.45140824  
0.94375000   5.83662722   2.46046291  
0.95000000   5.88580391   2.46863426  
0.95625000   5.93513464   2.47589957  
0.96250000   5.98460113   2.48223848  
0.96875000   6.03418471   2.48763309  
0.97500000   6.08386638   2.49206808  
0.98125000   6.13362685   2.49553079  
0.98750000   6.18344663   2.49801130  
0.99375000   6.23330605   2.49950247  
1.00000000   6.28318531   2.50000000  
1.00625000   6.33306457   2.49950247  
1.01250000   6.38292398   2.49801130  
1.01875000   6.43274376   2.49553079  
1.02500000   6.48250424   2.49206808  
1.03125000   6.53218590   2.48763309  
1.03750000   6.58176948   2.48223848  
1.04375000   6.63123597   2.47589957  
1.05000000   6.68056670   2.46863426  
1.05625000   6.72974340   2.46046291  
1.06250000   6.77874820   2.45140824  
1.06875000   6.82756372   2.44149518  
1.07500000   6.87617311   2.43075078  
1.08125000   6.92456006   2.41920400  
1.08750000   6.97270887   2.40688562  
1.09375000   7.02060446   2.39382804  
1.10000000   7.06823241   2.38006511  
1.10625000   7.11557901   2.36563203  
1.11250000   7.16263124   2.35056508  
1.11875000   7.20937682   2.33490154  
1.12500000   7.25580423   2.31867949  
1.13125000   7.30190272   2.30193763  
1.13750000   7.34766229   2.28471516  
1.14375000   7.39307375   2.26705158  
1.15000000   7.43812870   2.24898658  
1.15625000   7.48281953   2.23055986  
1.16250000   7.52713941   2.21181104  
1.16875000   7.57108230   2.19277947  
1.17500000   7.61464297   2.17350417  
1.18125000   7.65781692   2.15402370  
1.18750000   7.70060044   2.13437602  
1.19375000   7.74299058   2.11459845  
1.20000000   7.78498511   2.09472757  
1.20625000   7.82658251   2.07479912  
1.21250000   7.86778201   2.05484796  
1.21875000   7.90858347   2.03490801  
1.22500000   7.94898745   2.01501218  
1.23125000   7.98899516   1.99519236  
1.23750000   8.02860842   1.97547938  
1.24375000   8.06782966   1.95590295  
1.25000000   8.10666189   1.93649167  
1.25625000   8.14510868   1.91727305  
1.26250000   8.18317415   1.89827342  
1.26875000   8.22086291   1.87951802  
1.27500000   8.25818009   1.86103094  
1.28125000   8.29513125   1.84283515  
1.28750000   8.33172245   1.82495254  
1.29375000   8.36796013   1.80740389  
1.30000000   8.40385116   1.79020893  
1.30625000   8.43940279   1.77338633  
1.31250000   8.47462261   1.75695377  
1.31875000   8.50951859   1.74092792  
1.32500000   8.54409899   1.72532450  
1.33125000   8.57837239   1.71015830  
1.33750000   8.61234766   1.69544321  
1.34375000   8.64603393   1.68119227  
1.35000000   8.67944058   1.66741769  
1.35625000   8.71257724   1.65413087  
1.36250000   8.74545373   1.64134246  
1.36875000   8.77808012   1.62906238  
1.37500000   8.81046663   1.61729986  
1.38125000   8.84262368   1.60606344  
1.38750000   8.87456184   1.59536106  
1.39375000   8.90629185   1.58520005  
1.40000000   8.93782457   1.57558715  
1.40625000   8.96917100   1.56652857  
1.41250000   9.00034227   1.55803000  
1.41875000   9.03134959   1.55009664  
1.42500000   9.06220430   1.54273323  
1.43125000   9.09291781   1.53594405  
1.43750000   9.12350161   1.52973297  
1.44375000   9.15396729   1.52410344  
1.45000000   9.18432646   1.51905856  
1.45625000   9.21459083   1.51460101  
1.46250000   9.24477213   1.51073317  
1.46875000   9.27488216   1.50745703  
1.47500000   9.30493274   1.50477430  
1.48125000   9.33493573   1.50268633  
1.48750000   9.36490299   1.50119417  
1.49375000   9.39484643   1.50029858  
1.50000000   9.42477796   1.50000000  
1.50625000   9.45470949   1.50029858  
1.51250000   9.48465293   1.50119417  
1.51875000   9.51462019   1.50268633  
1.52500000   9.54462318   1.50477430  
1.53125000   9.57467376   1.50745703  
1.53750000   9.60478379   1.51073317  
1.54375000   9.63496509   1.51460101  
1.55000000   9.66522946   1.51905856  
1.55625000   9.69558864   1.52410344  
1.56250000   9.72605431   1.52973297  
1.56875000   9.75663811   1.53594405  
1.57500000   9.78735162   1.54273323  
1.58125000   9.81820633   1.55009664  
1.58750000   9.84921365   1.55803000  
1.59375000   9.88038492   1.56652857  
1.60000000   9.91173136   1.57558715  
1.60625000   9.94326408   1.58520005  
1.61250000   9.97499408   1.59536106  
1.61875000   10.00693224  1.60606344  
1.62500000   10.03908929  1.61729986  
1.63125000   10.07147580  1.62906238  
1.63750000   10.10410219  1.64134246  
1.64375000   10.13697869  1.65413087  
1.65000000   10.17011534  1.66741769  
1.65625000   10.20352199  1.68119227  
1.66250000   10.23720826  1.69544321  
1.66875000   10.27118353  1.71015830  
1.67500000   10.30545693  1.72532450  
1.68125000   10.34003733  1.74092792  
1.68750000   10.37493331  1.75695377  
1.69375000   10.41015313  1.77338633  
1.70000000   10.44570476  1.79020893  
1.70625000   10.48159579  1.80740389  
1.71250000   10.51783347  1.82495254  
1.71875000   10.55442467  1.84283515  
1.72500000   10.59137584  1.86103094  
1.73125000   10.62869301  1.87951802  
1.73750000   10.66638177  1.89827342  
1.74375000   10.70444724  1.91727305  
1.75000000   10.74289403  1.93649167  
1.75625000   10.78172626  1.95590295  
1.76250000   10.82094750  1.97547938  
1.76875000   10.86056076  1.99519236  
1.77500000   10.90056847  2.01501218  
1.78125000   10.94097246  2.03490801  
1.78750000   10.98177392  2.05484796  
1.79375000   11.02297341  2.07479912  
1.80000000   11.06457081  2.09472757  
1.80625000   11.10656534  2.11459845  
1.81250000   11.14895548  2.13437602  
1.81875000   11.19173900  2.15402370  
1.82500000   11.23491295  2.17350417  
1.83125000   11.27847362  2.19277947  
1.83750000   11.32241651  2.21181104  
1.84375000   11.36673639  2.23055986  
1.85000000   11.41142722  2.24898658  
1.85625000   11.45648217  2.26705158  
1.86250000   11.50189363  2.28471516  
1.86875000   11.54765320  2.30193763  
1.87500000   11.59375169  2.31867949  
1.88125000   11.64017910  2.33490154  
1.88750000   11.68692468  2.35056508  
1.89375000   11.73397691  2.36563203  
1.90000000   11.78132351  2.38006511  
1.90625000   11.82895147  2.39382804  
1.91250000   11.87684705  2.40688562  
1.91875000   11.92499586  2.41920400  
1.92500000   11.97338281  2.43075078  
1.93125000   12.02199220  2.44149518  
1.93750000   12.07080772  2.45140824  
1.94375000   12.11981252  2.46046291  
1.95000000   12.16898922  2.46863426  
1.95625000   12.21831995  2.47589957  
1.96250000   12.26778644  2.48223848  
1.96875000   12.31737002  2.48763309  
1.97500000   12.36705168  2.49206808  
1.98125000   12.41681216  2.49553079  
1.98750000   12.46663194  2.49801130  
1.99375000   12.51649135  2.49950247  
2.00000000   12.56637061  2.50000000  
2.00625000   12.61624987  2.49950247  
2.01250000   12.66610929  2.49801130  
2.01875000   12.71592907  2.49553079  
2.02500000   12.76568955  2.49206808  
2.03125000   12.81537121  2.48763309  
2.03750000   12.86495479  2.48223848  
2.04375000   12.91442128  2.47589957  
2.05000000   12.96375201  2.46863426  
2.05625000   13.01292871  2.46046291  
2.06250000   13.06193351  2.45140824  
2.06875000   13.11074903  2.44149518  
2.07500000   13.15935842  2.43075078  
2.08125000   13.20774537  2.41920400  
2.08750000   13.25589418  2.40688562  
2.09375000   13.30378976  2.39382804  
2.10000000   13.35141772  2.38006511  
2.10625000   13.39876432  2.36563203  
2.11250000   13.44581655  2.35056508  
2.11875000   13.49256213  2.33490154  
2.12500000   13.53898954  2.31867949  
2.13125000   13.58508802  2.30193763  
2.13750000   13.63084760  2.28471516  
2.14375000   13.67625906  2.26705158  
2.15000000   13.72131401  2.24898658  
2.15625000   13.76600484  2.23055986  
2.16250000   13.81032472  2.21181104  
2.16875000   13.85426761  2.19277947  
2.17500000   13.89782827  2.17350417  
2.18125000   13.94100223  2.15402370  
2.18750000   13.98378575  2.13437602  
2.19375000   14.02617589  2.11459845  
2.20000000   14.06817041  2.09472757  
2.20625000   14.10976782  2.07479912  
2.21250000   14.15096731  2.05484796  
2.21875000   14.19176877  2.03490801  
2.22500000   14.23217276  2.01501218  
2.23125000   14.27218047  1.99519236  
2.23750000   14.31179373  1.97547938  
2.24375000   14.35101497  1.95590295  
2.25000000   14.38984720  1.93649167  
2.25625000   14.42829399  1.91727305  
2.26250000   14.46635946  1.89827342  
2.26875000   14.50404822  1.87951802  
2.27500000   14.54136539  1.86103094  
2.28125000   14.57831656  1.84283515  
2.28750000   14.61490776  1.82495254  
2.29375000   14.65114544  1.80740389  
2.30000000   14.68703647  1.79020893  
2.30625000   14.72258809  1.77338633  
2.31250000   14.75780792  1.75695377  
2.31875000   14.79270389  1.74092792  
2.32500000   14.82728429  1.72532450  
2.33125000   14.86155770  1.71015830  
2.33750000   14.89553297  1.69544321  
2.34375000   14.92921924  1.68119227  
2.35000000   14.96262589  1.66741769  
2.35625000   14.99576254  1.65413087  
2.36250000   15.02863904  1.64134246  
2.36875000   15.06126543  1.62906238  
2.37500000   15.09365194  1.61729986  
2.38125000   15.12580898  1.60606344  
2.38750000   15.15774715  1.59536106  
2.39375000   15.18947715  1.58520005  
2.40000000   15.22100987  1.57558715  
2.40625000   15.25235631  1.56652857  
2.41250000   15.28352757  1.55803000  
2.41875000   15.31453490  1.55009664  
2.42500000   15.34538961  1.54273323  
2.43125000   15.37610312  1.53594405  
2.43750000   15.40668692  1.52973297  
2.44375000   15.43715259  1.52410344  
2.45000000   15.46751177  1.51905856  
2.45625000   15.49777613  1.51460101  
2.46250000   15.52795744  1.51073317  
2.46875000   15.55806747  1.50745703  
2.47500000   15.58811805  1.50477430  
2.48125000   15.61812103  1.50268633  
2.48750000   15.64808830  1.50119417  
2.49375000   15.67803174  1.50029858  
2.50000000   15.70796327  1.50000000  
