time         theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   0.00000000   2.00200000   0.00000000   2.00400200  
0.00625000   0.11234335   1.99884873   0.00630388   1.99769812  
0.01250000   0.22433378   1.98944441   0.02505747   1.97894453  
0.01875000   0.33562387   1.97393365   0.05579498   1.94820702  
0.02500000   0.44587705   1.95255463   0.09776721   1.90623479  
0.03125000   0.55477250   1.92562836   0.14997970   1.85402230  
0.03750000   0.66200948   1.89354725   0.21124141   1.79276059  
0.04375000   0.76731098   1.85676169   0.28022001   1.72378199  
0.05000000   0.87042656   1.81576565   0.35549955   1.64850245  
0.05625000   0.97113441   1.77108182   0.43563659   1.56836541  
0.06250000   1.06924250   1.72324727   0.51921143   1.48479057  
0.06875000   1.16458907   1.67280008   0.60487194   1.39913006  
0.07500000   1.25704232   1.62026760   0.69136846   1.31263354  
0.08125000   1.34649951   1.56615635   0.77757915   1.22642285  
0.08750000   1.43288555   1.51094410   0.86252597   1.14147603  
0.09375000   1.51615124   1.45507381   0.94538210   1.05861990  
0.10000000   1.59627116   1.39894955   1.02547208   0.97852992  
0.10625000   1.67324144   1.34293409   1.10226601   0.90173599  
0.11250000   1.74707739   1.28734806   1.17536949   0.82863251  
0.11875000   1.81781113   1.23247031   1.24451046   0.75949154  
0.12500000   1.88548931   1.17853931   1.30952454   0.69447746  
0.13125000   1.95017087   1.12575525   1.37033956   0.63366244  
0.13750000   2.01192501   1.07428267   1.42696037   0.57704163  
0.14375000   2.07082918   1.02425351   1.47945437   0.52454763  
0.15000000   2.12696745   0.97577018   1.52793828   0.47606372  
0.15625000   2.18042885   0.92890880   1.57256622   0.43143578  
0.16250000   2.23130604   0.88372230   1.61351944   0.39048256  
0.16875000   2.27969406   0.84024346   1.65099746   0.35300454  
0.17500000   2.32568930   0.79848767   1.68521072   0.31879128  
0.18125000   2.36938857   0.75845556   1.71637458   0.28762742  
0.18750000   2.41088837   0.72013533   1.74470455   0.25929745  
0.19375000   2.45028424   0.68350493   1.77041250   0.23358950  
0.20000000   2.48767024   0.64853390   1.79370389   0.21029811  
0.20625000   2.52313852   0.61518503   1.81477569   0.18922631  
0.21250000   2.55677898   0.58341587   1.83381496   0.17018704  
0.21875000   2.58867903   0.55317992   1.85099799   0.15300401  
0.22500000   2.61892336   0.52442774   1.86648977   0.13751223  
0.23125000   2.64759386   0.49710789   1.88044387   0.12355813  
0.23750000   2.67476946   0.47116766   1.89300252   0.11099948  
0.24375000   2.70052613   0.44655375   1.90429688   0.09970512  
0.25000000   2.72493684   0.42321281   1.91444746   0.08955454  
0.25625000   2.74807156   0.40109188   1.92356465   0.08043735  
0.26250000   2.76999733   0.38013875   1.93174927   0.07225273  
0.26875000   2.79077826   0.36030224   1.93909315   0.06490885  
0.27500000   2.81047565   0.34153244   1.94567980   0.05832220  
0.28125000   2.82914802   0.32378089   1.95158497   0.05241703  
0.28750000   2.84685121   0.30700071   1.95687728   0.04712472  
0.29375000   2.86363848   0.29114669   1.96161880   0.04238320  
0.30000000   2.87956061   0.27617536   1.96586558   0.03813642  
0.30625000   2.89466597   0.26204505   1.96966820   0.03433380  
0.31250000   2.90900066   0.24871587   1.97307221   0.03092979  
0.31875000   2.92260857   0.23614974   1.97611865   0.02788335  
0.32500000   2.93553153   0.22431039   1.97884442   0.02515758  
0.33125000   2.94780936   0.21316332   1.98128270   0.02271930  
0.33750000   2.95948000   0.20267575   1.98346327   0.02053873  
0.34375000   2.97057959   0.19281665   1.98541287   0.01858913  
0.35000000   2.98114260   0.18355663   1.98715548   0.01684652  
0.35625000   2.99120187   0.17486792   1.98871260   0.01528940  
0.36250000   3.00078874   0.16672435   1.99010350   0.01389850  
0.36875000   3.00993310   0.15910127   1.99134539   0.01265661  
0.37500000   3.01866353   0.15197549   1.99245373   0.01154827  
0.38125000   3.02700734   0.14532527   1.99344228   0.01055972  
0.38750000   3.03499064   0.13913027   1.99432338   0.00967862  
0.39375000   3.04263845   0.13337146   1.99510803   0.00889397  
0.40000000   3.04997476   0.12803112   1.99580602   0.00819598  
0.40625000   3.05702260   0.12309278   1.99642608   0.00757592  
0.41250000   3.06380409   0.11854117   1.99697600   0.00702600  
0.41875000   3.07034056   0.11436220   1.99746264   0.00653936  
0.42500000   3.07665256   0.11054290   1.99789213   0.00610987  
0.43125000   3.08275994   0.10707142   1.99826986   0.00573214  
0.43750000   3.08868193   0.10393696   1.99860055   0.00540145  
0.44375000   3.09443716   0.10112976   1.99888839   0.00511361  
0.45000000   3.10004376   0.09864108   1.99913697   0.00486503  
0.45625000   3.10551939   0.09646315   1.99934943   0.00465257  
0.46250000   3.11088130   0.09458918   1.99952844   0.00447356  
0.46875000   3.11614639   0.09301332   1.99967626   0.00432574  
0.47500000   3.12133126   0.09173064   1.99979474   0.00420726  
0.48125000   3.12645224   0.09073714   1.99988539   0.00411661  
0.48750000   3.13152549   0.09002970   1.99994933   0.00405267  
0.49375000   3.13656699   0.08960612   1.99998737   0.00401463  
0.50000000   3.14159265   0.08946508   2.00000000   0.00400200  
0.50625000   3.14661831   0.08960612   1.99998737   0.00401463  
0.51250000   3.15165982   0.09002970   1.99994933   0.00405267  
0.51875000   3.15673307   0.09073714   1.99988539   0.00411661  
0.52500000   3.16185405   0.09173064   1.99979474   0.00420726  
0.53125000   3.16703892   0.09301332   1.99967626   0.00432574  
0.53750000   3.17230401   0.09458918   1.99952844   0.00447356  
0.54375000   3.17766592   0.09646315   1.99934943   0.00465257  
0.55000000   3.18314155   0.09864108   1.99913697   0.00486503  
0.55625000   3.18874815   0.10112976   1.99888839   0.00511361  
0.56250000   3.19450338   0.10393696   1.99860055   0.00540145  
0.56875000   3.20042536   0.10707142   1.99826986   0.00573214  
0.57500000   3.20653274   0.11054290   1.99789213   0.00610987  
0.58125000   3.21284474   0.11436220   1.99746264   0.00653936  
0.58750000   3.21938121   0.11854117   1.99697600   0.00702600  
0.59375000   3.22616271   0.12309278   1.99642608   0.00757592  
0.60000000   3.23321055   0.12803112   1.99580602   0.00819598  
0.60625000   3.24054686   0.13337146   1.99510803   0.00889397  
0.61250000   3.24819467   0.13913027   1.99432338   0.00967862  
0.61875000   3.25617797   0.14532527   1.99344228   0.01055972  
0.62500000   3.26452177   0.15197549   1.99245373   0.01154827  
0.63125000   3.27325221   0.15910127   1.99134539   0.01265661  
0.63750000   3.28239657   0.16672435   1.99010350   0.01389850  
0.64375000   3.29198344   0.17486792   1.98871260   0.01528940  
0.65000000   3.30204270   0.18355663   1.98715548   0.01684652  
0.65625000   3.31260571   0.19281665   1.98541287   0.01858913  
0.66250000   3.32370531   0.20267575   1.98346327   0.02053873  
0.66875000   3.33537595   0.21316332   1.98128270   0.02271930  
0.67500000   3.34765378   0.22431039   1.97884442   0.02515758  
0.68125000   3.36057673   0.23614974   1.97611865   0.02788335  
