Tt           theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   1.10000000   -0.00000000  1.04537446   -0.49897058 
0.00500000   1.09948579   -0.03027239  1.04493605   -0.49853217 
0.01000000   1.09794342   -0.06052892  1.04362062   -0.49721675 
0.01500000   1.09537372   -0.09075361  1.04142764   -0.49502377 
0.02000000   1.09177802   -0.12093035  1.03835620   -0.49195233 
0.02500000   1.08715824   -0.15104274  1.03440507   -0.48800119 
0.03000000   1.08151685   -0.18107404  1.02957270   -0.48316882 
0.03500000   1.07485689   -0.21100708  1.02385730   -0.47745342 
0.04000000   1.06718200   -0.24082421  1.01725683   -0.47085295 
0.04500000   1.05849642   -0.27050716  1.00976910   -0.46336522 
0.05000000   1.04880504   -0.30003703  1.00139180   -0.45498792 
0.05500000   1.03811338   -0.32939419  0.99212259   -0.44571871 
0.06000000   1.02642765   -0.35855823  0.98195914   -0.43555526 
0.06500000   1.01375478   -0.38750792  0.97089926   -0.42449538 
0.07000000   1.00010241   -0.41622110  0.95894095   -0.41253707 
0.07500000   0.98547898   -0.44467473  0.94608252   -0.39967864 
0.08000000   0.96989370   -0.47284477  0.93232268   -0.38591880 
0.08500000   0.95335664   -0.50070622  0.91766064   -0.37125676 
0.09000000   0.93587870   -0.52823304  0.90209623   -0.35569235 
0.09500000   0.91747172   -0.55539823  0.88563004   -0.33922616 
0.10000000   0.89814846   -0.58217376  0.86826348   -0.32185960 
0.10500000   0.87792263   -0.60853061  0.84999897   -0.30359509 
0.11000000   0.85680898   -0.63443882  0.83084002   -0.28443614 
0.11500000   0.83482326   -0.65986751  0.81079136   -0.26438748 
0.12000000   0.81198231   -0.68478493  0.78985907   -0.24345520 
0.12500000   0.78830403   -0.70915855  0.76805072   -0.22164684 
0.13000000   0.76380746   -0.73295512  0.74537545   -0.19897157 
0.13500000   0.73851279   -0.75614077  0.72184409   -0.17544022 
0.14000000   0.71244134   -0.77868113  0.69746932   -0.15106545 
0.14500000   0.68561563   -0.80054142  0.67226571   -0.12586183 
0.15000000   0.65805936   -0.82168664  0.64624982   -0.09984594 
0.15500000   0.62979741   -0.84208162  0.61944031   -0.07303643 
0.16000000   0.60085586   -0.86169129  0.59185799   -0.04545412 
0.16500000   0.57126199   -0.88048075  0.56352588   -0.01712200 
0.17000000   0.54104425   -0.89841550  0.53446922   0.01193466  
0.17500000   0.51023225   -0.91546161  0.50471556   0.04168832  
0.18000000   0.47885675   -0.93158591  0.47429469   0.07210919  
0.18500000   0.44694960   -0.94675615  0.44323870   0.10316518  
0.19000000   0.41454376   -0.96094126  0.41158188   0.13482200  
0.19500000   0.38167319   -0.97411149  0.37936074   0.16704314  
0.20000000   0.34837286   -0.98623860  0.34661387   0.19979001  
0.20500000   0.31467865   -0.99729611  0.31338191   0.23302196  
0.21000000   0.28062734   -1.00725941  0.27970742   0.26669646  
0.21500000   0.24625647   -1.01610597  0.24563471   0.30076917  
0.22000000   0.21160433   -1.02381551  0.21120976   0.33519412  
0.22500000   0.17670986   -1.03037011  0.17648004   0.36992384  
0.23000000   0.14161257   -1.03575438  0.14149427   0.40490961  
0.23500000   0.10635243   -1.03995556  0.10630232   0.44010156  
0.24000000   0.07096982   -1.04296364  0.07095492   0.47544895  
0.24500000   0.03550539   -1.04477139  0.03550352   0.51090036  
0.25000000   0.00000000   -1.04537446  0.00000000   0.54640388  
0.25500000   -0.03550539  -1.04477139  -0.03550352  0.58190740  
0.26000000   -0.07096982  -1.04296364  -0.07095492  0.61735880  
0.26500000   -0.10635243  -1.03995556  -0.10630232  0.65270620  
0.27000000   -0.14161257  -1.03575438  -0.14149427  0.68789815  
0.27500000   -0.17670986  -1.03037011  -0.17648004  0.72288391  
0.28000000   -0.21160433  -1.02381551  -0.21120976  0.75761364  
0.28500000   -0.24625647  -1.01610597  -0.24563471  0.79203859  
0.29000000   -0.28062734  -1.00725941  -0.27970742  0.82611129  
0.29500000   -0.31467865  -0.99729611  -0.31338191  0.85978579  
0.30000000   -0.34837286  -0.98623860  -0.34661387  0.89301775  
0.30500000   -0.38167319  -0.97411149  -0.37936074  0.92576462  
0.31000000   -0.41454376  -0.96094126  -0.41158188  0.95798576  
0.31500000   -0.44694960  -0.94675615  -0.44323870  0.98964257  
0.32000000   -0.47885675  -0.93158591  -0.47429469  1.02069857  
0.32500000   -0.51023225  -0.91546161  -0.50471556  1.05111943  
0.33000000   -0.54104425  -0.89841550  -0.53446922  1.08087310  
0.33500000   -0.57126199  -0.88048075  -0.56352588  1.10992976  
0.34000000   -0.60085586  -0.86169129  -0.59185799  1.13826187  
0.34500000   -0.62979741  -0.84208162  -0.61944031  1.16584419  
0.35000000   -0.65805936  -0.82168664  -0.64624982  1.19265370  
0.35500000   -0.68561563  -0.80054142  -0.67226571  1.21866959  
0.36000000   -0.71244134  -0.77868113  -0.69746932  1.24387320  
0.36500000   -0.73851279  -0.75614077  -0.72184409  1.26824797  
0.37000000   -0.76380746  -0.73295512  -0.74537545  1.29177932  
0.37500000   -0.78830403  -0.70915855  -0.76805072  1.31445460  
0.38000000   -0.81198231  -0.68478493  -0.78985907  1.33626295  
0.38500000   -0.83482326  -0.65986751  -0.81079136  1.35719524  
0.39000000   -0.85680898  -0.63443882  -0.83084002  1.37724390  
0.39500000   -0.87792263  -0.60853061  -0.84999897  1.39640285  
0.40000000   -0.89814846  -0.58217376  -0.86826348  1.41466736  
0.40500000   -0.91747172  -0.55539823  -0.88563004  1.43203391  
0.41000000   -0.93587870  -0.52823304  -0.90209623  1.44850011  
0.41500000   -0.95335664  -0.50070622  -0.91766064  1.46406451  
0.42000000   -0.96989370  -0.47284477  -0.93232268  1.47872656  
0.42500000   -0.98547898  -0.44467473  -0.94608252  1.49248640  
0.43000000   -1.00010241  -0.41622110  -0.95894095  1.50534483  
0.43500000   -1.01375478  -0.38750792  -0.97089926  1.51730314  
0.44000000   -1.02642765  -0.35855823  -0.98195914  1.52836302  
0.44500000   -1.03811338  -0.32939419  -0.99212259  1.53852646  
0.45000000   -1.04880504  -0.30003703  -1.00139180  1.54779568  
0.45500000   -1.05849642  -0.27050716  -1.00976910  1.55617298  
0.46000000   -1.06718200  -0.24082421  -1.01725683  1.56366071  
0.46500000   -1.07485689  -0.21100708  -1.02385730  1.57026118  
0.47000000   -1.08151685  -0.18107404  -1.02957270  1.57597658  
0.47500000   -1.08715824  -0.15104274  -1.03440507  1.58080895  
0.48000000   -1.09177802  -0.12093035  -1.03835620  1.58476008  
0.48500000   -1.09537372  -0.09075361  -1.04142764  1.58783152  
0.49000000   -1.09794342  -0.06052892  -1.04362062  1.59002450  
0.49500000   -1.09948579  -0.03027239  -1.04493605  1.59133992  
0.50000000   -1.10000000  -0.00000000  -1.04537446  1.59177834  
0.50500000   -1.09948579  0.03027239   -1.04493605  1.59133992  
0.51000000   -1.09794342  0.06052892   -1.04362062  1.59002450  
0.51500000   -1.09537372  0.09075361   -1.04142764  1.58783152  
0.52000000   -1.09177802  0.12093035   -1.03835620  1.58476008  
0.52500000   -1.08715824  0.15104274   -1.03440507  1.58080895  
0.53000000   -1.08151685  0.18107404   -1.02957270  1.57597658  
0.53500000   -1.07485689  0.21100708   -1.02385730  1.57026118  
0.54000000   -1.06718200  0.24082421   -1.01725683  1.56366071  
0.54500000   -1.05849642  0.27050716   -1.00976910  1.55617298  
0.55000000   -1.04880504  0.30003703   -1.00139180  1.54779568  
0.55500000   -1.03811338  0.32939419   -0.99212259  1.53852646  
0.56000000   -1.02642765  0.35855823   -0.98195914  1.52836302  
0.56500000   -1.01375478  0.38750792   -0.97089926  1.51730314  
0.57000000   -1.00010241  0.41622110   -0.95894095  1.50534483  
0.57500000   -0.98547898  0.44467473   -0.94608252  1.49248640  
0.58000000   -0.96989370  0.47284477   -0.93232268  1.47872656  
0.58500000   -0.95335664  0.50070622   -0.91766064  1.46406451  
0.59000000   -0.93587870  0.52823304   -0.90209623  1.44850011  
0.59500000   -0.91747172  0.55539823   -0.88563004  1.43203391  
0.60000000   -0.89814846  0.58217376   -0.86826348  1.41466736  
0.60500000   -0.87792263  0.60853061   -0.84999897  1.39640285  
0.61000000   -0.85680898  0.63443882   -0.83084002  1.37724390  
0.61500000   -0.83482326  0.65986751   -0.81079136  1.35719524  
0.62000000   -0.81198231  0.68478493   -0.78985907  1.33626295  
0.62500000   -0.78830403  0.70915855   -0.76805072  1.31445460  
0.63000000   -0.76380746  0.73295512   -0.74537545  1.29177932  
0.63500000   -0.73851279  0.75614077   -0.72184409  1.26824797  
0.64000000   -0.71244134  0.77868113   -0.69746932  1.24387320  
0.64500000   -0.68561563  0.80054142   -0.67226571  1.21866959  
0.65000000   -0.65805936  0.82168664   -0.64624982  1.19265370  
0.65500000   -0.62979741  0.84208162   -0.61944031  1.16584419  
0.66000000   -0.60085586  0.86169129   -0.59185799  1.13826187  
0.66500000   -0.57126199  0.88048075   -0.56352588  1.10992976  
0.67000000   -0.54104425  0.89841550   -0.53446922  1.08087310  
0.67500000   -0.51023225  0.91546161   -0.50471556  1.05111943  
0.68000000   -0.47885675  0.93158591   -0.47429469  1.02069857  
0.68500000   -0.44694960  0.94675615   -0.44323870  0.98964257  
0.69000000   -0.41454376  0.96094126   -0.41158188  0.95798576  
0.69500000   -0.38167319  0.97411149   -0.37936074  0.92576462  
0.70000000   -0.34837286  0.98623860   -0.34661387  0.89301775  
0.70500000   -0.31467865  0.99729611   -0.31338191  0.85978579  
0.71000000   -0.28062734  1.00725941   -0.27970742  0.82611129  
0.71500000   -0.24625647  1.01610597   -0.24563471  0.79203859  
0.72000000   -0.21160433  1.02381551   -0.21120976  0.75761364  
0.72500000   -0.17670986  1.03037011   -0.17648004  0.72288391  
0.73000000   -0.14161257  1.03575438   -0.14149427  0.68789815  
0.73500000   -0.10635243  1.03995556   -0.10630232  0.65270620  
0.74000000   -0.07096982  1.04296364   -0.07095492  0.61735880  
0.74500000   -0.03550539  1.04477139   -0.03550352  0.58190740  
0.75000000   -0.00000000  1.04537446   -0.00000000  0.54640388  
0.75500000   0.03550539   1.04477139   0.03550352   0.51090036  
0.76000000   0.07096982   1.04296364   0.07095492   0.47544895  
0.76500000   0.10635243   1.03995556   0.10630232   0.44010156  
0.77000000   0.14161257   1.03575438   0.14149427   0.40490961  
0.77500000   0.17670986   1.03037011   0.17648004   0.36992384  
0.78000000   0.21160433   1.02381551   0.21120976   0.33519412  
0.78500000   0.24625647   1.01610597   0.24563471   0.30076917  
0.79000000   0.28062734   1.00725941   0.27970742   0.26669646  
0.79500000   0.31467865   0.99729611   0.31338191   0.23302196  
0.80000000   0.34837286   0.98623860   0.34661387   0.19979001  
0.80500000   0.38167319   0.97411149   0.37936074   0.16704314  
0.81000000   0.41454376   0.96094126   0.41158188   0.13482200  
0.81500000   0.44694960   0.94675615   0.44323870   0.10316518  
0.82000000   0.47885675   0.93158591   0.47429469   0.07210919  
0.82500000   0.51023225   0.91546161   0.50471556   0.04168832  
0.83000000   0.54104425   0.89841550   0.53446922   0.01193466  
0.83500000   0.57126199   0.88048075   0.56352588   -0.01712200 
0.84000000   0.60085586   0.86169129   0.59185799   -0.04545412 
0.84500000   0.62979741   0.84208162   0.61944031   -0.07303643 
0.85000000   0.65805936   0.82168664   0.64624982   -0.09984594 
0.85500000   0.68561563   0.80054142   0.67226571   -0.12586183 
0.86000000   0.71244134   0.77868113   0.69746932   -0.15106545 
0.86500000   0.73851279   0.75614077   0.72184409   -0.17544022 
0.87000000   0.76380746   0.73295512   0.74537545   -0.19897157 
0.87500000   0.78830403   0.70915855   0.76805072   -0.22164684 
0.88000000   0.81198231   0.68478493   0.78985907   -0.24345520 
0.88500000   0.83482326   0.65986751   0.81079136   -0.26438748 
0.89000000   0.85680898   0.63443882   0.83084002   -0.28443614 
0.89500000   0.87792263   0.60853061   0.84999897   -0.30359509 
0.90000000   0.89814846   0.58217376   0.86826348   -0.32185960 
0.90500000   0.91747172   0.55539823   0.88563004   -0.33922616 
0.91000000   0.93587870   0.52823304   0.90209623   -0.35569235 
0.91500000   0.95335664   0.50070622   0.91766064   -0.37125676 
0.92000000   0.96989370   0.47284477   0.93232268   -0.38591880 
0.92500000   0.98547898   0.44467473   0.94608252   -0.39967864 
0.93000000   1.00010241   0.41622110   0.95894095   -0.41253707 
0.93500000   1.01375478   0.38750792   0.97089926   -0.42449538 
0.94000000   1.02642765   0.35855823   0.98195914   -0.43555526 
0.94500000   1.03811338   0.32939419   0.99212259   -0.44571871 
0.95000000   1.04880504   0.30003703   1.00139180   -0.45498792 
0.95500000   1.05849642   0.27050716   1.00976910   -0.46336522 
0.96000000   1.06718200   0.24082421   1.01725683   -0.47085295 
0.96500000   1.07485689   0.21100708   1.02385730   -0.47745342 
0.97000000   1.08151685   0.18107404   1.02957270   -0.48316882 
0.97500000   1.08715824   0.15104274   1.03440507   -0.48800119 
0.98000000   1.09177802   0.12093035   1.03835620   -0.49195233 
0.98500000   1.09537372   0.09075361   1.04142764   -0.49502377 
0.99000000   1.09794342   0.06052892   1.04362062   -0.49721675 
0.99500000   1.09948579   0.03027239   1.04493605   -0.49853217 
1.00000000   1.10000000   0.00000000   1.04537446   -0.49897058 
