Tt           theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   2.60000000   -0.00000000  1.92711637   -0.07022762 
0.00500000   2.59922772   -0.02822646  1.92690964   -0.07002089 
0.01000000   2.59690890   -0.05652534  1.92628720   -0.06939845 
0.01500000   2.59303760   -0.08496904  1.92524226   -0.06835351 
0.02000000   2.58760390   -0.11362992  1.92376343   -0.06687468 
0.02500000   2.58059394   -0.14258027  1.92183464   -0.06494588 
0.03000000   2.57198991   -0.17189225  1.91943496   -0.06254621 
0.03500000   2.56177004   -0.20163783  1.91653847   -0.05964971 
0.04000000   2.54990863   -0.23188867  1.91311399   -0.05622524 
0.04500000   2.53637608   -0.26271601  1.90912488   -0.05223613 
0.05000000   2.52113891   -0.29419049  1.90452867   -0.04763992 
0.05500000   2.50415977   -0.32638189  1.89927680   -0.04238805 
0.06000000   2.48539755   -0.35935888  1.89331421   -0.03642546 
0.06500000   2.46480739   -0.39318863  1.88657897   -0.02969022 
0.07000000   2.44234084   -0.42793641  1.87900185   -0.02211309 
0.07500000   2.41794592   -0.46366501  1.87050588   -0.01361713 
0.08000000   2.39156728   -0.50043417  1.86100595   -0.00411720 
0.08500000   2.36314644   -0.53829978  1.85040829   0.00648046  
0.09000000   2.33262196   -0.57731304  1.83861012   0.01827864  
0.09500000   2.29992974   -0.61751943  1.82549918   0.03138957  
0.10000000   2.26500341   -0.65895754  1.81095347   0.04593529  
0.10500000   2.22777466   -0.70165774  1.79484092   0.06204783  
0.11000000   2.18817381   -0.74564066  1.77701928   0.07986947  
0.11500000   2.14613036   -0.79091552  1.75733610   0.09955266  
0.12000000   2.10157363   -0.83747825  1.73562890   0.12125985  
0.12500000   2.05443358   -0.88530945  1.71172565   0.14516311  
0.13000000   2.00464173   -0.93437219  1.68544537   0.17144338  
0.13500000   1.95213213   -0.98460967  1.65659932   0.20028944  
0.14000000   1.89684253   -1.03594276  1.62499234   0.23189642  
0.14500000   1.83871570   -1.08826756  1.59042486   0.26646390  
0.15000000   1.77770082   -1.14145289  1.55269534   0.30419342  
0.15500000   1.71375505   -1.19533801  1.51160330   0.34528545  
0.16000000   1.64684520   -1.24973050  1.46695303   0.38993573  
0.16500000   1.57694954   -1.30440452  1.41855784   0.43833091  
0.17000000   1.50405961   -1.35909966  1.36624508   0.49064367  
