time         theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   2.10000000   -0.00000000  1.73484645   -0.23000035 
0.12500000   2.09325175   -0.10804259  1.73147885   -0.22663275 
0.25000000   2.07295436   -0.21692317  1.72123111   -0.21638501 
0.37500000   2.03895322   -0.32742585  1.70366796   -0.19882186 
0.50000000   1.99100208   -0.44022219  1.67806336   -0.17321725 
0.62500000   1.92878129   -0.55580293  1.64340358   -0.13855747 
0.75000000   1.85192530   -0.67439695  1.59839950   -0.09355339 
0.87500000   1.76006121   -0.79587581  1.54151676   -0.03667065 
1.00000000   1.65286007   -0.91964606  1.47103478   0.03381132  
1.12500000   1.53010204   -1.04453738  1.38514760   0.11969850  
1.25000000   1.39175496   -1.16870223  1.28211829   0.22272782  
1.37500000   1.23806354   -1.28955283  1.16049373   0.34435237  
1.50000000   1.06964229   -1.40376927  1.01937434   0.48547177  
1.62500000   0.88756110   -1.50741597  0.85871374   0.64613236  
1.75000000   0.69340783   -1.59619450  0.67959940   0.82524671  
1.87500000   0.48931061   -1.66583505  0.48444382   1.02040229  
2.00000000   0.27790417   -1.71258788  0.27701075   1.22783536  
2.12500000   0.06223277   -1.73373024  0.06222273   1.44262338  
2.25000000   -0.15440535  -1.72797527  -0.15425201  1.65909812  
2.37500000   -0.36865282  -1.69567672  -0.36656879  1.87141490  
2.50000000   -0.57729746  -1.63877195  -0.56931424  2.07416034  
2.62500000   -0.77745352  -1.56047956  -0.75802095  2.26286706  
2.75000000   -0.96669390  -1.46483425  -0.92949062  2.43433673  
2.87500000   -1.14312002  -1.35617376  -1.08188953  2.58673563  
3.00000000   -1.30537008  -1.23868214  -1.21464348  2.71948958  
3.12500000   -1.45257755  -1.11605529  -1.32819908  2.83304518  
3.25000000   -1.58429662  -0.99130845  -1.42372742  2.92857353  
3.37500000   -1.70041186  -0.86671010  -1.50283260  3.00767870  
3.50000000   -1.80104574  -0.74380876  -1.56730365  3.07214976  
3.62500000   -1.88647346  -0.62351566  -1.61892570  3.12377181  
3.75000000   -1.95704982  -0.50621246  -1.65934962  3.16419572  
3.87500000   -2.01315008  -0.39186288  -1.69001056  3.19485666  
4.00000000   -2.05512428  -0.28011566  -1.71208277  3.21692888  
4.12500000   -2.08326360  -0.17039395  -1.72645826  3.23130436  
4.25000000   -2.09777698  -0.06197055  -1.73373927  3.23858538  
4.37500000   -2.09877646  0.04596839   -1.73423733  3.23908343  
4.50000000   -2.08626986  0.15426731   -1.72797390  3.23282001  
4.62500000   -2.06016029  0.26374803   -1.71468049  3.21952660  
4.75000000   -2.02025242  0.37515435   -1.69379793  3.19864403  
4.87500000   -1.96626602  0.48908983   -1.66447690  3.16932300  
5.00000000   -1.89785792  0.60594443   -1.62558406  3.13043017  
5.12500000   -1.81465401  0.72580733   -1.57572077  3.08056687  
5.25000000   -1.71629306  0.84836569   -1.51326398  3.01811008  
5.37500000   -1.60248382  0.97279383   -1.43644157  2.94128767  
5.50000000   -1.47307604  1.09764379   -1.34345462  2.84830073  
5.62500000   -1.32814417  1.22075717   -1.23265735  2.73750346  
5.75000000   -1.16807920  1.33922787   -1.10279686  2.60764297  
5.87500000   -0.99368006  1.44945206   -0.95330003  2.45814613  
6.00000000   -0.80623153  1.54730029   -0.78457252  2.28941862  
6.12500000   -0.60755184  1.62843123   -0.59825073  2.10309684  
6.25000000   -0.39999263  1.68873323   -0.39733144  1.90217754  
6.37500000   -0.18637860  1.72483497   -0.18610896  1.69095506  
6.50000000   0.03011593   1.73458505   0.03011479   1.47473131  
6.62500000   0.24614241   1.71738505   0.24552151   1.25932459  
6.75000000   0.45838095   1.67428564   0.45437849   1.05046762  
6.87500000   0.66373863   1.60781877   0.65162183   0.85322428  
7.00000000   0.85951236   1.52161299   0.83329834   0.67154777  
7.12500000   1.04349536   1.41989356   0.99679210   0.50805401  
7.25000000   1.21401989   1.30698247   1.14082822   0.36401788  
7.37500000   1.36994253   1.18688849   1.26530151   0.23954459  
7.50000000   1.51058632   1.06303315   1.37100428   0.13384183  
7.62500000   1.63565760   0.93811545   1.45932574   0.04552037  
7.75000000   1.74515332   0.81408991   1.53197579   -0.02712969 
7.87500000   1.83927078   0.69222143   1.59076136   -0.08591525 
8.00000000   1.91832722   0.57318192   1.63742319   -0.13257708 
8.12500000   1.98269258   0.45716169   1.67352783   -0.16868173 
8.25000000   2.03273623   0.34397844   1.70040320   -0.19555710 
8.37500000   2.06878660   0.23317476   1.71910492   -0.21425882 
8.50000000   2.09110218   0.12410131   1.73040200   -0.22555589 
8.62500000   2.09985197   0.01598676   1.73477279   -0.22992669 
8.75000000   2.09510410   -0.09200236  1.73240520   -0.22755909 
8.87500000   2.07682149   -0.20070738  1.72319725   -0.21835114 
9.00000000   2.04486414   -0.31092393  1.70675672   -0.20191062 
9.12500000   1.99899844   -0.42334428  1.68240062   -0.17755451 
9.25000000   1.93891414   -0.53849072  1.64915735   -0.14431124 
9.37500000   1.86425031   -0.65663663  1.60577724   -0.10093114 
9.50000000   1.77463225   -0.77771303  1.55075938   -0.04591327 
9.62500000   1.66972073   -0.90120249  1.48240557   0.02244053  
9.75000000   1.54927508   -1.02602699  1.39891416   0.10593195  
9.87500000   1.41322991   -1.15044456  1.29852590   0.20632020  
10.00000000  1.26178303   -1.27197871  1.17972979   0.32511632  
10.12500000  1.09548845   -1.38741365  1.04152560   0.46332051  
10.25000000  0.91534386   -1.49289257  0.88372167   0.62112444  
10.37500000  0.72285783   -1.58414921  0.70722238   0.79762372  
10.50000000  0.52007907   -1.65688020  0.51423752   0.99060859  
10.62500000  0.30957184   -1.70722594  0.30833717   1.19650894  
10.75000000  0.09432828   -1.73228202  0.09429332   1.41055279  
10.87500000  -0.12237936  -1.73053003  -0.12230300  1.62714911  
11.00000000  -0.33718943  -1.70207775  -0.33559431  1.84044042  
11.12500000  -0.54685591  -1.64864173  -0.54006726  2.04491336  
11.25000000  -0.74843494  -1.57327740  -0.73108853  2.23593464  
11.37500000  -0.93942550  -1.47993106  -0.90526032  2.41010643  
11.50000000  -1.11784877  -1.37292670  -1.06054914  2.56539525  
11.62500000  -1.28226504  -1.25649563  -1.19620689  2.70105300  
11.75000000  -1.43173850  -1.13442162  -1.31254706  2.81739317  
11.87500000  -1.56576649  -1.00982762  -1.41065246  2.91549857  
12.00000000  -1.68419056  -0.88509290  -1.49208001  2.99692612  
12.12500000  -1.78710356  -0.76186840  -1.55860475  3.06345085  
12.25000000  -1.87476298  -0.64115326  -1.61202193  3.11686804  
12.37500000  -1.94751590  -0.52340049  -1.65400850  3.15885461  
12.50000000  -2.00573777  -0.40862894  -1.68603517  3.19088128  
12.62500000  -2.04978474  -0.29652802  -1.70931663  3.21416273  
12.75000000  -2.07995842  -0.18654923  -1.72478741  3.22963351  
12.87500000  -2.09648106  -0.07798340  -1.73309284  3.23793895  
13.00000000  -2.09947967  0.02997417   -1.73458749  3.23943359  
13.12500000  -2.08897770  0.13816676   -1.72933576  3.23418186  
13.25000000  -2.06489357  0.24742291   -1.71711214  3.22195825  
13.37500000  -2.02704585  0.35850171   -1.69740058  3.20224669  
13.50000000  -1.97516572  0.47203180   -1.66939456  3.17424066  
13.62500000  -1.90891758  0.58843996   -1.63200203  3.13684813  
13.75000000  -1.82792945  0.70786598   -1.58386173  3.08870783  
13.87500000  -1.73183492  0.83006344   -1.52338009  3.02822620  
14.00000000  -1.62032821  0.95428976   -1.44880063  2.95364674  
