time         theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   0.00000000   2.30000000   0.00000000   2.64500000  
0.03000000   0.06898965   2.29896549   0.00237884   2.64262116  
0.06000000   0.13791729   2.29586780   0.00949552   2.63550448  
0.09000000   0.20672126   2.29072440   0.02129086   2.62370914  
0.12000000   0.27534059   2.28356417   0.03766734   2.60733266  
0.15000000   0.34371534   2.27442702   0.05849086   2.58650914  
0.18000000   0.41178694   2.26336346   0.08359293   2.56140707  
0.21000000   0.47949848   2.25043391   0.11277360   2.53222640  
0.24000000   0.54679501   2.23570810   0.14580465   2.49919535  
0.27000000   0.61362378   2.21926415   0.18243331   2.46256669  
0.30000000   0.67993453   2.20118781   0.22238612   2.42261388  
0.33000000   0.74567965   2.18157143   0.26537305   2.37962695  
0.36000000   0.81081440   2.16051306   0.31109165   2.33390835  
0.39000000   0.87529704   2.13811545   0.35923116   2.28576884  
0.42000000   0.93908899   2.11448503   0.40947653   2.23552347  
0.45000000   1.00215491   2.08973097   0.46151224   2.18348776  
0.48000000   1.06446273   2.06396422   0.51502586   2.12997414  
0.51000000   1.12598375   2.03729659   0.56971130   2.07528870  
0.54000000   1.18669263   2.00983994   0.62527171   2.01972829  
0.57000000   1.24656737   1.98170533   0.68142199   1.96357801  
0.60000000   1.30558927   1.95300235   0.73789091   1.90710909  
0.63000000   1.36374290   1.92383843   0.79442284   1.85057716  
0.66000000   1.42101601   1.89431830   0.85077909   1.79422091  
0.69000000   1.47739945   1.86454346   0.90673885   1.73826115  
0.72000000   1.53288705   1.83461178   0.96209981   1.68290019  
0.75000000   1.58747553   1.80461717   1.01667843   1.62832157  
0.78000000   1.64116435   1.77464928   1.07030997   1.57469003  
0.81000000   1.69395561   1.74479330   1.12284817   1.52215183  
0.84000000   1.74585388   1.71512984   1.17416481   1.47083519  
0.87000000   1.79686608   1.68573484   1.22414903   1.42085097  
0.90000000   1.84700137   1.65667951   1.27270650   1.37229350  
0.93000000   1.89627092   1.62803041   1.31975850   1.32524150  
0.96000000   1.94468787   1.59984944   1.36524088   1.27975912  
0.99000000   1.99226714   1.57219401   1.40910300   1.23589700  
1.02000000   2.03902530   1.54511709   1.45130658   1.19369342  
1.05000000   2.08498044   1.51866742   1.49182463   1.15317537  
1.08000000   2.13015207   1.49288966   1.53064023   1.11435977  
1.11000000   2.17456095   1.46782455   1.56774554   1.07725446  
1.14000000   2.21822904   1.44350917   1.60314064   1.04185936  
1.17000000   2.26117933   1.41997709   1.63683253   1.00816747  
1.20000000   2.30343580   1.39725862   1.66883418   0.97616582  
1.23000000   2.34502326   1.37538099   1.69916357   0.94583643  
1.26000000   2.38596731   1.35436859   1.72784286   0.91715714  
1.29000000   2.42629425   1.33424318   1.75489757   0.89010243  
1.32000000   2.46603097   1.31502408   1.78035583   0.86464417  
1.35000000   2.50520493   1.29672838   1.80424775   0.84075225  
1.38000000   2.54384406   1.27937113   1.82660476   0.81839524  
1.41000000   2.58197671   1.26296551   1.84745905   0.79754095  
1.44000000   2.61963162   1.24752306   1.86684311   0.77815689  
1.47000000   2.65683783   1.23305375   1.88478922   0.76021078  
1.50000000   2.69362466   1.21956624   1.90132910   0.74367090  
1.53000000   2.73002169   1.20706794   1.91649349   0.72850651  
1.56000000   2.76605869   1.19556521   1.93031191   0.71468809  
1.59000000   2.80176562   1.18506343   1.94281233   0.70218767  
1.62000000   2.83717256   1.17556715   1.95402093   0.69097907  
1.65000000   2.87230974   1.16708019   1.96396192   0.68103808  
1.68000000   2.90720749   1.15960569   1.97265732   0.67234268  
1.71000000   2.94189623   1.15314627   1.98012684   0.66487316  
1.74000000   2.97640644   1.14770401   1.98638775   0.65861225  
1.77000000   3.01076866   1.14328060   1.99145474   0.65354526  
1.80000000   3.04501348   1.13987731   1.99533986   0.64966014  
1.83000000   3.07917151   1.13749511   1.99805243   0.64694757  
1.86000000   3.11327340   1.13613464   1.99959904   0.64540096  
1.89000000   3.14734981   1.13579626   1.99998343   0.64501657  
1.92000000   3.18143140   1.13648006   1.99920654   0.64579346  
1.95000000   3.21554883   1.13818585   1.99726649   0.64773351  
1.98000000   3.24973276   1.14091318   1.99415855   0.65084145  
2.01000000   3.28401383   1.14466132   1.98987524   0.65512476  
2.04000000   3.31842264   1.14942918   1.98440627   0.66059373  
2.07000000   3.35298977   1.15521538   1.97773872   0.66726128  
2.10000000   3.38774573   1.16201808   1.96985699   0.67514301  
2.13000000   3.42272099   1.16983503   1.96074300   0.68425700  
2.16000000   3.45794595   1.17866345   1.95037624   0.69462376  
2.19000000   3.49345088   1.18849997   1.93873391   0.70626609  
2.22000000   3.52926598   1.19934055   1.92579113   0.71920887  
2.25000000   3.56542131   1.21118035   1.91152108   0.73347892  
2.28000000   3.60194674   1.22401369   1.89589524   0.74910476  
2.31000000   3.63887200   1.23783386   1.87888366   0.76611634  
2.34000000   3.67622656   1.25263305   1.86045522   0.78454478  
2.37000000   3.71403968   1.26840217   1.84057796   0.80442204  
2.40000000   3.75234029   1.28513074   1.81921949   0.82578051  
2.43000000   3.79115700   1.30280668   1.79634738   0.84865262  
2.46000000   3.83051803   1.32141620   1.77192961   0.87307039  
2.49000000   3.87045115   1.34094358   1.74593515   0.89906485  
2.52000000   3.91098364   1.36137101   1.71833449   0.92666551  
2.55000000   3.95214221   1.38267835   1.68910029   0.95589971  
2.58000000   3.99395292   1.40484299   1.65820809   0.98679191  
2.61000000   4.03644111   1.42783960   1.62563705   1.01936295  
2.64000000   4.07963133   1.45163992   1.59137077   1.05362923  
2.67000000   4.12354723   1.47621258   1.55539821   1.08960179  
2.70000000   4.16821146   1.50152283   1.51771459   1.12728541  
2.73000000   4.21364559   1.52753240   1.47832238   1.16667762  
2.76000000   4.25986998   1.55419923   1.43723238   1.20776762  
2.79000000   4.30690366   1.58147730   1.39446477   1.25053523  
2.82000000   4.35476423   1.60931647   1.35005025   1.29494975  
2.85000000   4.40346772   1.63766227   1.30403114   1.34096886  
2.88000000   4.45302845   1.66645580   1.25646253   1.38853747  
2.91000000   4.50345891   1.69563359   1.20741336   1.43758664  
2.94000000   4.55476962   1.72512752   1.15696752   1.48803248  
2.97000000   4.60696900   1.75486476   1.10522483   1.53977517  
3.00000000   4.66006317   1.78476781   1.05230194   1.59269806  
3.03000000   4.71405590   1.81475449   0.99833308   1.64666692  
3.06000000   4.76894841   1.84473807   0.94347072   1.70152928  
3.09000000   4.82473925   1.87462746   0.88788594   1.75711406  
3.12000000   4.88142416   1.90432737   0.83176864   1.81323136  
3.15000000   4.93899600   1.93373865   0.77532741   1.86967259  
3.18000000   4.99744457   1.96275867   0.71878920   1.92621080  
3.21000000   5.05675655   1.99128172   0.66239855   1.98260145  
3.24000000   5.11691542   2.01919958   0.60641653   2.03858347  
3.27000000   5.17790138   2.04640208   0.55111927   2.09388073  
3.30000000   5.23969128   2.07277780   0.49679609   2.14820391  
3.33000000   5.30225866   2.09821483   0.44374727   2.20125273  
3.36000000   5.36557367   2.12260152   0.39228139   2.25271861  
3.39000000   5.42960314   2.14582744   0.34271230   2.30228770  
3.42000000   5.49431062   2.16778423   0.29535576   2.34964424  
3.45000000   5.55965645   2.18836660   0.25052582   2.39447418  
3.48000000   5.62559786   2.20747326   0.20853089   2.43646911  
3.51000000   5.69208912   2.22500800   0.16966969   2.47533031  
3.54000000   5.75908171   2.24088058   0.13422712   2.51077288  
3.57000000   5.82652450   2.25500773   0.10247007   2.54252993  
3.60000000   5.89436397   2.26731406   0.07464347   2.57035653  
3.63000000   5.96254447   2.27773292   0.05096636   2.59403364  
3.66000000   6.03100849   2.28620715   0.03162843   2.61337157  
3.69000000   6.09969698   2.29268977   0.01678681   2.62821319  
3.72000000   6.16854960   2.29714454   0.00656348   2.63843652  
3.75000000   6.23750512   2.29954641   0.00104316   2.64395684  
3.78000000   6.30650171   2.29988182   0.00027182   2.64472818  
3.81000000   6.37547734   2.29814887   0.00425589   2.64074411  
3.84000000   6.44437006   2.29435736   0.01296216   2.63203784  
3.87000000   6.51311840   2.28852863   0.02631835   2.61868165  
3.90000000   6.58166172   2.28069535   0.04421437   2.60078563  
3.93000000   6.64994051   2.27090106   0.06650420   2.57849580  
3.96000000   6.71789671   2.25919969   0.09300838   2.55199162  
3.99000000   6.78547405   2.24565491   0.12351702   2.52148298  
4.02000000   6.85261830   2.23033935   0.15779318   2.48720682  
4.05000000   6.91927751   2.21333384   0.19557666   2.44942334  
4.08000000   6.98540231   2.19472644   0.23658792   2.40841208  
4.11000000   7.05094602   2.17461156   0.28053229   2.36446771  
4.14000000   7.11586492   2.15308893   0.32710403   2.31789597  
4.17000000   7.18011832   2.13026266   0.37599051   2.26900949  
4.20000000   7.24366872   2.10624021   0.42687609   2.21812391  
4.23000000   7.30648187   2.08113146   0.47944592   2.16555408  
4.26000000   7.36852686   2.05504776   0.53338936   2.11161064  
4.29000000   7.42977611   2.02810101   0.58840314   2.05659686  
4.32000000   7.49020540   2.00040290   0.64419412   2.00080588  
4.35000000   7.54979387   1.97206406   0.70048167   1.94451833  
4.38000000   7.60852393   1.94319342   0.75699966   1.88800034  
4.41000000   7.66638123   1.91389756   0.81349806   1.83150194  
4.44000000   7.72335457   1.88428018   0.86974411   1.77525589  
4.47000000   7.77943583   1.85444158   0.92552322   1.71947678  
4.50000000   7.83461982   1.82447834   0.98063939   1.66436061  
4.53000000   7.88890421   1.79448295   1.03491547   1.61008453  
4.56000000   7.94228936   1.76454357   1.08819299   1.55680701  
4.59000000   7.99477822   1.73474386   1.14033186   1.50466814  
4.62000000   8.04637618   1.70516286   1.19120980   1.45379020  
4.65000000   8.09709092   1.67587491   1.24072164   1.40427836  
4.68000000   8.14693230   1.64694964   1.28877843   1.35622157  
4.71000000   8.19591218   1.61845204   1.33530650   1.30969350  
4.74000000   8.24404431   1.59044247   1.38024638   1.26475362  
4.77000000   8.29134417   1.56297682   1.42355173   1.22144827  
4.80000000   8.33782887   1.53610662   1.46518823   1.17981177  
4.83000000   8.38351699   1.50987921   1.50513239   1.13986761  
4.86000000   8.42842848   1.48433789   1.54337051   1.10162949  
4.89000000   8.47258453   1.45952217   1.57989752   1.06510248  
4.92000000   8.51600743   1.43546790   1.61471596   1.03028404  
4.95000000   8.55872054   1.41220752   1.64783495   0.99716505  
4.98000000   8.60074811   1.38977029   1.67926927   0.96573073  
5.01000000   8.64211525   1.36818245   1.70903839   0.93596161  
5.04000000   8.68284779   1.34746748   1.73716569   0.90783431  
5.07000000   8.72297224   1.32764629   1.76367766   0.88132234  
5.10000000   8.76251569   1.30873742   1.78860318   0.85639682  
5.13000000   8.80150577   1.29075726   1.81197285   0.83302715  
5.16000000   8.83997056   1.27372020   1.83381842   0.81118158  
