time         theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   0.00000000   3.50000000   0.00000000   6.12500000  
0.00625000   0.04324242   3.49973290   0.00093481   6.12406519  
0.01250000   0.08647825   3.49893215   0.00373691   6.12126309  
0.01875000   0.12970089   3.49759936   0.00839938   6.11660062  
0.02500000   0.17290379   3.49573722   0.01491066   6.11008934  
0.03125000   0.21608043   3.49334949   0.02325468   6.10174532  
0.03750000   0.25922435   3.49044097   0.03341091   6.09158909  
0.04375000   0.30232914   3.48701752   0.04535441   6.07964559  
0.05000000   0.34538850   3.48308599   0.05905601   6.06594399  
0.05625000   0.38839617   3.47865423   0.07448237   6.05051763  
0.06250000   0.43134605   3.47373108   0.09159620   6.03340380  
0.06875000   0.47423211   3.46832629   0.11035636   6.01464364  
0.07500000   0.51704848   3.46245056   0.13071805   5.99428195  
0.08125000   0.55978940   3.45611544   0.15263304   5.97236696  
0.08750000   0.60244927   3.44933332   0.17604982   5.94895018  
0.09375000   0.64502265   3.44211742   0.20091385   5.92408615  
0.10000000   0.68750427   3.43448169   0.22716776   5.89783224  
0.10625000   0.72988903   3.42644084   0.25475160   5.87024840  
0.11250000   0.77217202   3.41801023   0.28360304   5.84139696  
0.11875000   0.81434852   3.40920587   0.31365765   5.81134235  
0.12500000   0.85641402   3.40004438   0.34484912   5.78015088  
0.13125000   0.89836420   3.39054288   0.37710950   5.74789050  
0.13750000   0.94019498   3.38071902   0.41036945   5.71463055  
0.14375000   0.98190249   3.37059091   0.44455847   5.68044153  
0.15000000   1.02348307   3.36017703   0.47960517   5.64539483  
0.15625000   1.06493333   3.34949624   0.51543746   5.60956254  
0.16250000   1.10625006   3.33856772   0.55198280   5.57301720  
0.16875000   1.14743034   3.32741088   0.58916842   5.53583158  
0.17500000   1.18847147   3.31604538   0.62692152   5.49807848  
0.18125000   1.22937098   3.30449104   0.66516950   5.45983050  
0.18750000   1.27012668   3.29276780   0.70384012   5.42115988  
0.19375000   1.31073659   3.28089570   0.74286172   5.38213828  
0.20000000   1.35119900   3.26889481   0.78216336   5.34283664  
0.20625000   1.39151244   3.25678522   0.82167501   5.30332499  
0.21250000   1.43167569   3.24458697   0.86132770   5.26367230  
0.21875000   1.47168779   3.23232002   0.90105364   5.22394636  
0.22500000   1.51154801   3.22000424   0.94078634   5.18421366  
0.23125000   1.55125586   3.20765934   0.98046078   5.14453922  
0.23750000   1.59081110   3.19530486   1.02001344   5.10498656  
0.24375000   1.63021375   3.18296011   1.05938247   5.06561753  
0.25000000   1.66946403   3.17064420   1.09850768   5.02649232  
0.25625000   1.70856241   3.15837594   1.13733071   4.98766929  
0.26250000   1.74750961   3.14617387   1.17579500   4.94920500  
0.26875000   1.78630656   3.13405620   1.21384588   4.91115412  
0.27500000   1.82495439   3.12204080   1.25143061   4.87356939  
0.28125000   1.86345450   3.11014521   1.28849839   4.83650161  
0.28750000   1.90180846   3.09838655   1.32500038   4.79999962  
0.29375000   1.94001807   3.08678158   1.36088974   4.76411026  
0.30000000   1.97808534   3.07534663   1.39612156   4.72887844  
0.30625000   2.01601245   3.06409760   1.43065295   4.69434705  
0.31250000   2.05380181   3.05304997   1.46444293   4.66055707  
0.31875000   2.09145599   3.04221876   1.49745250   4.62754750  
0.32500000   2.12897776   3.03161853   1.52964453   4.59535547  
0.33125000   2.16637006   3.02126338   1.56098380   4.56401620  
0.33750000   2.20363601   3.01116691   1.59143692   4.53356308  
0.34375000   2.24077888   3.00134226   1.62097231   4.50402769  
0.35000000   2.27780210   2.99180208   1.64956015   4.47543985  
0.35625000   2.31470927   2.98255852   1.67717233   4.44782767  
0.36250000   2.35150413   2.97362323   1.70378243   4.42121757  
0.36875000   2.38819056   2.96500737   1.72936564   4.39563436  
0.37500000   2.42477256   2.95672160   1.75389870   4.37110130  
0.38125000   2.46125428   2.94877605   1.77735990   4.34764010  
0.38750000   2.49763998   2.94118038   1.79972898   4.32527102  
0.39375000   2.53393404   2.93394374   1.82098707   4.30401293  
0.40000000   2.57014095   2.92707475   1.84111670   4.28388330  
0.40625000   2.60626531   2.92058155   1.86010169   4.26489831  
0.41250000   2.64231181   2.91447178   1.87792712   4.24707288  
0.41875000   2.67828522   2.90875256   1.89457927   4.23042073  
0.42500000   2.71419042   2.90343052   1.91004561   4.21495439  
0.43125000   2.75003235   2.89851178   1.92431472   4.20068528  
0.43750000   2.78581602   2.89400198   1.93737626   4.18762374  
0.44375000   2.82154653   2.88990626   1.94922091   4.17577909  
0.45000000   2.85722902   2.88622924   1.95984038   4.16515962  
0.45625000   2.89286868   2.88297509   1.96922733   4.15577267  
