time         theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   1.30000000   -0.00000000  1.21037281   -0.47787164 
0.12500000   1.29247484   -0.12036021  1.20437360   -0.47187243 
0.25000000   1.26993164   -0.24019714  1.18629999   -0.45379882 
0.37500000   1.23247222   -0.35890902  1.15593540   -0.42343423 
0.50000000   1.18028240   -0.47574126  1.11295669   -0.38045552 
0.62500000   1.11365537   -0.58972132  1.05699154   -0.32449037 
0.75000000   1.03302215   -0.69960958  0.98769873   -0.25519756 
0.87500000   0.93898688   -0.80387443  0.90486919   -0.17236802 
1.00000000   0.83236314   -0.90070108  0.80854184   -0.07604067 
1.12500000   0.71420662   -0.98804284  0.69912352   0.03337766  
1.25000000   0.58583847   -1.06371985  0.57749668   0.15500449  
1.37500000   0.44885332   -1.12556337  0.44509487   0.28740630  
1.50000000   0.30510704   -1.17159377  0.30392497   0.42857620  
1.62500000   0.15668124   -1.20020978  0.15652103   0.57598014  
1.75000000   0.00582499   -1.21035879  0.00582498   0.72667619  
1.87500000   -0.14512199  -1.20165673  -0.14499467  0.87749584  
2.00000000   -0.29381651  -1.17443325  -0.29276080  1.02526197  
2.12500000   -0.43799964  -1.12969293  -0.43450689  1.16700806  
2.25000000   -0.57557452  -1.06900037  -0.56766237  1.30016354  
2.37500000   -0.70466633  -0.99431274  -0.69017716  1.42267834  
2.50000000   -0.82365959  -0.90779086  -0.80057360  1.53307477  
2.62500000   -0.93121216  -0.81161940  -0.89792889  1.63043006  
2.75000000   -1.02624857  -0.70785943  -0.98180312  1.71430430  
2.87500000   -1.10793768  -0.59834598  -1.05213327  1.78463445  
3.00000000   -1.17566051  -0.48463330  -1.10911357  1.84161474  
3.12500000   -1.22897398  -0.36798297  -1.15307887  1.88558004  
3.25000000   -1.26757548  -0.24938659  -1.18440224  1.91690341  
3.37500000   -1.29127182  -0.12961339  -1.20341294  1.93591411  
3.50000000   -1.29995537  -0.00927436  -1.21033728  1.94283845  
3.62500000   -1.29358878  0.11110395   -1.20526273  1.93776390  
3.75000000   -1.27219933  0.23100109   -1.18812493  1.92062610  
3.87500000   -1.23588306  0.34982404   -1.15871717  1.89121834  
4.00000000   -1.18481862  0.46683244   -1.11672280  1.84922397  
4.12500000   -1.11928992  0.58107254   -1.06177071  1.79427188  
4.25000000   -1.03971617  0.69132653   -0.99351395  1.72601512  
4.37500000   -0.94668685  0.79608546   -0.91172928  1.64423045  
4.50000000   -0.84099818  0.89355512   -0.81643223  1.54893340  
4.62500000   -0.72368624  0.98170377   -0.70799721  1.44049838  
4.75000000   -0.59605120  1.05835722   -0.58726683  1.31976800  
4.87500000   -0.45966679  1.12133987   -0.45563060  1.18813177  
5.00000000   -0.31636973  1.16865076   -0.31505199  1.04755316  
5.12500000   -0.16822605  1.19865300   -0.16802775  0.90052892  
5.25000000   -0.01747443  1.21024667   -0.01747421  0.74997538  
5.37500000   0.13354933   1.20299352   0.13345011   0.59905106  
5.50000000   0.28249916   1.17716860   0.28156072   0.45094045  
5.62500000   0.42710668   1.13372771   0.42386770   0.30863347  
5.75000000   0.56526015   1.07419780   0.55776467   0.17473650  
5.87500000   0.69506602   1.00051246   0.68115868   0.05134249  
6.00000000   0.81488807   0.91482350   0.79252780   -0.06002662 
6.12500000   0.92336310   0.81931950   0.89090847   -0.15840730 
6.25000000   1.01939574   0.71607530   0.97582709   -0.24332592 
6.37500000   1.10213710   0.60694589   1.04719579   -0.31469462 
6.50000000   1.17095311   0.49350805   1.10519326   -0.37269209 
6.62500000   1.22538847   0.37704548   1.15014740   -0.41764623 
6.75000000   1.26513089   0.25856914   1.18243154   -0.44993037 
6.87500000   1.28997975   0.13886327   1.20238070   -0.46987952 
7.00000000   1.29982147   0.01854849   1.21023068   -0.47772951 
7.12500000   1.29461361   -0.10184489  1.20608041   -0.47357924 
7.25000000   1.27437846   -0.22179875  1.18987716   -0.45737599 
7.37500000   1.23920640   -0.34072841  1.16142434   -0.42892317 
7.50000000   1.18926902   -0.45790734  1.12041207   -0.38791090 
7.62500000   1.12484112   -0.57240027  1.06647094   -0.33396977 
7.75000000   1.04633030   -0.68301105  0.99924884   -0.26674767 
7.87500000   0.95431164   -0.78825340  0.91850907   -0.18600790 
8.00000000   0.84956418   -0.88635397  0.82424449   -0.09174332 
8.12500000   0.73310451   -0.97529655  0.71679772   0.01570345  
