time         theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   1.50000000   -0.00000000  1.36327752   -0.43401472 
0.12500000   1.49220780   -0.12466315  1.35756572   -0.42830293 
0.25000000   1.46884077   -0.24916584  1.34031414   -0.41105134 
0.37500000   1.42993323   -0.37325732  1.31118441   -0.38192162 
0.50000000   1.37556111   -0.49650798  1.26964776   -0.34038496 
0.62500000   1.30586965   -0.61822537  1.21504033   -0.28577753 
0.75000000   1.22111098   -0.73738051  1.14664536   -0.21738256 
0.87500000   1.12168987   -0.85255331  1.06380377   -0.13454097 
1.00000000   1.00821447   -0.96190926  0.96605184   -0.03678904 
1.12500000   0.88154724   -1.06322214  0.85327854   0.07598425  
1.25000000   0.74284950   -1.15395579  0.72588679   0.20337600  
1.37500000   0.59361155   -1.23141280  0.58493429   0.34432851  
1.50000000   0.43566022   -1.29294580  0.43222304   0.49703976  
1.62500000   0.27113705   -1.33621090  0.27030728   0.65895552  
1.75000000   0.10244399   -1.35942635  0.10239920   0.82686360  
1.87500000   -0.06784106  -1.36158913  -0.06782805  0.99709085  
2.00000000   -0.23707083  -1.34260409  -0.23651605  1.16577885  
2.12500000   -0.40264417  -1.30329650  -0.39992977  1.32919257  
2.25000000   -0.56211560  -1.24530497  -0.55474420  1.48400700  
2.37500000   -0.71328516  -1.17087934  -0.69826011  1.62752291  
2.50000000   -0.85425917  -1.08262656  -0.82851996  1.75778276  
2.62500000   -0.98347860  -0.98325277  -0.94431964  1.87358244  
2.75000000   -1.09971703  -0.87534117  -1.04513321  1.97439601  
2.87500000   -1.20205445  -0.76118981  -1.13097996  2.06024276  
3.00000000   -1.28983498  -0.64271646  -1.20226501  2.13152781  
3.12500000   -1.36261670  -0.52142492  -1.25961964  2.18888244  
3.25000000   -1.42012032  -0.39842016  -1.30375879  2.23302158  
3.37500000   -1.46218222  -0.27445758  -1.33536461  2.26462741  
3.50000000   -1.48871493  -0.15001369  -1.35499870  2.28426150  
3.62500000   -1.49967741  -0.02536857  -1.36304146  2.29230426  
3.75000000   -1.49505586  0.09930626   -1.35965579  2.28891859  
3.87500000   -1.47485588  0.22385767   -1.34477260  2.27403540  
4.00000000   -1.43910574  0.34806055   -1.31809691  2.24735970  
4.12500000   -1.38787102  0.47152868   -1.27913498  2.20839778  
4.25000000   -1.32128009  0.59362952   -1.22724472  2.15650752  
4.37500000   -1.23955988  0.71340775   -1.16171209  2.09097489  
4.50000000   -1.14308008  0.82952597   -1.08185594  2.01111873  
4.62500000   -1.03240325  0.94023386   -0.98716052  1.91642332  
4.75000000   -0.90833620  1.04338035   -0.87742979  1.80669259  
4.87500000   -0.77197639  1.13648249   -0.75294962  1.68221242  
5.00000000   -0.62474574  1.21686043   -0.61463508  1.54389788  
5.12500000   -0.46840335  1.28183700   -0.46413306  1.39339586  
5.25000000   -0.30503006  1.32898512   -0.30384889  1.23311169  
5.37500000   -0.13698079  1.35638902   -0.13687372  1.06613652  
5.50000000   0.03319429   1.36287338   0.03319277   0.89607003  
5.62500000   0.20285273   1.34815329   0.20250510   0.72675770  
5.75000000   0.36937469   1.31287172   0.36727841   0.56198439  
5.87500000   0.53027496   1.25851566   0.52408389   0.40517890  
6.00000000   0.68329764   1.18723019   0.67008215   0.25918065  
6.12500000   0.82648340   1.10157105   0.80316052   0.12610228  
6.25000000   0.95820436   1.00424383   0.92196526   0.00729754  
6.37500000   1.07716787   0.89787203   1.02584181   -0.09657901 
6.50000000   1.18239461   0.78482159   1.11471103   -0.18544823 
6.62500000   1.27317889   0.66709222   1.18891277   -0.25964997 
6.75000000   1.34903945   0.54627212   1.24904458   -0.31978179 
6.87500000   1.40966794   0.42354428   1.29581474   -0.36655194 
7.00000000   1.45488067   0.29973004   1.32992011   -0.40065731 
7.12500000   1.48457743   0.17535627   1.35195258   -0.42268978 
7.25000000   1.49870964   0.05073597   1.36233309   -0.43307030 
7.37500000   1.49725897   -0.07394450  1.36127066   -0.43200786 
7.50000000   1.48022716   -0.19853561  1.34874357   -0.41948077 
7.62500000   1.44763706   -0.32283418  1.32450130   -0.39523850 
7.75000000   1.39954492   -0.44649386  1.28808728   -0.35882448 
7.87500000   1.33606378   -0.56893879  1.23888427   -0.30962148 
8.00000000   1.25739715   -0.68928487  1.17618535   -0.24692255 
8.12500000   1.16388177   -0.80627601  1.09929277   -0.17002997 
8.25000000   1.05603676   -0.91824657  1.00764519   -0.07838239 
8.37500000   0.93461520   -1.02312344  0.90096838   0.02829442  
8.50000000   0.80065215   -1.11848249  0.77943731   0.14982549  
8.62500000   0.65550167   -1.20166970  0.64382881   0.28543399  
8.75000000   0.50085451   -1.26998848  0.49563582   0.43362698  
8.87500000   0.33872885   -1.32093952  0.33711180   0.59215099  
9.00000000   0.17142928   -1.35248272  0.17121944   0.75804336  
9.12500000   0.00147394   -1.36327672  0.00147394   0.92778885  
9.25000000   -0.16850433  -1.35284848  -0.16830505  1.09756785  
9.37500000   -0.33587174  -1.32165514  -0.33429523  1.26355802  
9.50000000   -0.49810723  -1.27102418  -0.49297377  1.42223656  
9.62500000   -0.65290181  -1.20298554  -0.64136680  1.57062960  
9.75000000   -0.79823192  -1.12003282  -0.77720787  1.70647067  
9.87500000   -0.93240097  -1.02486135  -0.89899099  1.82825379  
10.00000000  -1.05404916  -0.92012765  -1.00592778  1.93519058  
10.12500000  -1.16213617  -0.80826106  -1.09783408  2.02709687  
10.25000000  -1.25590445  -0.69134140  -1.17497773  2.10424053  
10.37500000  -1.33483126  -0.57104154  -1.23791646  2.16717926  
10.50000000  -1.39857714  -0.44862441  -1.28734678  2.21660958  
10.62500000  -1.44693666  -0.32498006  -1.32397642  2.25323922  
10.75000000  -1.47979553  -0.20068906  -1.34842482  2.27768762  
10.87500000  -1.49709674  -0.07610100  -1.36115180  2.29041460  
11.00000000  -1.49881702  0.04857922   -1.36241171  2.29167450  
11.12500000  -1.48495429  0.17320191   -1.35223027  2.28149307  
11.25000000  -1.45552647  0.29758212   -1.33040237  2.25966517  
11.37500000  -1.41058148  0.42140978   -1.29651047  2.22577327  
