time         theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   0.00000000   2.10000000   0.00000000   2.20500000  
0.03000000   0.06299055   2.09905538   0.00198325   2.20301675  
0.06000000   0.12592447   2.09622613   0.00791802   2.19708198  
0.09000000   0.18874541   2.09152595   0.01775960   2.18724040  
0.12000000   0.25139755   2.08497756   0.03143428   2.17356572  
0.15000000   0.31382589   2.07661238   0.04884052   2.15615948  
0.18000000   0.37597652   2.06647018   0.06985049   2.13514951  
0.21000000   0.43779681   2.05459869   0.09431211   2.11068789  
0.24000000   0.49923569   2.04105303   0.12205127   2.08294873  
0.27000000   0.56024386   2.02589513   0.15287445   2.05212555  
0.30000000   0.62077396   2.00919313   0.18657148   2.01842852  
0.33000000   0.68078074   1.99102062   0.22291845   1.98208155  
0.36000000   0.74022127   1.97145598   0.26168066   1.94331934  
0.39000000   0.79905501   1.95058160   0.30261570   1.90238430  
0.42000000   0.85724393   1.92848316   0.34547634   1.85952366  
0.45000000   0.91475264   1.90524886   0.39001339   1.81498661  
0.48000000   0.97154840   1.88096869   0.43597840   1.76902160  
0.51000000   1.02760121   1.85573373   0.48312616   1.72187384  
0.54000000   1.08288379   1.82963550   0.53121697   1.67378303  
0.57000000   1.13737162   1.80276526   0.58001871   1.62498129  
0.60000000   1.19104289   1.77521350   0.62930852   1.57569148  
0.63000000   1.24387851   1.74706933   0.67887438   1.52612562  
0.66000000   1.29586200   1.71842005   0.72851627   1.47648373  
0.69000000   1.34697951   1.68935067   0.77804715   1.42695285  
0.72000000   1.39721967   1.65994359   0.82729364   1.37770636  
0.75000000   1.44657354   1.63027822   0.87609646   1.32890354  
0.78000000   1.49503454   1.60043077   0.92431067   1.28068933  
0.81000000   1.54259830   1.57047400   0.97180571   1.23319429  
0.84000000   1.58926258   1.54047707   1.01846520   1.18653480  
0.87000000   1.63502717   1.51050542   1.06418669   1.14081331  
0.90000000   1.67989377   1.48062071   1.10888116   1.09611884  
0.93000000   1.72386587   1.45088077   1.15247250   1.05252750  
0.96000000   1.76694861   1.42133961   1.19489685   1.01010315  
0.99000000   1.80914873   1.39204746   1.23610194   0.96889806  
1.02000000   1.85047441   1.36305080   1.27604626   0.92895374  
1.05000000   1.89093517   1.33439248   1.31469835   0.89030165  
1.08000000   1.93054174   1.30611182   1.35203596   0.85296404  
1.11000000   1.96930601   1.27824470   1.38804524   0.81695476  
1.14000000   2.00724089   1.25082374   1.42271999   0.78228001  
1.17000000   2.04436019   1.22387840   1.45606083   0.74893917  
1.20000000   2.08067861   1.19743517   1.48807451   0.71692549  
1.23000000   2.11621156   1.17151771   1.51877313   0.68622687  
1.26000000   2.15097514   1.14614702   1.54817350   0.65682650  
1.29000000   2.18498604   1.12134160   1.57629651   0.62870349  
1.32000000   2.21826145   1.09711759   1.60316649   0.60183351  
1.35000000   2.25081905   1.07348899   1.62881069   0.57618931  
1.38000000   2.28267687   1.05046776   1.65325875   0.55174125  
1.41000000   2.31385329   1.02806398   1.67654223   0.52845777  
1.44000000   2.34436696   1.00628605   1.69869419   0.50630581  
1.47000000   2.37423678   0.98514078   1.71974883   0.48525117  
1.50000000   2.40348179   0.96463354   1.73974106   0.46525894  
1.53000000   2.43212121   0.94476843   1.75870630   0.44629370  
1.56000000   2.46017435   0.92554836   1.77668012   0.42831988  
1.59000000   2.48766058   0.90697518   1.79369802   0.41130198  
1.62000000   2.51459934   0.88904980   1.80979523   0.39520477  
1.65000000   2.54101005   0.87177232   1.82500651   0.37999349  
1.68000000   2.56691215   0.85514208   1.83936601   0.36563399  
1.71000000   2.59232504   0.83915779   1.85290710   0.35209290  
1.74000000   2.61726806   0.82381762   1.86566227   0.33933773  
1.77000000   2.64176051   0.80911924   1.87766302   0.32733698  
1.80000000   2.66582160   0.79505996   1.88893983   0.31606017  
1.83000000   2.68947047   0.78163675   1.89952200   0.30547800  
1.86000000   2.71272614   0.76884630   1.90943768   0.29556232  
1.89000000   2.73560754   0.75668514   1.91871380   0.28628620  
1.92000000   2.75813350   0.74514963   1.92737601   0.27762399  
1.95000000   2.78032274   0.73423605   1.93544871   0.26955129  
1.98000000   2.80219385   0.72394063   1.94295499   0.26204501  
2.01000000   2.82376532   0.71425958   1.94991662   0.25508338  
2.04000000   2.84505553   0.70518918   1.95635411   0.24864589  
2.07000000   2.86608274   0.69672576   1.96228661   0.24271339  
2.10000000   2.88686511   0.68886576   1.96773199   0.23726801  
2.13000000   2.90742068   0.68160574   1.97270681   0.23229319  
2.16000000   2.92776742   0.67494244   1.97722635   0.22777365  
2.19000000   2.94792317   0.66887277   1.98130461   0.22369539  
2.22000000   2.96790569   0.66339385   1.98495430   0.22004570  
2.25000000   2.98773268   0.65850302   1.98818689   0.21681311  
2.28000000   3.00742173   0.65419787   1.99101258   0.21398742  
2.31000000   3.02699039   0.65047622   1.99344034   0.21155966  
2.34000000   3.04645612   0.64733618   1.99547793   0.20952207  
2.37000000   3.06583636   0.64477614   1.99713186   0.20786814  
2.40000000   3.08514847   0.64279476   1.99840745   0.20659255  
2.43000000   3.10440982   0.64139099   1.99930880   0.20569120  
2.46000000   3.12363770   0.64056410   1.99983881   0.20516119  
2.49000000   3.14284943   0.64031366   1.99999921   0.20500079  
2.52000000   3.16206229   0.64063952   1.99979050   0.20520950  
2.55000000   3.18129356   0.64154186   1.99921202   0.20578798  
2.58000000   3.20056057   0.64302116   1.99826190   0.20673810  
2.61000000   3.21988061   0.64507819   1.99693706   0.20806294  
2.64000000   3.23927105   0.64771405   1.99523326   0.20976674  
2.67000000   3.25874926   0.65093009   1.99314501   0.21185499  
2.70000000   3.27833267   0.65472797   1.99066564   0.21433436  
2.73000000   3.29803877   0.65910963   1.98778725   0.21721275  
2.76000000   3.31788511   0.66407727   1.98450069   0.22049931  
2.79000000   3.33788929   0.66963333   1.98079560   0.22420440  
2.82000000   3.35806902   0.67578051   1.97666035   0.22833965  
2.85000000   3.37844206   0.68252171   1.97208206   0.23291794  
2.88000000   3.39902629   0.68986005   1.96704656   0.23795344  
2.91000000   3.41983967   0.69779881   1.96153841   0.24346159  
2.94000000   3.44090026   0.70634145   1.95554088   0.24945912  
2.97000000   3.46222623   0.71549154   1.94903593   0.25596407  
3.00000000   3.48383586   0.72525277   1.94200421   0.26299579  
3.03000000   3.50574755   0.73562886   1.93442509   0.27057491  
3.06000000   3.52797978   0.74662361   1.92627659   0.27872341  
3.09000000   3.55055119   0.75824077   1.91753546   0.28746454  
3.12000000   3.57348049   0.77048407   1.90817715   0.29682285  
3.15000000   3.59678653   0.78335712   1.89817581   0.30682419  
3.18000000   3.62048825   0.79686339   1.88750437   0.31749563  
3.21000000   3.64460470   0.81100612   1.87613453   0.32886547  
3.24000000   3.66915501   0.82578833   1.86403682   0.34096318  
3.27000000   3.69415842   0.84121267   1.85118063   0.35381937  
3.30000000   3.71963422   0.85728138   1.83753432   0.36746568  
3.33000000   3.74560176   0.87399625   1.82306528   0.38193472  
3.36000000   3.77208046   0.89135849   1.80774002   0.39725998  
3.39000000   3.79908975   0.90936865   1.79152433   0.41347567  
3.42000000   3.82664906   0.92802655   1.77438336   0.43061664  
3.45000000   3.85477781   0.94733116   1.75628184   0.44871816  
3.48000000   3.88349538   0.96728048   1.73718424   0.46781576  
3.51000000   3.91282106   0.98787146   1.71705499   0.48794501  
3.54000000   3.94277404   1.00909985   1.69585875   0.50914125  
3.57000000   3.97337337   1.03096009   1.67356065   0.53143935  
3.60000000   4.00463789   1.05344517   1.65012663   0.55487337  
3.63000000   4.03658624   1.07654650   1.62552382   0.57947618  
3.66000000   4.06923674   1.10025373   1.59972087   0.60527913  
3.69000000   4.10260740   1.12455465   1.57268842   0.63231158  
3.72000000   4.13671582   1.14943501   1.54439958   0.66060042  
3.75000000   4.17157913   1.17487835   1.51483044   0.69016956  
3.78000000   4.20721396   1.20086585   1.48396061   0.72103939  
3.81000000   4.24363631   1.22737618   1.45177385   0.75322615  
3.84000000   4.28086152   1.25438533   1.41825872   0.78674128  
3.87000000   4.31890415   1.28186641   1.38340925   0.82159075  
3.90000000   4.35777793   1.30978957   1.34722564   0.85777436  
3.93000000   4.39749562   1.33812176   1.30971508   0.89528492  
3.96000000   4.43806896   1.36682666   1.27089244   0.93410756  
3.99000000   4.47950855   1.39586450   1.23078115   0.97421885  
4.02000000   4.52182373   1.42519196   1.18941394   1.01558606  
4.05000000   4.56502249   1.45476206   1.14683367   1.05816633  
4.08000000   4.60911137   1.48452409   1.10309411   1.10190589  
4.11000000   4.65409532   1.51442355   1.05826066   1.14673934  
4.14000000   4.69997758   1.54440210   1.01241108   1.19258892  
4.17000000   4.74675961   1.57439758   0.96563614   1.23936386  
4.20000000   4.79444094   1.60434406   0.91804007   1.28695993  
4.23000000   4.84301907   1.63417189   0.86974111   1.33525889  
4.26000000   4.89248934   1.66380787   0.82087169   1.38412831  
4.29000000   4.94284486   1.69317534   0.77157863   1.43342137  
4.32000000   4.99407638   1.72219449   0.72202306   1.48297694  
4.35000000   5.04617222   1.75078257   0.67238020   1.53261980  
4.38000000   5.09911817   1.77885423   0.62283882   1.58216118  
4.41000000   5.15289743   1.80632192   0.57360057   1.63139943  
4.44000000   5.20749055   1.83309630   0.52487897   1.68012103  
4.47000000   5.26287537   1.85908678   0.47689817   1.72810183  
4.50000000   5.31902701   1.88420200   0.42989141   1.77510859  
4.53000000   5.37591782   1.90835049   0.38409921   1.82090079  
4.56000000   5.43351746   1.93144125   0.33976735   1.86523265  
4.59000000   5.49179282   1.95338449   0.29714452   1.90785548  
4.62000000   5.55070817   1.97409229   0.25647981   1.94852019  
4.65000000   5.61022515   1.99347938   0.21801998   1.98698002  
4.68000000   5.67030291   2.01146384   0.18200662   2.02299338  
4.71000000   5.73089818   2.02796787   0.14867316   2.05632684  
4.74000000   5.79196544   2.04291855   0.11824190   2.08675810  
4.77000000   5.85345708   2.05624853   0.09092099   2.11407901  
4.80000000   5.91532354   2.06789672   0.06690157   2.13809843  
4.83000000   5.97751352   2.07780894   0.04635500   2.15864500  
4.86000000   6.03997424   2.08593849   0.02943031   2.17556969  
4.89000000   6.10265161   2.09224664   0.01625199   2.18874801  
4.92000000   6.16549052   2.09670311   0.00691804   2.19808196  
4.95000000   6.22843507   2.09928635   0.00149842   2.20350158  
4.98000000   6.29142884   2.09998382   0.00003398   2.20496602  
5.01000000   6.35441520   2.09879214   0.00253578   2.20246422  
5.04000000   6.41733753   2.09571710   0.00898492   2.19601508  
5.07000000   6.48013954   2.09077360   0.01933287   2.18566713  
5.10000000   6.54276550   2.08398552   0.03350218   2.17149782  
5.13000000   6.60516055   2.07538537   0.05138778   2.15361222  
5.16000000   6.66727091   2.06501402   0.07285854   2.13214146  
5.19000000   6.72904416   2.05292018   0.09775937   2.10724063  
5.22000000   6.79042945   2.03915989   0.12591346   2.07908654  
5.25000000   6.85137772   2.02379595   0.15712497   2.04787503  
5.28000000   6.91184186   2.00689724   0.19118174   2.01381826  
5.31000000   6.97177694   1.98853802   0.22785827   1.97714173  
5.34000000   7.03114032   1.96879724   0.26691872   1.93808128  
5.37000000   7.08989179   1.94775776   0.30811986   1.89688014  
5.40000000   7.14799366   1.92550563   0.35121404   1.85378596  
5.43000000   7.20541089   1.90212932   0.39595202   1.80904798  
5.46000000   7.26211108   1.87771902   0.44208563   1.76291437  
5.49000000   7.31806460   1.85236590   0.48937028   1.71562972  
5.52000000   7.37324452   1.82616147   0.53756714   1.66743286  
5.55000000   7.42762669   1.79919694   0.58644519   1.61855481  
5.58000000   7.48118964   1.77156263   0.63578293   1.56921707  
5.61000000   7.53391464   1.74334745   0.68536984   1.51963016  
5.64000000   7.58578555   1.71463841   0.73500756   1.46999244  
5.67000000   7.63678885   1.68552022   0.78451079   1.42048921  
5.70000000   7.68691349   1.65607490   0.83370797   1.37129203  
5.73000000   7.73615086   1.62638144   0.88244170   1.32255830  
5.76000000   7.78449466   1.59651563   0.93056893   1.27443107  
5.79000000   7.83194080   1.56654974   0.97796095   1.22703905  
5.82000000   7.87848733   1.53655248   1.02450324   1.18049676  
5.85000000   7.92413429   1.50658878   1.07009513   1.13490487  
5.88000000   7.96888361   1.47671981   1.11464931   1.09035069  
5.91000000   8.01273900   1.44700289   1.15809132   1.04690868  
5.94000000   8.05570584   1.41749154   1.20035887   1.00464113  
5.97000000   8.09779104   1.38823549   1.24140112   0.96359888  
6.00000000   8.13900298   1.35928074   1.28117794   0.92382206  
6.03000000   8.17935133   1.33066968   1.31965910   0.88534090  
6.06000000   8.21884699   1.30244116   1.35682351   0.84817649  
6.09000000   8.25750198   1.27463063   1.39265837   0.81234163  
6.12000000   8.29532933   1.24727030   1.42715841   0.77784159  
6.15000000   8.33234299   1.22038921   1.46032509   0.74467491  
6.18000000   8.36855773   1.19401349   1.49216589   0.71283411  
6.21000000   8.40398908   1.16816644   1.52269358   0.68230642  
6.24000000   8.43865322   1.14286872   1.55192555   0.65307445  
6.27000000   8.47256688   1.11813850   1.57988314   0.62511686  
6.30000000   8.50574736   1.09399166   1.60659113   0.59840887  
6.33000000   8.53821235   1.07044189   1.63207708   0.57292292  
6.36000000   8.56997996   1.04750091   1.65637092   0.54862908  
6.39000000   8.60106860   1.02517859   1.67950443   0.52549557  
6.42000000   8.63149695   1.00348308   1.70151085   0.50348915  
6.45000000   8.66128392   0.98242102   1.72242447   0.48257553  
6.48000000   8.69044859   0.96199760   1.74228030   0.46271970  
