time         theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   0.00000000   2.00100000   0.00000000   2.00200050  
0.03000000   0.06002100   2.00009989   0.00180072   2.00019978  
0.06000000   0.11998803   1.99740360   0.00718993   1.99481057  
0.09000000   0.17984737   1.99292323   0.01612899   1.98587151  
0.12000000   0.23954578   1.98667881   0.02855416   1.97344634  
0.15000000   0.29903073   1.97869805   0.04437752   1.95762298  
0.18000000   0.35825065   1.96901607   0.06348836   1.93851214  
0.21000000   0.41715510   1.95767504   0.08575472   1.91624578  
0.24000000   0.47569505   1.94472370   0.11102536   1.89097514  
0.27000000   0.53382297   1.93021690   0.13913187   1.86286863  
0.30000000   0.59149311   1.91421501   0.16989095   1.83210955  
0.33000000   0.64866157   1.89678337   0.20310692   1.79889358  
0.36000000   0.70528651   1.87799167   0.23857415   1.76342635  
0.39000000   0.76132820   1.85791326   0.27607966   1.72592084  
0.42000000   0.81674920   1.83662457   0.31540559   1.68659491  
0.45000000   0.87151436   1.81420442   0.35633166   1.64566884  
0.48000000   0.92559095   1.79073339   0.39863746   1.60336304  
0.51000000   0.97894867   1.76629322   0.44210464   1.55989586  
0.54000000   1.03155968   1.74096617   0.48651889   1.51548161  
0.57000000   1.08339860   1.71483453   0.53167177   1.47032873  
0.60000000   1.13444252   1.68798000   0.57736226   1.42463824  
0.63000000   1.18467098   1.66048329   0.62339813   1.37860237  
0.66000000   1.23406589   1.63242361   0.66959708   1.33240342  
0.69000000   1.28261154   1.60387832   0.71578766   1.28621284  
0.72000000   1.33029449   1.57492257   0.76180995   1.24019055  
0.75000000   1.37710352   1.54562897   0.80751604   1.19448446  
0.78000000   1.42302955   1.51606736   0.85277038   1.14923012  
0.81000000   1.46806555   1.48630460   0.89744982   1.10455068  
0.84000000   1.51220645   1.45640438   0.94144364   1.06055686  
0.87000000   1.55544904   1.42642713   0.98465332   1.01734718  
0.90000000   1.59779188   1.39642990   1.02699227   0.97500823  
0.93000000   1.63923517   1.36646630   1.06838543   0.93361507  
0.96000000   1.67978069   1.33658651   1.10876875   0.89323175  
0.99000000   1.71943167   1.30683728   1.14808866   0.85391184  
1.02000000   1.75819267   1.27726195   1.18630146   0.81569904  
1.05000000   1.79606953   1.24790050   1.22337267   0.77862783  
1.08000000   1.83306921   1.21878967   1.25927638   0.74272412  
1.11000000   1.86919975   1.18996297   1.29399456   0.70800594  
1.14000000   1.90447013   1.16145089   1.32751641   0.67448409  
1.17000000   1.93889022   1.13328093   1.35983766   0.64216284  
1.20000000   1.97247066   1.10547776   1.39095996   0.61104054  
1.23000000   2.00522278   1.07806336   1.42089020   0.58111030  
1.26000000   2.03715854   1.05105712   1.44963996   0.55236054  
1.29000000   2.06829046   1.02447603   1.47722493   0.52477557  
1.32000000   2.09863150   0.99833478   1.50366433   0.49833617  
1.35000000   2.12819507   0.97264590   1.52898047   0.47302003  
1.38000000   2.15699489   0.94741993   1.55319824   0.44880226  
1.41000000   2.18504498   0.92266551   1.57634468   0.42565582  
1.44000000   2.21235960   0.89838955   1.59844861   0.40355189  
1.47000000   2.23895319   0.87459734   1.61954024   0.38246026  
1.50000000   2.26484032   0.85129269   1.63965088   0.36234962  
1.53000000   2.29003565   0.82847800   1.65881260   0.34318790  
1.56000000   2.31455391   0.80615445   1.67705800   0.32494250  
1.59000000   2.33840983   0.78432204   1.69441997   0.30758053  
1.62000000   2.36161814   0.76297974   1.71093146   0.29106904  
1.65000000   2.38419350   0.74212555   1.72662533   0.27537517  
1.68000000   2.40615052   0.72175662   1.74153419   0.26046631  
1.71000000   2.42750371   0.70186931   1.75569023   0.24631027  
1.74000000   2.44826745   0.68245932   1.76912514   0.23287536  
1.77000000   2.46845599   0.66352168   1.78186999   0.22013051  
1.80000000   2.48808342   0.64505091   1.79395516   0.20804534  
1.83000000   2.50716366   0.62704103   1.80541027   0.19659023  
1.86000000   2.52571043   0.60948565   1.81626412   0.18573638  
1.89000000   2.54373727   0.59237799   1.82654466   0.17545584  
1.92000000   2.56125752   0.57571097   1.83627894   0.16572156  
1.95000000   2.57828426   0.55947724   1.84549311   0.15650739  
1.98000000   2.59483041   0.54366923   1.85421238   0.14778812  
2.01000000   2.61090860   0.52827918   1.86246106   0.13953944  
2.04000000   2.62653126   0.51329917   1.87026248   0.13173802  
2.07000000   2.64171057   0.49872119   1.87763909   0.12436141  
2.10000000   2.65645847   0.48453713   1.88461238   0.11738812  
2.13000000   2.67078665   0.47073884   1.89120297   0.11079753  
2.16000000   2.68470658   0.45731812   1.89743057   0.10456993  
2.19000000   2.69822944   0.44426676   1.90331402   0.09868648  
2.22000000   2.71136619   0.43157659   1.90887132   0.09312918  
2.25000000   2.72412756   0.41923945   1.91411964   0.08788086  
2.28000000   2.73652401   0.40724723   1.91907535   0.08292515  
2.31000000   2.74856576   0.39559187   1.92375404   0.07824646  
2.34000000   2.76026281   0.38426541   1.92817055   0.07382995  
2.37000000   2.77162490   0.37325995   1.93233901   0.06966149  
2.40000000   2.78266154   0.36256770   1.93627283   0.06572767  
2.43000000   2.79338202   0.35218099   1.93998478   0.06201572  
2.46000000   2.80379538   0.34209222   1.94348696   0.05851354  
