time         theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   3.11000000   -0.00000000  1.99975048   -0.00024949 
0.12500000   3.10975290   -0.00395871  1.99974656   -0.00024557 
0.25000000   3.10900774   -0.00797932  1.99973456   -0.00023357 
0.37500000   3.10775288   -0.01212471  1.99971372   -0.00021273 
0.50000000   3.10596867   -0.01645968  1.99968274   -0.00018175 
0.62500000   3.10362724   -0.02105201  1.99963967   -0.00013867 
0.75000000   3.10069196   -0.02597346  1.99958180   -0.00008080 
0.87500000   3.09711696   -0.03130093  1.99950550   -0.00000451 
1.00000000   3.09284636   -0.03711763  1.99940598   0.00009501  
1.12500000   3.08781340   -0.04351434  1.99927699   0.00022400  
1.25000000   3.08193946   -0.05059086  1.99911044   0.00039055  
1.37500000   3.07513278   -0.05845747  1.99889587   0.00060512  
1.50000000   3.06728709   -0.06723663  1.99861983   0.00088116  
1.62500000   3.05827994   -0.07706479  1.99826500   0.00123599  
1.75000000   3.04797086   -0.08809443  1.99780914   0.00169185  
1.87500000   3.03619919   -0.10049623  1.99722370   0.00227730  
2.00000000   3.02278169   -0.11446150  1.99647203   0.00302897  
2.12500000   3.00750976   -0.13020480  1.99550713   0.00399387  
2.25000000   2.99014642   -0.14796670  1.99426875   0.00523224  
2.37500000   2.97042279   -0.16801679  1.99267969   0.00682130  
2.50000000   2.94803436   -0.19065670  1.99064110   0.00885989  
2.62500000   2.92263673   -0.21622316  1.98802654   0.01147445  
2.75000000   2.89384107   -0.24509081  1.98467440   0.01482659  
2.87500000   2.86120925   -0.27767457  1.98037845   0.01912254  
3.00000000   2.82424863   -0.31443105  1.97487597   0.02462502  
3.12500000   2.78240691   -0.35585850  1.96783300   0.03166799  
3.25000000   2.73506704   -0.40249419  1.95882628   0.04067471  
3.37500000   2.68154264   -0.45490813  1.94732139   0.05217961  
3.50000000   2.62107463   -0.51369121  1.93264672   0.06685428  
3.62500000   2.55282975   -0.57943538  1.91396359   0.08553740  
3.75000000   2.47590221   -0.65270275  1.89023308   0.10926791  
3.87500000   2.38932014   -0.73397963  1.86018168   0.13931931  
4.00000000   2.29205888   -0.82361113  1.82226965   0.17723134  
4.12500000   2.18306400   -0.92171179  1.77466880   0.22483219  
4.25000000   2.06128708   -1.02804879  1.71526023   0.28424076  
4.37500000   1.92573788   -1.14189792  1.64166718   0.35783381  
4.50000000   1.77555595   -1.26187890  1.55134252   0.44815847  
4.62500000   1.61010314   -1.38578808  1.44173277   0.55776822  
4.75000000   1.42907564   -1.51046202  1.31053671   0.68896428  
4.87500000   1.23262852   -1.63172315  1.15606295   0.84343804  
5.00000000   1.02149866   -1.74447089  0.97766217   1.02183883  
5.12500000   0.79710402   -1.84297706  0.77616849   1.22333250  
5.25000000   0.56159158   -1.92141073  0.55424072   1.44526027  
5.37500000   0.31780721   -1.97455003  0.31647144   1.68302956  
5.50000000   0.06917090   -1.99855430  0.06915711   1.93034388  
5.62500000   -0.18053836  -1.99160647  -0.18029327  2.17979427  
5.75000000   -0.42745998  -1.95423779  -0.42421298  2.42371397  
5.87500000   -0.66794375  -1.88923154  -0.65559605  2.65509704  
6.00000000   -0.89880440  -1.80113690  -0.86885434  2.86835533  
6.12500000   -1.11749850  -1.69554338  -1.06025215  3.05975315  
6.25000000   -1.32220600  -1.57831483  -1.22797568  3.22747667  
6.37500000   -1.51182268  -1.45495049  -1.37190417  3.37140517  
6.50000000   -1.68588568  -1.33016205  -1.49320826  3.49270925  
6.62500000   -1.84446051  -1.20767539  -1.59390155  3.59340254  
6.75000000   -1.98801512  -1.09021246  -1.67643633  3.67593733  
6.87500000   -2.11729968  -0.97958964  -1.74338926  3.74289026  
7.00000000   -2.23324277  -0.87687321  -1.79724661  3.79674760  
7.12500000   -2.33686822  -0.78254859  -1.84027707  3.83977806  
7.25000000   -2.42923254  -0.69667730  -1.87447132  3.87397231  
7.37500000   -2.51138043  -0.61902913  -1.90152700  3.90102799  
7.50000000   -2.58431519  -0.54918640  -1.92286148  3.92236248  
7.62500000   -2.64898037  -0.48662214  -1.93963937  3.93914036  
7.75000000   -2.70624984  -0.43075624  -1.95280594  3.95230694  
7.87500000   -2.75692374  -0.38099414  -1.96312135  3.96262235  
8.00000000   -2.80172836  -0.33675238  -1.97119249  3.97069348  
8.12500000   -2.84131861  -0.29747445  -1.97750118  3.97700218  
8.25000000   -2.87628206  -0.26264001  -1.98242836  3.98192936  
8.37500000   -2.90714371  -0.23176924  -1.98627415  3.98577515  
8.50000000   -2.93437122  -0.20442424  -1.98927442  3.98877541  
