time         theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   0.60000000   -0.00000000  0.59104041   -0.41637603 
0.12500000   0.59559347   -0.07042857  0.58682927   -0.41216488 
0.25000000   0.58243082   -0.13994582  0.57423335   -0.39956896 
0.37500000   0.56068312   -0.20763638  0.55336778   -0.37870340 
0.50000000   0.53063622   -0.27257898  0.52443252   -0.34976814 
0.62500000   0.49269143   -0.33384845  0.48772326   -0.31305888 
0.75000000   0.44736557   -0.39052336  0.44364431   -0.26897993 
0.87500000   0.39528973   -0.44169994  0.39272119   -0.21805681 
1.00000000   0.33720584   -0.48651246  0.33561049   -0.16094610 
1.12500000   0.27396033   -0.52415910  0.27310439   -0.09844000 
1.25000000   0.20649433   -0.55393155  0.20612766   -0.03146327 
1.37500000   0.13583009   -0.57524543  0.13572570   0.03893869  
1.50000000   0.06305367   -0.58766855  0.06304322   0.11162116  
1.62500000   -0.01070560  -0.59094345  -0.01070555  0.18536994  
1.75000000   -0.08429789  -0.58500157  -0.08427294  0.25893732  
1.87500000   -0.15657688  -0.56996710  -0.15641698  0.33108137  
2.00000000   -0.22642349  -0.54615001  -0.22594013  0.40060451  
2.12500000   -0.29276819  -0.51402922  -0.29172372  0.46638811  
2.25000000   -0.35461062  -0.47422810  -0.35275555  0.52741993  
2.37500000   -0.41103586  -0.42748523  -0.40814844  0.58281282  
2.50000000   -0.46122692  -0.37462387  -0.45714957  0.63181395  
2.62500000   -0.50447348  -0.31652321  -0.49914109  0.67380547  
2.75000000   -0.54017734  -0.25409397  -0.53363379  0.70829818  
2.87500000   -0.56785510  -0.18825981  -0.56025620  0.73492059  
3.00000000   -0.58713896  -0.11994527  -0.57874165  0.75340604  
3.12500000   -0.59777640  -0.05006994  -0.58891576  0.76358014  
3.25000000   -0.59962949  0.02045233   -0.59068644  0.76535083  
3.37500000   -0.59267431  0.09071068   -0.58403796  0.75870235  
3.50000000   -0.57700082  0.15979296   -0.56902986  0.74369424  
3.62500000   -0.55281327  0.22678216   -0.54580090  0.72046528  
3.75000000   -0.52043094  0.29075543   -0.51457754  0.68924193  
3.87500000   -0.48028863  0.35078765   -0.47568561  0.65034999  
4.00000000   -0.43293652  0.40596076   -0.42956330  0.60422769  
4.12500000   -0.37903826  0.45537966   -0.37677332  0.55143770  
4.25000000   -0.31936688  0.49819428   -0.31801136  0.49267575  
4.37500000   -0.25479742  0.53362676   -0.25410874  0.42877312  
4.50000000   -0.18629611  0.56100160   -0.18602682  0.36069121  
4.62500000   -0.11490561  0.57977581   -0.11484240  0.28950679  
4.75000000   -0.04172675  0.58956586   -0.04172372  0.21638811  
4.87500000   0.03210276   0.59016800   0.03210138   0.14256300  
5.00000000   0.10543163   0.58156963   0.10538280   0.06928158  
5.12500000   0.17711903   0.56394995   0.17688760   -0.00222322 
5.25000000   0.24605805   0.53767003   0.24543779   -0.07077340 
5.37500000   0.31119732   0.50325346   0.30994311   -0.13527872 
5.50000000   0.37155973   0.46136011   0.36942607   -0.19476169 
5.62500000   0.42625763   0.41275622   0.42303791   -0.24837352 
