Tt           theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.98000000   1.68838560   0.15182901   1.49487021   -0.36602571 
0.98500000   1.69346760   0.11384776   1.49824153   -0.36939703 
0.99000000   1.69709693   0.07588684   1.50064325   -0.37179876 
0.99500000   1.69927427   0.03793987   1.50208174   -0.37323725 
1.00000000   1.70000000   0.00000000   1.50256081   -0.37371632 
1.00500000   1.69927427   -0.03793987  1.50208174   -0.37323725 
1.01000000   1.69709693   -0.07588684  1.50064325   -0.37179876 
1.01500000   1.69346760   -0.11384776  1.49824153   -0.36939703 
1.02000000   1.68838560   -0.15182901  1.49487021   -0.36602571 
1.02500000   1.68185005   -0.18983625  1.49052044   -0.36167595 
1.03000000   1.67385986   -0.22787419  1.48518091   -0.35633642 
1.03500000   1.66441379   -0.26594632  1.47883790   -0.34999341 
1.04000000   1.65351048   -0.30405469  1.47147536   -0.34263087 
1.04500000   1.64114853   -0.34219967  1.46307497   -0.33423048 
1.05000000   1.62732658   -0.38037967  1.45361628   -0.32477179 
1.05500000   1.61204333   -0.41859093  1.44307679   -0.31423230 
1.06000000   1.59529772   -0.45682723  1.43143211   -0.30258761 
1.06500000   1.57708893   -0.49507966  1.41865610   -0.28981160 
1.07000000   1.55741657   -0.53333639  1.40472107   -0.27587658 
1.07500000   1.53628076   -0.57158238  1.38959799   -0.26075349 
1.08000000   1.51368224   -0.60979921  1.37325668   -0.24441219 
1.08500000   1.48962254   -0.64796476  1.35566613   -0.22682164 
1.09000000   1.46410411   -0.68605307  1.33679474   -0.20795024 
1.09500000   1.43713046   -0.72403410  1.31661065   -0.18776616 
1.10000000   1.40870635   -0.76187353  1.29508213   -0.16623763 
1.10500000   1.37883791   -0.79953262  1.27217789   -0.14333340 
1.11000000   1.34753285   -0.83696806  1.24786756   -0.11902307 
1.11500000   1.31480064   -0.87413187  1.22212211   -0.09327762 
1.12000000   1.28065267   -0.91097132  1.19491432   -0.06606983 
1.12500000   1.24510242   -0.94742893  1.16621928   -0.03737479 
1.13000000   1.20816568   -0.98344245  1.13601494   -0.00717045 
1.13500000   1.16986070   -1.01894498  1.10428263   0.02456187  
1.14000000   1.13020839   -1.05386510  1.07100763   0.05783686  
1.14500000   1.08923246   -1.08812706  1.03617976   0.09266473  
1.15000000   1.04695961   -1.12165105  0.99979393   0.12905056  
1.15500000   1.00341965   -1.15435359  0.96185070   0.16699379  
1.16000000   0.95864567   -1.18614789  0.92235686   0.20648764  
1.16500000   0.91267411   -1.21694440  0.88132589   0.24751860  
1.17000000   0.86554490   -1.24665135  0.83877852   0.29006598  
1.17500000   0.81730150   -1.27517545  0.79474308   0.33410141  
1.18000000   0.76799096   -1.30242257  0.74925592   0.37958857  
1.18500000   0.71766395   -1.32829856  0.70236168   0.42648281  
1.19000000   0.66637470   -1.35271007  0.65411349   0.47473101  
1.19500000   0.61418100   -1.37556548  0.60457307   0.52427143  
1.20000000   0.56114410   -1.39677580  0.55381075   0.57503375  
1.20500000   0.50732858   -1.41625564  0.50190533   0.62693916  
1.21000000   0.45280221   -1.43392413  0.44894386   0.67990063  
1.21500000   0.39763574   -1.44970590  0.39502126   0.73382324  
1.22000000   0.34190271   -1.46353198  0.34023983   0.78860467  
1.22500000   0.28567913   -1.47534063  0.28470866   0.84413583  
1.23000000   0.22904324   -1.48507816  0.22854291   0.90030159  
1.23500000   0.17207516   -1.49269961  0.17186294   0.95698155  
1.24000000   0.11485657   -1.49816937  0.11479345   1.01405105  
1.24500000   0.05747030   -1.50146164  0.05746239   1.07138210  
1.25000000   -0.00000000  -1.50256081  -0.00000000  1.12884449  
1.25500000   -0.05747030  -1.50146164  -0.05746239  1.18630689  
1.26000000   -0.11485657  -1.49816937  -0.11479345  1.24363794  
1.26500000   -0.17207516  -1.49269961  -0.17186294  1.30070744  
1.27000000   -0.22904324  -1.48507816  -0.22854291  1.35738740  
1.27500000   -0.28567913  -1.47534063  -0.28470866  1.41355315  
1.28000000   -0.34190271  -1.46353198  -0.34023983  1.46908432  
1.28500000   -0.39763574  -1.44970590  -0.39502126  1.52386575  
1.29000000   -0.45280221  -1.43392413  -0.44894386  1.57778836  
1.29500000   -0.50732858  -1.41625564  -0.50190533  1.63074983  
1.30000000   -0.56114410  -1.39677580  -0.55381075  1.68265524  
1.30500000   -0.61418100  -1.37556548  -0.60457307  1.73341756  
1.31000000   -0.66637470  -1.35271007  -0.65411349  1.78295798  
1.31500000   -0.71766395  -1.32829856  -0.70236168  1.83120618  
1.32000000   -0.76799096  -1.30242257  -0.74925592  1.87810042  
1.32500000   -0.81730150  -1.27517545  -0.79474308  1.92358757  
1.33000000   -0.86554490  -1.24665135  -0.83877852  1.96762301  
1.33500000   -0.91267411  -1.21694440  -0.88132589  2.01017039  
1.34000000   -0.95864567  -1.18614789  -0.92235686  2.05120135  
1.34500000   -1.00341965  -1.15435359  -0.96185070  2.09069520  
1.35000000   -1.04695961  -1.12165105  -0.99979393  2.12863842  
1.35500000   -1.08923246  -1.08812706  -1.03617976  2.16502426  
1.36000000   -1.13020839  -1.05386510  -1.07100763  2.19985212  
1.36500000   -1.16986070  -1.01894498  -1.10428263  2.23312712  
1.37000000   -1.20816568  -0.98344245  -1.13601494  2.26485943  
1.37500000   -1.24510242  -0.94742893  -1.16621928  2.29506378  
1.38000000   -1.28065267  -0.91097132  -1.19491432  2.32375882  
1.38500000   -1.31480064  -0.87413187  -1.22212211  2.35096661  
1.39000000   -1.34753285  -0.83696806  -1.24786756  2.37671206  
1.39500000   -1.37883791  -0.79953262  -1.27217789  2.40102238  
1.40000000   -1.40870635  -0.76187353  -1.29508213  2.42392662  
1.40500000   -1.43713046  -0.72403410  -1.31661065  2.44545515  
1.41000000   -1.46410411  -0.68605307  -1.33679474  2.46563923  
1.41500000   -1.48962254  -0.64796476  -1.35566613  2.48451063  
1.42000000   -1.51368224  -0.60979921  -1.37325668  2.50210118  
1.42500000   -1.53628076  -0.57158238  -1.38959799  2.51844248  
1.43000000   -1.55741657  -0.53333639  -1.40472107  2.53356557  
1.43500000   -1.57708893  -0.49507966  -1.41865610  2.54750059  
1.44000000   -1.59529772  -0.45682723  -1.43143211  2.56027660  
1.44500000   -1.61204333  -0.41859093  -1.44307679  2.57192128  
1.45000000   -1.62732658  -0.38037967  -1.45361628  2.58246078  
1.45500000   -1.64114853  -0.34219967  -1.46307497  2.59191947  
1.46000000   -1.65351048  -0.30405469  -1.47147536  2.60031985  
1.46500000   -1.66441379  -0.26594632  -1.47883790  2.60768240  
1.47000000   -1.67385986  -0.22787419  -1.48518091  2.61402541  
1.47500000   -1.68185005  -0.18983625  -1.49052044  2.61936494  
1.48000000   -1.68838560  -0.15182901  -1.49487021  2.62371470  
1.48500000   -1.69346760  -0.11384776  -1.49824153  2.62708602  
1.49000000   -1.69709693  -0.07588684  -1.50064325  2.62948775  
1.49500000   -1.69927427  -0.03793987  -1.50208174  2.63092623  
1.50000000   -1.70000000  0.00000000   -1.50256081  2.63140530  
1.50500000   -1.69927427  0.03793987   -1.50208174  2.63092623  
1.51000000   -1.69709693  0.07588684   -1.50064325  2.62948775  
1.51500000   -1.69346760  0.11384776   -1.49824153  2.62708602  
1.52000000   -1.68838560  0.15182901   -1.49487021  2.62371470  
1.52500000   -1.68185005  0.18983625   -1.49052044  2.61936494  
1.53000000   -1.67385986  0.22787419   -1.48518091  2.61402541  
1.53500000   -1.66441379  0.26594632   -1.47883790  2.60768240  
1.54000000   -1.65351048  0.30405469   -1.47147536  2.60031985  
1.54500000   -1.64114853  0.34219967   -1.46307497  2.59191947  
1.55000000   -1.62732658  0.38037967   -1.45361628  2.58246078  
1.55500000   -1.61204333  0.41859093   -1.44307679  2.57192128  
1.56000000   -1.59529772  0.45682723   -1.43143211  2.56027660  
1.56500000   -1.57708893  0.49507966   -1.41865610  2.54750059  
1.57000000   -1.55741657  0.53333639   -1.40472107  2.53356557  
1.57500000   -1.53628076  0.57158238   -1.38959799  2.51844248  
1.58000000   -1.51368224  0.60979921   -1.37325668  2.50210118  
1.58500000   -1.48962254  0.64796476   -1.35566613  2.48451063  
1.59000000   -1.46410411  0.68605307   -1.33679474  2.46563923  
1.59500000   -1.43713046  0.72403410   -1.31661065  2.44545515  
1.60000000   -1.40870635  0.76187353   -1.29508213  2.42392662  
1.60500000   -1.37883791  0.79953262   -1.27217789  2.40102238  
1.61000000   -1.34753285  0.83696806   -1.24786756  2.37671206  
1.61500000   -1.31480064  0.87413187   -1.22212211  2.35096661  
1.62000000   -1.28065267  0.91097132   -1.19491432  2.32375882  
1.62500000   -1.24510242  0.94742893   -1.16621928  2.29506378  
1.63000000   -1.20816568  0.98344245   -1.13601494  2.26485943  
1.63500000   -1.16986070  1.01894498   -1.10428263  2.23312712  
1.64000000   -1.13020839  1.05386510   -1.07100763  2.19985212  
1.64500000   -1.08923246  1.08812706   -1.03617976  2.16502426  
1.65000000   -1.04695961  1.12165105   -0.99979393  2.12863842  
1.65500000   -1.00341965  1.15435359   -0.96185070  2.09069520  
1.66000000   -0.95864567  1.18614789   -0.92235686  2.05120135  
1.66500000   -0.91267411  1.21694440   -0.88132589  2.01017039  
1.67000000   -0.86554490  1.24665135   -0.83877852  1.96762301  
1.67500000   -0.81730150  1.27517545   -0.79474308  1.92358757  
1.68000000   -0.76799096  1.30242257   -0.74925592  1.87810042  
1.68500000   -0.71766395  1.32829856   -0.70236168  1.83120618  
1.69000000   -0.66637470  1.35271007   -0.65411349  1.78295798  
1.69500000   -0.61418100  1.37556548   -0.60457307  1.73341756  
1.70000000   -0.56114410  1.39677580   -0.55381075  1.68265524  
1.70500000   -0.50732858  1.41625564   -0.50190533  1.63074983  
1.71000000   -0.45280221  1.43392413   -0.44894386  1.57778836  
1.71500000   -0.39763574  1.44970590   -0.39502126  1.52386575  
1.72000000   -0.34190271  1.46353198   -0.34023983  1.46908432  
1.72500000   -0.28567913  1.47534063   -0.28470866  1.41355315  
1.73000000   -0.22904324  1.48507816   -0.22854291  1.35738740  
1.73500000   -0.17207516  1.49269961   -0.17186294  1.30070744  
1.74000000   -0.11485657  1.49816937   -0.11479345  1.24363794  
1.74500000   -0.05747030  1.50146164   -0.05746239  1.18630689  
1.75000000   -0.00000000  1.50256081   -0.00000000  1.12884449  
1.75500000   0.05747030   1.50146164   0.05746239   1.07138210  
1.76000000   0.11485657   1.49816937   0.11479345   1.01405105  
1.76500000   0.17207516   1.49269961   0.17186294   0.95698155  
1.77000000   0.22904324   1.48507816   0.22854291   0.90030159  
1.77500000   0.28567913   1.47534063   0.28470866   0.84413583  
1.78000000   0.34190271   1.46353198   0.34023983   0.78860467  
1.78500000   0.39763574   1.44970590   0.39502126   0.73382324  
1.79000000   0.45280221   1.43392413   0.44894386   0.67990063  
1.79500000   0.50732858   1.41625564   0.50190533   0.62693916  
1.80000000   0.56114410   1.39677580   0.55381075   0.57503375  
1.80500000   0.61418100   1.37556548   0.60457307   0.52427143  
1.81000000   0.66637470   1.35271007   0.65411349   0.47473101  
1.81500000   0.71766395   1.32829856   0.70236168   0.42648281  
1.82000000   0.76799096   1.30242257   0.74925592   0.37958857  
1.82500000   0.81730150   1.27517545   0.79474308   0.33410141  
1.83000000   0.86554490   1.24665135   0.83877852   0.29006598  
1.83500000   0.91267411   1.21694440   0.88132589   0.24751860  
1.84000000   0.95864567   1.18614789   0.92235686   0.20648764  
1.84500000   1.00341965   1.15435359   0.96185070   0.16699379  
1.85000000   1.04695961   1.12165105   0.99979393   0.12905056  
1.85500000   1.08923246   1.08812706   1.03617976   0.09266473  
1.86000000   1.13020839   1.05386510   1.07100763   0.05783686  
1.86500000   1.16986070   1.01894498   1.10428263   0.02456187  
1.87000000   1.20816568   0.98344245   1.13601494   -0.00717045 
1.87500000   1.24510242   0.94742893   1.16621928   -0.03737479 
1.88000000   1.28065267   0.91097132   1.19491432   -0.06606983 
1.88500000   1.31480064   0.87413187   1.22212211   -0.09327762 
1.89000000   1.34753285   0.83696806   1.24786756   -0.11902307 
1.89500000   1.37883791   0.79953262   1.27217789   -0.14333340 
1.90000000   1.40870635   0.76187353   1.29508213   -0.16623763 
1.90500000   1.43713046   0.72403410   1.31661065   -0.18776616 
1.91000000   1.46410411   0.68605307   1.33679474   -0.20795024 
1.91500000   1.48962254   0.64796476   1.35566613   -0.22682164 
1.92000000   1.51368224   0.60979921   1.37325668   -0.24441219 
1.92500000   1.53628076   0.57158238   1.38959799   -0.26075349 
1.93000000   1.55741657   0.53333639   1.40472107   -0.27587658 
1.93500000   1.57708893   0.49507966   1.41865610   -0.28981160 
1.94000000   1.59529772   0.45682723   1.43143211   -0.30258761 
1.94500000   1.61204333   0.41859093   1.44307679   -0.31423230 
1.95000000   1.62732658   0.38037967   1.45361628   -0.32477179 
1.95500000   1.64114853   0.34219967   1.46307497   -0.33423048 
1.96000000   1.65351048   0.30405469   1.47147536   -0.34263087 
1.96500000   1.66441379   0.26594632   1.47883790   -0.34999341 
1.97000000   1.67385986   0.22787419   1.48518091   -0.35633642 
1.97500000   1.68185005   0.18983625   1.49052044   -0.36167595 
1.98000000   1.68838560   0.15182901   1.49487021   -0.36602571 
1.98500000   1.69346760   0.11384776   1.49824153   -0.36939703 
1.99000000   1.69709693   0.07588684   1.50064325   -0.37179876 
1.99500000   1.69927427   0.03793987   1.50208174   -0.37323725 
2.00000000   1.70000000   0.00000000   1.50256081   -0.37371632 
