time         theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   0.00000000   2.20000000   0.00000000   2.42000000  
0.03000000   0.06599010   2.19901043   0.00217656   2.41782344  
0.06000000   0.13192088   2.19604693   0.00868895   2.41131105  
0.09000000   0.19773333   2.19112500   0.01948562   2.40051438  
0.12000000   0.26336905   2.18427030   0.03448162   2.38551838  
0.15000000   0.32877057   2.17551834   0.05355998   2.36644002  
0.18000000   0.39388163   2.16491402   0.07657365   2.34342635  
0.21000000   0.45864743   2.15251116   0.10334785   2.31665215  
0.24000000   0.52301493   2.13837189   0.13368282   2.28631718  
0.27000000   0.58693307   2.12256594   0.16735691   2.25264309  
0.30000000   0.65035298   2.10516989   0.20412987   2.21587013  
0.33000000   0.71322819   2.08626637   0.24374631   2.17625369  
0.36000000   0.77551477   2.06594325   0.28593925   2.13406075  
0.39000000   0.83717151   2.04429272   0.33043363   2.08956637  
0.42000000   0.89816001   2.02141051   0.37694977   2.04305023  
0.45000000   0.95844480   1.99739495   0.42520670   1.99479330  
0.48000000   1.01799338   1.97234619   0.47492524   1.94507476  
0.51000000   1.07677625   1.94636539   0.52583088   1.89416912  
0.54000000   1.13476699   1.91955393   0.57765635   1.84234365  
0.57000000   1.19194219   1.89201274   0.63014390   1.78985610  
0.60000000   1.24828146   1.86384160   0.68304724   1.73695276  
0.63000000   1.30376737   1.83513861   0.73613314   1.68386686  
0.66000000   1.35838542   1.80599958   0.78918276   1.63081724  
0.69000000   1.41212392   1.77651762   0.84199257   1.57800743  
0.72000000   1.46497395   1.74678275   0.89437502   1.52562498  
0.75000000   1.51692922   1.71688151   0.94615894   1.47384106  
0.78000000   1.56798600   1.68689675   0.99718968   1.42281032  
0.81000000   1.61814298   1.65690738   1.04732897   1.37267103  
0.84000000   1.66740115   1.62698824   1.09645463   1.32354537  
0.87000000   1.71576369   1.59720999   1.14446013   1.27553987  
0.90000000   1.76323582   1.56763904   1.19125393   1.22874607  
0.93000000   1.80982472   1.53833757   1.23675876   1.18324124  
0.96000000   1.85553935   1.50936355   1.28091083   1.13908917  
0.99000000   1.90039035   1.48077079   1.32365893   1.09634107  
1.02000000   1.94438991   1.45260904   1.36496349   1.05503651  
1.05000000   1.98755166   1.42492411   1.40479565   1.01520435  
1.08000000   2.02989055   1.39775799   1.44313630   0.97686370  
1.11000000   2.07142272   1.37114904   1.47997515   0.94002485  
1.14000000   2.11216541   1.34513212   1.51530979   0.90469021  
1.17000000   2.15213688   1.31973879   1.54914477   0.87085523  
1.20000000   2.19135626   1.29499746   1.58149079   0.83850921  
1.23000000   2.22984350   1.27093363   1.61236385   0.80763615  
1.26000000   2.26761928   1.24757004   1.64178450   0.77821550  
1.29000000   2.30470491   1.22492685   1.66977711   0.75022289  
1.32000000   2.34112227   1.20302186   1.69636920   0.72363080  
1.35000000   2.37689376   1.18187068   1.72159085   0.69840915  
1.38000000   2.41204219   1.16148688   1.74547411   0.67452589  
1.41000000   2.44659077   1.14188222   1.76805249   0.65194751  
1.44000000   2.48056302   1.12306676   1.78936052   0.63063948  
1.47000000   2.51398275   1.10504904   1.80943331   0.61056669  
1.50000000   2.54687401   1.08783623   1.82830617   0.59169383  
1.53000000   2.57926103   1.07143429   1.84601428   0.57398572  
1.56000000   2.61116822   1.05584807   1.86259243   0.55740757  
1.59000000   2.64262011   1.04108147   1.87807469   0.54192531  
1.62000000   2.67364134   1.02713754   1.89249424   0.52750576  
1.65000000   2.70425661   1.01401860   1.90588314   0.51411686  
1.68000000   2.73449072   1.00172634   1.91827217   0.50172783  
1.71000000   2.76436847   0.99026192   1.92969067   0.49030933  
1.74000000   2.79391472   0.97962604   1.94016641   0.47983359  
1.77000000   2.82315433   0.96981904   1.94972551   0.47027449  
1.80000000   2.85211215   0.96084099   1.95839230   0.46160770  
1.83000000   2.88081307   0.95269169   1.96618927   0.45381073  
1.86000000   2.90928194   0.94537082   1.97313701   0.44686299  
1.89000000   2.93754360   0.93887792   1.97925412   0.44074588  
1.92000000   2.96562289   0.93321248   1.98455723   0.43544277  
1.95000000   2.99354462   0.92837396   1.98906089   0.43093911  
1.98000000   3.02133359   0.92436185   1.99277759   0.42722241  
2.01000000   3.04901459   0.92117565   1.99571771   0.42428229  
2.04000000   3.07661239   0.91881497   1.99788953   0.42211047  
2.07000000   3.10415174   0.91727949   1.99929917   0.42070083  
2.10000000   3.13165740   0.91656899   1.99995065   0.42004935  
2.13000000   3.15915413   0.91668337   1.99984580   0.42015420  
2.16000000   3.18666666   0.91762265   1.99898434   0.42101566  
2.19000000   3.21421974   0.91938696   1.99736381   0.42263619  
2.22000000   3.24183813   0.92197654   1.99497963   0.42502037  
2.25000000   3.26954659   0.92539175   1.99182506   0.42817494  
2.28000000   3.29736989   0.92963300   1.98789124   0.43210876  
2.31000000   3.32533283   0.93470080   1.98316721   0.43683279  
2.34000000   3.35346021   0.94059566   1.97763990   0.44236010  
2.37000000   3.38177685   0.94731814   1.97129418   0.44870582  
2.40000000   3.41030758   0.95486871   1.96411287   0.45588713  
2.43000000   3.43907725   0.96324782   1.95607682   0.46392318  
2.46000000   3.46811074   0.97245576   1.94716490   0.47283510  
2.49000000   3.49743289   0.98249265   1.93735410   0.48264590  
2.52000000   3.52706858   0.99335836   1.92661959   0.49338041  
2.55000000   3.55704268   1.00505245   1.91493478   0.50506522  
2.58000000   3.58738001   1.01757411   1.90227146   0.51772854  
2.61000000   3.61810538   1.03092204   1.88859987   0.53140013  
2.64000000   3.64924357   1.04509438   1.87388887   0.54611113  
2.67000000   3.68081927   1.06008863   1.85810605   0.56189395  
2.70000000   3.71285708   1.07590150   1.84121798   0.57878202  
2.73000000   3.74538150   1.09252885   1.82319035   0.59680965  
2.76000000   3.77841690   1.10996554   1.80398825   0.61601175  
2.79000000   3.81198747   1.12820527   1.78357643   0.63642357  
2.82000000   3.84611717   1.14724052   1.76191959   0.65808041  
2.85000000   3.88082976   1.16706234   1.73898275   0.68101725  
2.88000000   3.91614868   1.18766020   1.71473162   0.70526838  
2.91000000   3.95209701   1.20902188   1.68913304   0.73086696  
2.94000000   3.98869749   1.23113325   1.66215546   0.75784454  
2.97000000   4.02597234   1.25397811   1.63376945   0.78623055  
3.00000000   4.06394332   1.27753803   1.60394829   0.81605171  
3.03000000   4.10263157   1.30179214   1.57266861   0.84733139  
3.06000000   4.14205756   1.32671697   1.53991104   0.88008896  
3.09000000   4.18224103   1.35228622   1.50566099   0.91433901  
3.12000000   4.22320089   1.37847063   1.46990936   0.95009064  
3.15000000   4.26495510   1.40523774   1.43265345   0.98734655  
3.18000000   4.30752062   1.43255173   1.39389777   1.02610223  
3.21000000   4.35091328   1.46037327   1.35365495   1.06634505  
3.24000000   4.39514766   1.48865931   1.31194673   1.10805327  
3.27000000   4.44023702   1.51736296   1.26880482   1.15119518  
3.30000000   4.48619311   1.54643336   1.22427193   1.19572807  
3.33000000   4.53302614   1.57581555   1.17840268   1.24159732  
3.36000000   4.58074457   1.60545040   1.13126450   1.28873550  
3.39000000   4.62935505   1.63527457   1.08293854   1.33706146  
3.42000000   4.67886226   1.66522044   1.03352044   1.38647956  
3.45000000   4.72926878   1.69521621   0.98312100   1.43687900  
3.48000000   4.78057498   1.72518589   0.93186683   1.48813317  
3.51000000   4.83277888   1.75504945   0.87990071   1.54009929  
3.54000000   4.88587604   1.78472301   0.82738189   1.59261811  
3.57000000   4.93985948   1.81411902   0.77448609   1.64551391  
3.60000000   4.99471950   1.84314658   0.72140534   1.69859466  
3.63000000   5.05044365   1.87171178   0.66834750   1.75165250  
3.66000000   5.10701662   1.89971812   0.61553552   1.80446448  
3.69000000   5.16442017   1.92706700   0.56320639   1.85679361  
3.72000000   5.22263307   1.95365824   0.51160974   1.90839026  
3.75000000   5.28163107   1.97939072   0.46100619   1.95899381  
3.78000000   5.34138691   2.00416305   0.41166524   2.00833476  
3.81000000   5.40187025   2.02787427   0.36386298   2.05613702  
3.84000000   5.46304775   2.05042465   0.31787937   2.10212063  
3.87000000   5.52488314   2.07171650   0.27399536   2.14600464  
3.90000000   5.58733721   2.09165500   0.23248968   2.18751032  
3.93000000   5.65036799   2.11014905   0.19363550   2.22636450  
3.96000000   5.71393084   2.12711215   0.15769694   2.26230306  
3.99000000   5.77797860   2.14246328   0.12492555   2.29507445  
4.02000000   5.84246177   2.15612766   0.09555676   2.32444324  
4.05000000   5.90732871   2.16803761   0.06980647   2.35019353  
4.08000000   5.97252588   2.17813324   0.04786780   2.37213220  
4.11000000   6.03799805   2.18636314   0.02990811   2.39009189  
4.14000000   6.10368858   2.19268496   0.01606633   2.40393367  
