Tt           theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   0.60000000   -0.00000000  0.59104041   -0.41637603 
0.00500000   0.59970843   -0.01814374  0.59076186   -0.41609747 
0.01000000   0.59883397   -0.03627201  0.58992636   -0.41526198 
0.01500000   0.59737736   -0.05436934  0.58853440   -0.41387002 
0.02000000   0.59533985   -0.07242024  0.58658680   -0.41192242 
0.02500000   0.59272318   -0.09040920  0.58408471   -0.40942032 
0.03000000   0.58952959   -0.10832072  0.58102960   -0.40636521 
0.03500000   0.58576182   -0.12613924  0.57742330   -0.40275891 
0.04000000   0.58142310   -0.14384919  0.57326798   -0.39860360 
0.04500000   0.57651718   -0.16143498  0.56856619   -0.39390181 
0.05000000   0.57104829   -0.17888099  0.56332083   -0.38865645 
0.05500000   0.56502119   -0.19617155  0.55753519   -0.38287081 
0.06000000   0.55844112   -0.21329099  0.55121296   -0.37654857 
0.06500000   0.55131382   -0.23022360  0.54435821   -0.36969383 
0.07000000   0.54364556   -0.24695366  0.53697547   -0.36231109 
0.07500000   0.53544311   -0.26346543  0.52906969   -0.35440531 
0.08000000   0.52671372   -0.27974317  0.52064626   -0.34598188 
0.08500000   0.51746517   -0.29577114  0.51171105   -0.33704667 
0.09000000   0.50770574   -0.31153363  0.50227042   -0.32760603 
0.09500000   0.49744422   -0.32701494  0.49233119   -0.31766680 
0.10000000   0.48668989   -0.34219944  0.48190073   -0.30723634 
0.10500000   0.47545255   -0.35707155  0.47098692   -0.29632253 
0.11000000   0.46374248   -0.37161579  0.45959817   -0.28493379 
0.11500000   0.45157046   -0.38581675  0.44774346   -0.27307908 
0.12000000   0.43894778   -0.39965918  0.43543233   -0.26076794 
0.12500000   0.42588620   -0.41312798  0.42267487   -0.24801048 
0.13000000   0.41239796   -0.42620822  0.40948178   -0.23481739 
0.13500000   0.39849580   -0.43888518  0.39586433   -0.22119995 
0.14000000   0.38419290   -0.45114439  0.38183440   -0.20717002 
0.14500000   0.36950292   -0.46297163  0.36740446   -0.19274008 
0.15000000   0.35443997   -0.47435300  0.35258757   -0.17792319 
0.15500000   0.33901860   -0.48527493  0.33739740   -0.16273302 
0.16000000   0.32325378   -0.49572422  0.32184821   -0.14718383 
0.16500000   0.30716091   -0.50568805  0.30595484   -0.13129045 
0.17000000   0.29075579   -0.51515409  0.28973270   -0.11506832 
0.17500000   0.27405462   -0.52411042  0.27319779   -0.09853341 
0.18000000   0.25707395   -0.53254569  0.25636665   -0.08170227 
0.18500000   0.23983071   -0.54044905  0.23925634   -0.06459196 
0.19000000   0.22234216   -0.54781024  0.22188446   -0.04722007 
0.19500000   0.20462588   -0.55461962  0.20426907   -0.02960468 
0.20000000   0.18669975   -0.56086817  0.18642872   -0.01176433 
0.20500000   0.16858193   -0.56654757  0.16838238   0.00628201  
0.21000000   0.15029084   -0.57165017  0.15014944   0.02451495  
0.21500000   0.13184512   -0.57616907  0.13174965   0.04291473  
0.22000000   0.11326364   -0.58009812  0.11320311   0.06146127  
0.22500000   0.09456544   -0.58343192  0.09453021   0.08013417  
0.23000000   0.07576973   -0.58616590  0.07575161   0.09891278  
0.23500000   0.05689584   -0.58829627  0.05688817   0.11777622  
0.24000000   0.03796323   -0.58982009  0.03796095   0.13670344  
0.24500000   0.01899142   -0.59073523  0.01899113   0.15567325  
0.25000000   0.00000000   -0.59104041  0.00000000   0.17466439  
0.25500000   -0.01899142  -0.59073523  -0.01899113  0.19365552  
