time         theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   1.00000000   -0.00000000  0.95885108   -0.49915338 
0.12500000   0.99343064   -0.10503548  0.95308076   -0.49338307 
0.25000000   0.97377855   -0.20917135  0.93575784   -0.47606015 
0.37500000   0.94121454   -0.31146258  0.90685525   -0.44715756 
0.50000000   0.89603254   -0.41087851  0.86635688   -0.40665918 
0.62500000   0.83866230   -0.50627271  0.81429929   -0.35460159 
0.75000000   0.76968496   -0.59636841  0.75082629   -0.29112859 
0.87500000   0.68984923   -0.67976418  0.67625147   -0.21655377 
1.00000000   0.60008537   -0.75496371  0.59112197   -0.13142427 
1.12500000   0.50151386   -0.82043094  0.49627458   -0.03657688 
1.25000000   0.39544571   -0.87466868  0.39287413   0.06682356  
1.37500000   0.28337170   -0.91631423  0.28242454   0.17727315  
1.50000000   0.16693923   -0.94424115  0.16674544   0.29295225  
1.62500000   0.04791676   -0.95765328  0.04791217   0.41178552  
1.75000000   -0.07185227  -0.95615630  -0.07183681  0.53153450  
1.87500000   -0.19050234  -0.93979459  -0.19021441  0.64991210  
2.00000000   -0.30620096  -0.90904710  -0.30500615  0.76470384  
2.12500000   -0.41720048  -0.86478273  -0.41418137  0.87387907  
2.25000000   -0.52188237  -0.80818318  -0.51597998  0.97567768  
2.37500000   -0.61879039  -0.74064618  -0.60896521  1.06866290  
2.50000000   -0.70665117  -0.66368395  -0.69203974  1.15173744  
2.62500000   -0.78438264  -0.57883019  -0.76442854  1.22412624  
2.75000000   -0.85109176  -0.48756585  -0.82563608  1.28533377  
2.87500000   -0.90606459  -0.39126896  -0.87538791  1.33508560  
3.00000000   -0.94875160  -0.29118997  -0.91356652  1.37326421  
3.12500000   -0.97875139  -0.18845040  -0.94014990  1.39984759  
3.25000000   -0.99579556  -0.08406098  -0.95515922  1.41485692  
3.37500000   -0.99973679  0.02104583   -0.95862008  1.41831778  
3.50000000   -0.99054153  0.12597411   -0.95053980  1.41023749  
3.62500000   -0.96828834  0.22981871   -0.93090212  1.39059981  
3.75000000   -0.93317184  0.33162044   -0.89967954  1.35937723  
3.87500000   -0.88551201  0.43032746   -0.85686269  1.31656038  
4.00000000   -0.82576757  0.52476784   -0.80250489  1.26220259  
4.12500000   -0.75455194  0.61363868   -0.73677877  1.19647647  
4.25000000   -0.67264916  0.69551639   -0.66003965  1.11973735  
4.37500000   -0.58102708  0.76889146   -0.57288857  1.03258626  
4.50000000   -0.48084461  0.83222867   -0.47622562  0.93592331  
4.62500000   -0.37344997  0.88404970   -0.37128362  0.83098131  
4.75000000   -0.26036754  0.92303101   -0.25963272  0.71933041  
4.87500000   -0.14327216  0.94810525   -0.14314966  0.60284735  
5.00000000   -0.02395128  0.95855190   -0.02395071  0.48364841  
5.12500000   0.09574287   0.95406273   0.09570630   0.36399139  
5.25000000   0.21394701   0.93477077   0.21353920   0.24615849  
5.37500000   0.32884165   0.90123777   0.32736199   0.13233570  
5.50000000   0.43870177   0.85440220   0.43519221   0.02450548  
5.62500000   0.54193904   0.79549712   0.53533141   -0.07563371 
5.75000000   0.63713255   0.72595121   0.62641059   -0.16671290 
5.87500000   0.72304694   0.64728792   0.70739927   -0.24770158 
6.00000000   0.79863842   0.56103564   0.77758241   -0.31788471 
6.12500000   0.86305078   0.46865790   0.83651369   -0.37681600 
6.25000000   0.91560426   0.37150841   0.88395526   -0.42425756 
6.37500000   0.95578024   0.27081120   0.91981340   -0.46011570 
6.50000000   0.98320511   0.16766366   0.94407854   -0.48438084 
6.62500000   0.99763550   0.06305788   0.95677536   -0.49707767 
6.75000000   0.99894726   -0.04208454  0.95792707   -0.49822938 
6.87500000   0.98712923   -0.14686953  0.94753614   -0.48783844 
7.00000000   0.96228270   -0.25038458  0.92558249   -0.46588480 
7.12500000   0.92462648   -0.35165479  0.89203940   -0.43234171 
7.25000000   0.87450712   -0.44960601  0.84690603   -0.38720834 
7.37500000   0.81241300   -0.54304037  0.79025474   -0.33055704 
7.50000000   0.73899043   -0.63062924  0.72228952   -0.26259182 
7.62500000   0.65505932   -0.71092825  0.64340999   -0.18371230 
7.75000000   0.56162543   -0.78241712  0.55427325   -0.09457555 
7.87500000   0.45988603   -0.84356480  0.45584407   0.00385362  
8.00000000   0.35122601   -0.89291579  0.34942349   0.11027420  
8.12500000   0.23720234   -0.92918984  0.23664664   0.22305106  
8.25000000   0.11951579   -0.95138234  0.11944467   0.34025303  
8.37500000   -0.00002917  -0.95885108  -0.00002917  0.45972686  
8.50000000   -0.11957367  -0.95137509  -0.11950244  0.57920014  
8.62500000   -0.23725887  -0.92917554  -0.23670277  0.69640046  
8.75000000   -0.35128033  -0.89289486  -0.34947698  0.80917467  
8.87500000   -0.45993735  -0.84353779  -0.45589404  0.91559174  
9.00000000   -0.56167303  -0.78238472  -0.55431898  1.01401668  
9.12500000   -0.65510257  -0.71089118  -0.64345094  1.10314864  
9.25000000   -0.73902879  -0.63058826  -0.72232529  1.18202299  
9.37500000   -0.81244603  -0.54299620  -0.79028509  1.24998278  
9.50000000   -0.87453447  -0.44955933  -0.84693081  1.30662850  
9.62500000   -0.92464787  -0.35160621  -0.89205855  1.35175625  
9.75000000   -0.96229793  -0.25033466  -0.92559600  1.38529369  
9.87500000   -0.98713816  -0.14681876  -0.94754400  1.40724170  
10.00000000  -0.99894981  -0.04203338  -0.95792932  1.41762701  
10.12500000  -0.99763166  0.06310900   -0.95677199  1.41646969  
10.25000000  -0.98319491  0.16771429   -0.94406954  1.40376724  
10.37500000  -0.95576377  0.27086089   -0.91979876  1.37949646  
10.50000000  -0.91558165  0.37155665   -0.88393498  1.34363267  
10.62500000  -0.86302227  0.46870413   -0.83648779  1.29618549  
10.75000000  -0.79860429  0.56107923   -0.77755096  1.23724865  
10.87500000  -0.72300756  0.64732818   -0.70736244  1.16706013  
11.00000000  -0.63708839  0.72598740   -0.62636865  1.08606634  
11.12500000  -0.54189064  0.79552850   -0.53528478  0.99498247  
11.25000000  -0.43864979  0.85442804   -0.43514148  0.89483917  
11.37500000  -0.32878682  0.90125741   -0.32730790  0.78700560  
11.50000000  -0.21389014  0.93478369   -0.21348266  0.67318035  
11.62500000  -0.09568482  0.95406854   -0.09564832  0.55534602  
11.75000000  0.02400960   0.95855044   0.02400903   0.43568867  
11.87500000  0.14332985   0.94809656   0.14320719   0.31649050  
12.00000000  0.26042369   0.92301534   0.25968840   0.20000930  
12.12500000  0.37350375   0.88402750   0.37133647   0.08836123  
12.25000000  0.48089524   0.83220052   0.47627479   -0.01657710 
12.37500000  0.58107386   0.76885807   0.57293339   -0.11323569 
12.50000000  0.67269147   0.69547848   0.66007960   -0.20038190 
12.62500000  0.75458927   0.61359701   0.73681348   -0.27711578 
12.75000000  0.82579950   0.52472312   0.80253413   -0.34283644 
12.87500000  0.88553819   0.43028036   0.85688634   -0.39718865 
13.00000000  0.93319202   0.33157156   0.89969755   -0.43999986 
13.12500000  0.96830232   0.22976858   0.93091449   -0.47121680 
13.25000000  0.99054920   0.12592323   0.95054654   -0.49084885 
13.37500000  0.99973807   0.02099464   0.95862120   -0.49892351 
13.50000000  0.99579045   -0.08411204  0.95515473   -0.49545703 
13.62500000  0.97873992   -0.18850089  0.94013978   -0.48044208 
13.75000000  0.94873388   -0.29123942  0.91355076   -0.45385307 
13.87500000  0.90604079   -0.39131685  0.87536650   -0.41566881 
14.00000000  0.85106210   -0.48761160  0.82560906   -0.36591136 
14.12500000  0.78434742   -0.57887317  0.76439600   -0.30469831 
14.25000000  0.70661080   -0.66372345  0.69200186   -0.23230416 
14.37500000  0.61874533   -0.74068147  0.60892229   -0.14922459 
14.50000000  0.52183320   -0.80821350  0.51593248   -0.05623478 
14.62500000  0.41714787   -0.86480739  0.41412990   0.04556779  
14.75000000  0.30614565   -0.90906544  0.30495149   0.15474621  
14.87500000  0.19044517   -0.93980611  0.19015749   0.26954020  
15.00000000  0.07179409   -0.95616066  0.07177868   0.38791902  
15.12500000  -0.04797502  -0.95765037  -0.04797042  0.50766811  
15.25000000  -0.16699667  -0.94423104  -0.16680269  0.62650038  
15.37500000  -0.28342744  -0.91629722  -0.28247973  0.74217742  
15.50000000  -0.39549892  -0.87464525  -0.39292631  0.85262400  
15.62500000  -0.50156378  -0.82040169  -0.49632293  0.95602062  
15.75000000  -0.60013130  -0.75492936  -0.59116584  1.05086354  
15.87500000  -0.68989058  -0.67972546  -0.67629038  1.13598808  
16.00000000  -0.76972124  -0.59632607  -0.75085991  1.21055761  
16.12500000  -0.83869310  -0.50622746  -0.81432742  1.27402511  
16.25000000  -0.89605754  -0.41083101  -0.86637940  1.32607710  
16.37500000  -0.94123349  -0.31141341  -0.90687214  1.36656983  
16.50000000  -0.97379127  -0.20912103  -0.93576909  1.39546678  
16.62500000  -0.99343703  -0.10498451  -0.95308638  1.41278407  
16.75000000  -1.00000000  0.00005119   -0.95885108  1.41854877  
16.87500000  -0.99342425  0.10508646   -0.95307514  1.41277283  
17.00000000  -0.97376582  0.20922166   -0.93574659  1.39544429  
17.12500000  -0.94119559  0.31151176   -0.90683836  1.36653606  
17.25000000  -0.89600755  0.41092602   -0.86633434  1.32603204  
17.37500000  -0.83863150  0.50631796   -0.81427115  1.27396885  
17.50000000  -0.76964868  0.59641074   -0.75079266  1.21049035  
17.62500000  -0.68980787  0.67980290   -0.67621254  1.13591024  
17.75000000  -0.60003943  0.75499807   -0.59107809  1.05077578  
17.87500000  -0.50146395  0.82046019   -0.49622622  0.95592392  
18.00000000  -0.39539250  0.87469212   -0.39282195  0.85251965  
18.12500000  -0.28331595  0.91633124   -0.28236935  0.74206704  
18.25000000  -0.16688178  0.94425126   -0.16668820  0.62638589  
18.37500000  -0.04785849  0.95765620   -0.04785393  0.50755162  
18.50000000  0.07191044   0.95615193   0.07189494   0.38780275  
18.62500000  0.19055952   0.93978307   0.19027133   0.26942637  
18.75000000  0.30625626   0.90902876   0.30506080   0.15463689  
18.87500000  0.41725309   0.86475808   0.41423284   0.04546485  
19.00000000  0.52193154   0.80815285   0.51602749   -0.05632979 
19.12500000  0.61883545   0.74061089   0.60900813   -0.14931043 
19.25000000  0.70669155   0.66364444   0.69207763   -0.23237993 
19.37500000  0.78441785   0.57878721   0.76446108   -0.30476339 
19.50000000  0.85112142   0.48752010   0.82566309   -0.36596540 
19.62500000  0.90608840   0.39122108   0.87540931   -0.41571161 
19.75000000  0.94876931   0.29114053   0.91358228   -0.45388458 
19.87500000  0.97876285   0.18839992   0.94016002   -0.48046232 
20.00000000  0.99580068   0.08400993   0.95516371   -0.49546602 
20.12500000  0.99973551   -0.02109701  0.95861896   -0.49892126 
20.25000000  0.99053387   -0.12602499  0.95053306   -0.49083536 
20.37500000  0.96827436   -0.22986883  0.93088974   -0.47119205 
20.50000000  0.93315167   -0.33166933  0.89966152   -0.43996382 
20.62500000  0.88548583   -0.43037457  0.85683903   -0.39714133 
20.75000000  0.82573564   -0.52481256  0.80247565   -0.34277795 
20.87500000  0.75451461   -0.61368035  0.73674406   -0.27704637 
21.00000000  0.67260684   -0.69555429  0.65999971   -0.20030201 
21.12500000  0.58098030   -0.76892485  0.57284375   -0.11314605 
21.25000000  0.48079398   -0.83225680  0.47617644   -0.01647874 
21.37500000  0.37339618   -0.88407189  0.37123077   0.08846693  
21.50000000  0.26031138   -0.92304667  0.25957703   0.20012066  
21.62500000  0.14321448   -0.94811393  0.14309212   0.31660557  
21.75000000  0.02389297   -0.95855336  0.02389240   0.43580530  
21.87500000  -0.09580091  -0.95405691  -0.09576428  0.55546197  
22.00000000  -0.21400388  -0.93475785  -0.21359575  0.67329344  
22.12500000  -0.32889648  -0.90121812  -0.32741608  0.78711378  
22.25000000  -0.43875375  -0.85437636  -0.43524295  0.89494064  
22.37500000  -0.54198743  -0.79546574  -0.53537804  0.99507573  
22.50000000  -0.63717672  -0.72591502  -0.62645254  1.08615023  
22.62500000  -0.72308632  -0.64724767  -0.70743611  1.16713380  
22.75000000  -0.79867255  -0.56099206  -0.77761385  1.23731155  
22.87500000  -0.86307930  -0.46861168  -0.83653959  1.29623728  
23.00000000  -0.91562686  -0.37146016  -0.88397553  1.34367322  
23.12500000  -0.95579672  -0.27076151  -0.91982802  1.37952572  
23.25000000  -0.98321531  -0.16761302  -0.94408753  1.40378522  
23.37500000  -0.99763933  -0.06300676  -0.95677873  1.41647642  
23.50000000  -0.99894469  0.04213570   -0.95792483  1.41762252  
23.62500000  -0.98712029  0.14692029   -0.94752827  1.40722596  
23.75000000  -0.96226747  0.25043450   -0.92556899  1.38526668  
23.87500000  -0.92460508  0.35170336   -0.89202025  1.35171795  
24.00000000  -0.87447977  0.44965268   -0.84688125  1.30657894  
24.12500000  -0.81237996  0.54308453   -0.79022439  1.24992208  
24.25000000  -0.73895206  0.63067022   -0.72225374  1.18195143  
24.37500000  -0.65501607  0.71096531   -0.64336904  1.10306673  
24.50000000  -0.56157783  0.78244952   -0.55422751  1.01392520  
24.62500000  -0.45983470  0.84359180   -0.45579410  0.91549180  
24.75000000  -0.35117168  0.89293672   -0.34937000  0.80906769  
24.87500000  -0.23714580  0.92920413   -0.23659050  0.69628820  
25.00000000  -0.11945790  0.95138959   -0.11938689  0.57908458  
25.12500000  0.00008750   0.95885107   0.00008750   0.45961019  
25.25000000  0.11963155   0.95136783   0.11956022   0.34013747  
25.37500000  0.23731540   0.92916124   0.23675890   0.22293879  
25.50000000  0.35133465   0.89287392   0.34953046   0.11016723  
25.62500000  0.45998867   0.84351079   0.45594401   0.00375368  
25.75000000  0.56172063   0.78235232   0.55436472   -0.09466702 
25.87500000  0.65514582   0.71085411   0.64349189   -0.18379420 
26.00000000  0.73906715   0.63054728   0.72236107   -0.26266337 
26.12500000  0.81247907   0.54295203   0.79031543   -0.33061774 
26.25000000  0.87456182   0.44951265   0.84695559   -0.38725789 
26.37500000  0.92466926   0.35155764   0.89207770   -0.43238000 
26.50000000  0.96231316   0.25028474   0.92560949   -0.46591180 
26.62500000  0.98714709   0.14676799   0.94755187   -0.48785418 
26.75000000  0.99895237   0.04198222   0.95793156   -0.49823387 
26.87500000  0.99762782   -0.06316011  0.95676862   -0.49707092 
27.00000000  0.98318470   -0.16776493  0.94406055   -0.48436285 
27.12500000  0.95574729   -0.27091058  0.91978413   -0.46008644 
27.25000000  0.91555905   -0.37160489  0.88391470   -0.42421701 
27.37500000  0.86299375   -0.46875036  0.83646189   -0.37676419 
27.50000000  0.79857015   -0.56112281  0.77751951   -0.31782181 
27.62500000  0.72296818   -0.64736843  0.70732560   -0.24762790 
27.75000000  0.63704422   -0.72602359  0.62632670   -0.16662901 
27.87500000  0.54184224   -0.79555988  0.53523814   -0.07554045 
28.00000000  0.43859780   -0.85445388  0.43509074   0.02460695  
28.12500000  0.32873199   -0.90127706  0.32725381   0.13244389  
28.25000000  0.21383327   -0.93479660  0.21342611   0.24627159  
28.37500000  0.09562678   -0.95407435  0.09559034   0.36410735  
28.50000000  -0.02406792  -0.95854898  -0.02406734  0.48376503  
28.62500000  -0.14338753  -0.94808787  -0.14326472  0.60296242  
28.75000000  -0.26047985  -0.92299968  -0.25974408  0.71944177  
28.87500000  -0.37355754  -0.88400530  -0.37138931  0.83108701  
29.00000000  -0.48094587  -0.83217238  -0.47632396  0.93602166  
29.12500000  -0.58112063  -0.76882467  -0.57297820  1.03267589  
29.25000000  -0.67273378  -0.69544057  -0.66011954  1.11981723  
29.37500000  -0.75462660  -0.61355533  -0.73684818  1.19654588  
29.50000000  -0.82583142  -0.52467840  -0.80256337  1.26226107  
29.62500000  -0.88556436  -0.43023325  -0.85690999  1.31660769  
29.75000000  -0.93321219  -0.33152267  -0.89971557  1.35941326  
29.87500000  -0.96831630  -0.22971845  -0.93092686  1.39062455  
30.00000000  -0.99055686  -0.12587235  -0.95055328  1.41025098  
30.12500000  -0.99973935  -0.02094346  -0.95862232  1.41832002  
30.25000000  -0.99578533  0.08416310   -0.95515023  1.41484792  
30.37500000  -0.97872845  0.18855137   -0.94012966  1.39982735  
30.50000000  -0.94871616  0.29128886   -0.91353500  1.37323269  
30.62500000  -0.90601698  0.39136473   -0.87534509  1.33504279  
30.75000000  -0.85103243  0.48765735   -0.82558204  1.28527973  
30.87500000  -0.78431220  0.57891614   -0.76436346  1.22406115  
31.00000000  -0.70657041  0.66376295   -0.69196397  1.15166166  
31.12500000  -0.61870026  0.74071675   -0.60887936  1.06857706  
31.25000000  -0.52178403  0.80824383   -0.51588497  0.97558266  
31.37500000  -0.41709525  0.86483203   -0.41407843  0.87377612  
31.50000000  -0.30609034  0.90908378   -0.30489683  0.76459452  
31.62500000  -0.19038799  0.93981762   -0.19010057  0.64979827  
31.75000000  -0.07173592  0.95616502   -0.07172054  0.53141823  
31.87500000  0.04803328   0.95764745   0.04802866   0.41166903  
32.00000000  0.16705412   0.94422092   0.16685994   0.29283776  
32.12500000  0.28348319   0.91628020   0.28253491   0.17716278  
32.25000000  0.39555214   0.87462181   0.39297848   0.06671921  
32.37500000  0.50161369   0.82037244   0.49637128   -0.03667359 
32.50000000  0.60017722   0.75489500   0.59120972   -0.13151203 
32.62500000  0.68993194   0.67968674   0.67632930   -0.21663161 
32.75000000  0.76975752   0.59628373   0.75089354   -0.29119584 
32.87500000  0.83872390   0.50618221   0.81435555   -0.35465785 
33.00000000  0.89608253   0.41078350   0.86640193   -0.40670424 
33.12500000  0.94125244   0.31136423   0.90688902   -0.44719133 
33.25000000  0.97380399   0.20907071   0.93578033   -0.47608264 
33.37500000  0.99344342   0.10493353   0.95309199   -0.49339430 
33.50000000  0.99999999   -0.00010239  0.95885107   -0.49915338 
33.62500000  0.99341785   -0.10513744  0.95306952   -0.49337182 
33.75000000  0.97375309   -0.20927197  0.93573534   -0.47603765 
33.87500000  0.94117664   -0.31156093  0.90682147   -0.44712377 
34.00000000  0.89598254   -0.41097352  0.86631181   -0.40661412 
34.12500000  0.83860069   -0.50636321  0.81424302   -0.35454532 
34.25000000  0.76961239   -0.59645308  0.75075902   -0.29106133 
34.37500000  0.68976651   -0.67984162  0.67617362   -0.21647593 
34.50000000  0.59999350   -0.75503242  0.59103420   -0.13133651 
34.62500000  0.50141403   -0.82048943  0.49617787   -0.03648017 
34.75000000  0.39533928   -0.87471555  0.39276977   0.06692792  
34.87500000  0.28326020   -0.91634824  0.28231416   0.17738354  
35.00000000  0.16682433   -0.94426136  0.16663095   0.29306674  
35.12500000  0.04780023   -0.95765910  0.04779568   0.41190201  
35.25000000  -0.07196861  -0.95614755  -0.07195308  0.53165077  
35.37500000  -0.19061669  -0.93977154  -0.19032824  0.65002594  
35.50000000  -0.30631157  -0.90901042  -0.30511546  0.76481315  
35.62500000  -0.41730570  -0.86473342  -0.41428431  0.87398201  
35.75000000  -0.52198071  -0.80812251  -0.51607499  0.97577268  
