Tt           theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   0.50000000   -0.00000000  0.49480792   -0.37239048 
0.00500000   0.49975587   -0.01529808  0.49457137   -0.37215394 
0.01000000   0.49902370   -0.03058249  0.49386191   -0.37144447 
0.01500000   0.49780415   -0.04583955  0.49268003   -0.37026259 
0.02000000   0.49609830   -0.06105558  0.49102657   -0.36860913 
0.02500000   0.49390768   -0.07621693  0.48890271   -0.36648527 
0.03000000   0.49123426   -0.09130993  0.48630995   -0.36389252 
0.03500000   0.48808043   -0.10632093  0.48325018   -0.36083274 
0.04000000   0.48444903   -0.12123629  0.47972559   -0.35730815 
0.04500000   0.48034333   -0.13604238  0.47573874   -0.35332130 
0.05000000   0.47576704   -0.15072559  0.47129256   -0.34887512 
0.05500000   0.47072429   -0.16527233  0.46639032   -0.34397288 
0.06000000   0.46521965   -0.17966906  0.46103569   -0.33861825 
0.06500000   0.45925813   -0.19390225  0.45523268   -0.33281524 
0.07000000   0.45284516   -0.20795841  0.44898572   -0.32656828 
0.07500000   0.44598661   -0.22182412  0.44229960   -0.31988216 
0.08000000   0.43868876   -0.23548601  0.43517952   -0.31276208 
0.08500000   0.43095834   -0.24893078  0.42763108   -0.30521365 
0.09000000   0.42280248   -0.26214520  0.41966031   -0.29724287 
0.09500000   0.41422875   -0.27511614  0.41127362   -0.28885618 
0.10000000   0.40524513   -0.28783058  0.40247786   -0.28006043 
0.10500000   0.39586000   -0.30027563  0.39328034   -0.27086290 
0.11000000   0.38608217   -0.31243851  0.38368875   -0.26127131 
0.11500000   0.37592084   -0.32430660  0.37371126   -0.25129382 
0.12000000   0.36538563   -0.33586747  0.36335646   -0.24093902 
0.12500000   0.35448653   -0.34710886  0.35263340   -0.23021596 
0.13000000   0.34323393   -0.35801872  0.34155156   -0.21913413 
0.13500000   0.33163860   -0.36858523  0.33012089   -0.20770346 
0.14000000   0.31971168   -0.37879681  0.31835178   -0.19593434 
0.14500000   0.30746469   -0.38864216  0.30625504   -0.18383760 
0.15000000   0.29490948   -0.39811027  0.29384195   -0.17142451 
0.15500000   0.28205828   -0.40719043  0.28112422   -0.15870678 
0.16000000   0.26892361   -0.41587229  0.26811399   -0.14569655 
0.16500000   0.25551837   -0.42414584  0.25482382   -0.13240638 
