time         theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   0.00000000   4.00000000   0.00000000   8.00000000  
0.03000000   0.11998201   3.99820229   0.00718921   7.99281079  
0.06000000   0.23985644   3.99283661   0.02862791   7.97137209  
0.09000000   0.35951733   3.98398463   0.06393325   7.93606675  
0.12000000   0.47886198   3.97178042   0.11248014   7.88751986  
0.15000000   0.59779245   3.95640748   0.17341992   7.82658008  
0.18000000   0.71621702   3.93809466   0.24570521   7.75429479  
0.21000000   0.83405142   3.91711132   0.32811944   7.67188056  
0.24000000   0.95122002   3.89376175   0.41930973   7.58069027  
0.27000000   1.06765678   3.86837909   0.51782162   7.48217838  
0.30000000   1.18330599   3.84131905   0.62213399   7.37786601  
0.33000000   1.29812287   3.81295347   0.73069292   7.26930708  
0.36000000   1.41207396   3.78366404   0.84194323   7.15805677  
0.39000000   1.52513732   3.75383621   0.95435686   7.04564314  
0.42000000   1.63730258   3.72385358   1.06645724   6.93354276  
0.45000000   1.74857076   3.69409271   1.17683952   6.82316048  
0.48000000   1.85895402   3.66491845   1.28418636   6.71581364  
0.51000000   1.96847523   3.63667996   1.38727943   6.61272057  
0.54000000   2.07716748   3.60970719   1.48500698   6.51499302  
0.57000000   2.18507341   3.58430805   1.57636791   6.42363209  
0.60000000   2.29224454   3.56076600   1.66047276   6.33952724  
0.63000000   2.39874052   3.53933824   1.73654240   6.26345760  
0.66000000   2.50462828   3.52025427   1.80390492   6.19609508  
0.69000000   2.60998123   3.50371479   1.86199132   6.13800868  
0.72000000   2.71487834   3.48989096   1.91033055   6.08966945  
0.75000000   2.81940327   3.47892385   1.94854444   6.05145556  
0.78000000   2.92364345   3.47092410   1.97634294   6.02365706  
0.81000000   3.02768920   3.46597172   1.99352001   6.00647999  
0.84000000   3.13163273   3.46411593   1.99995040   6.00004960  
0.87000000   3.23556731   3.46537512   1.99558763   6.00441237  
0.90000000   3.33958628   3.46973682   1.98046321   6.01953679  
0.93000000   3.44378212   3.47715770   1.95468717   6.04531283  
0.96000000   3.54824560   3.48756366   1.91844985   6.08155015  
0.99000000   3.65306476   3.50084992   1.87202491   6.12797509  
1.02000000   3.75832405   3.51688121   1.81577328   6.18422672  
1.05000000   3.86410344   3.53549210   1.75014779   6.24985221  
1.08000000   3.97047744   3.55648751   1.67569829   6.32430171  
1.11000000   4.07751430   3.57964338   1.59307662   6.40692338  
1.14000000   4.18527513   3.60470774   1.50304105   6.49695895  
1.17000000   4.29381307   3.63140201   1.40645972   6.59354028  
1.20000000   4.40317253   3.65942281   1.30431235   6.69568765  
1.23000000   4.51338845   3.68844420   1.19768968   6.80231032  
1.26000000   4.62448573   3.71812047   1.08779009   6.91220991  
1.29000000   4.73647861   3.74808946   0.97591270   7.02408730  
1.32000000   4.84937028   3.77797653   0.86344668   7.13655332  
1.35000000   4.96315256   3.80739904   0.75185627   7.24814373  
1.38000000   5.07780572   3.83597147   0.64266145   7.35733855  
1.41000000   5.19329852   3.86331095   0.53741426   7.46258574  
1.44000000   5.30958830   3.88904327   0.43767124   7.56232876  
1.47000000   5.42662144   3.91280913   0.34496234   7.65503766  
1.50000000   5.54433380   3.93427058   0.26075751   7.73924249  
1.53000000   5.66265152   3.95311730   0.18643181   7.81356819  
1.56000000   5.78149191   3.96907280   0.12323055   7.87676945  
1.59000000   5.90076459   3.98190005   0.07223598   7.92776402  
1.62000000   6.02037269   3.99140654   0.03433691   7.96566309  
1.65000000   6.14021432   3.99744845   0.01020295   7.98979705  
1.68000000   6.26018401   3.99993387   0.00026452   7.99973548  
1.71000000   6.38017439   3.99882489   0.00469975   7.99530025  
1.74000000   6.50007772   3.99413843   0.02342910   7.97657090  
1.77000000   6.61978761   3.98594589   0.05611769   7.94388231  
1.80000000   6.73920063   3.97437149   0.10218563   7.89781437  
1.83000000   6.85821781   3.95958953   0.16082538   7.83917462  
1.86000000   6.97674612   3.94182053   0.23102546   7.76897454  
1.89000000   7.09469978   3.92132649   0.31159927   7.68840073  
1.92000000   7.21200143   3.89840546   0.40121742   7.59878258  
1.95000000   7.32858311   3.87338555   0.49844218   7.50155782  
1.98000000   7.44438709   3.84661863   0.60176255   7.39823745  
2.01000000   7.55936645   3.81847395   0.70962836   7.29037164  
2.04000000   7.67348555   3.78933177   0.82048238   7.17951762  
2.07000000   7.78672023   3.75957729   0.93278930   7.06721070  
2.10000000   7.89905791   3.72959488   1.04506101   6.95493899  
2.13000000   8.01049743   3.69976282   1.15587755   6.84412245  
2.16000000   8.12104886   3.67044854   1.26390377   6.73609623  
2.19000000   8.23073305   3.64200448   1.36790167   6.63209833  
2.22000000   8.33958118   3.61476454   1.46673868   6.53326132  
2.25000000   8.44763410   3.58904102   1.55939229   6.44060771  
2.28000000   8.55494169   3.56512225   1.64495168   6.35504832  
2.31000000   8.66156211   3.54327058   1.72261680   6.27738320  
2.34000000   8.76756096   3.52372091   1.79169547   6.20830453  
2.37000000   8.87301046   3.50667953   1.85159934   6.14840066  
2.40000000   8.97798859   3.49232330   1.90183897   6.09816103  
2.43000000   9.08257819   3.48079911   1.94201879   6.05798121  
2.46000000   9.18686603   3.47222344   1.97183220   6.02816780  
2.49000000   9.29094195   3.46668218   1.99105732   6.00894268  
2.52000000   9.39489787   3.46423047   1.99955362   6.00044638  
2.55000000   9.49882693   3.46489260   1.99725963   6.00274037  
2.58000000   9.60282251   3.46866202   1.98419190   6.01580810  
2.61000000   9.70697736   3.47550132   1.96044530   6.03955470  
2.64000000   9.81138262   3.48534228   1.92619460   6.07380540  
2.67000000   9.91612693   3.49808599   1.88169720   6.11830280  
2.70000000   10.02129552  3.51360301   1.82729694   6.17270306  
2.73000000   10.12696926  3.53173366   1.76342868   6.23657132  
2.76000000   10.23322379  3.55228848   1.69062327   6.30937673  
2.79000000   10.34012863  3.57504892   1.60951261   6.39048739  
2.82000000   10.44774632  3.59976825   1.52083428   6.47916572  
2.85000000   10.55613159  3.62617286   1.42543518   6.57456482  
2.88000000   10.66533057  3.65396399   1.32427359   6.67572641  
2.91000000   10.77538008  3.68281980   1.21841914   6.78158086  
2.94000000   10.88630699  3.71239815   1.10905000   6.89095000  
2.97000000   10.99812761  3.74233973   0.99744668   7.00255332  
3.00000000   11.11084728  3.77227196   0.88498213   7.11501787  
3.03000000   11.22446002  3.80181337   0.77310755   7.22689245  
3.06000000   11.33894832  3.83057857   0.66333393   7.33666607  
3.09000000   11.45428313  3.85818372   0.55720921   7.44279079  
3.12000000   11.57042397  3.88425247   0.45629136   7.54370864  
3.15000000   11.68731928  3.90842220   0.36211797   7.63788203  
3.18000000   11.80490688  3.93035032   0.27617316   7.72382684  
3.21000000   11.92311471  3.94972077   0.19985290   7.80014710  
3.24000000   12.04186170  3.96625011   0.13443002   7.86556998  
3.27000000   12.16105884  3.97969333   0.08102049   7.91897951  
3.30000000   12.28061041  3.98984903   0.04055236   7.95944764  
3.33000000   12.40041536  3.99656377   0.01373900   7.98626100  
3.36000000   12.52036879  3.99973552   0.00105790   7.99894210  
3.39000000   12.64036356  3.99931588   0.00273623   7.99726377  
3.42000000   12.76029187  3.99531128   0.01874388   7.98125612  
3.45000000   12.88004698  3.98778275   0.04879437   7.95120563  
3.48000000   12.99952473  3.97684457   0.09235363   7.90764637  
3.51000000   13.11862519  3.96266171   0.14865608   7.85134392  
3.54000000   13.23725409  3.94544617   0.21672726   7.78327274  
3.57000000   13.35532416  3.92545240   0.29541172   7.70458828  
3.60000000   13.47275636  3.90297200   0.38340479   7.61659521  
3.63000000   13.58948084  3.87832778   0.47928682   7.52071318  
3.66000000   13.70543786  3.85186756   0.58155814   7.41844186  
3.69000000   13.82057839  3.82395776   0.68867353   7.31132647  
3.72000000   13.93486461  3.79497701   0.79907476   7.20092524  
3.75000000   14.04827015  3.76531001   0.91122025   7.08877975  
3.78000000   14.16078020  3.73534173   1.02361106   6.97638894  
3.81000000   14.27239144  3.70545199   1.13481277   6.86518723  
3.84000000   14.38311181  3.67601065   1.24347287   6.75652713  
3.87000000   14.49296013  3.64737331   1.34833398   6.65166602  
3.90000000   14.60196563  3.61987766   1.44824286   6.55175714  
