time         theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   0.00000000   2.70000000   0.00000000   3.64500000  
0.00625000   0.04743976   2.69958328   0.00112505   3.64387495  
0.01250000   0.09486489   2.69833419   0.00449630   3.64050370  
0.01875000   0.14226078   2.69625592   0.01010201   3.63489799  
0.02500000   0.18961290   2.69335377   0.01792273   3.62707727  
0.03125000   0.23690684   2.68963514   0.02793142   3.61706858  
0.03750000   0.28412833   2.68510944   0.04009364   3.60490636  
0.04375000   0.33126330   2.67978814   0.05436777   3.59063223  
0.05000000   0.37829787   2.67368459   0.07070535   3.57429465  
0.05625000   0.42521843   2.66681407   0.08905135   3.55594865  
0.06250000   0.47201165   2.65919365   0.10934456   3.53565544  
0.06875000   0.51866452   2.65084212   0.13151802   3.51348198  
0.07500000   0.56516437   2.64177992   0.15549942   3.48950058  
0.08125000   0.61149891   2.63202904   0.18121158   3.46378842  
0.08750000   0.65765622   2.62161289   0.20857293   3.43642707  
0.09375000   0.70362485   2.61055625   0.23749803   3.40750197  
0.10000000   0.74939377   2.59888513   0.26789803   3.37710197  
0.10625000   0.79495241   2.58662666   0.29968126   3.34531874  
0.11250000   0.84029069   2.57380898   0.33275367   3.31224633  
0.11875000   0.88539906   2.56046114   0.36701939   3.27798061  
0.12500000   0.93026845   2.54661295   0.40238123   3.24261877  
0.13125000   0.97489033   2.53229494   0.43874118   3.20625882  
0.13750000   1.01925673   2.51753814   0.47600085   3.16899915  
0.14375000   1.06336021   2.50237408   0.51406197   3.13093803  
0.15000000   1.10719390   2.48683461   0.55282681   3.09217319  
0.15625000   1.15075147   2.47095180   0.59219859   3.05280141  
0.16250000   1.19402719   2.45475789   0.63208185   3.01291815  
0.16875000   1.23701586   2.43828513   0.67238281   2.97261719  
0.17500000   1.27971287   2.42156572   0.71300973   2.93199027  
0.18125000   1.32211417   2.40463173   0.75387313   2.89112687  
0.18750000   1.36421627   2.38751498   0.79488612   2.85011388  
0.19375000   1.40601623   2.37024700   0.83596459   2.80903541  
0.20000000   1.44751167   2.35285894   0.87702741   2.76797259  
0.20625000   1.48870075   2.33538151   0.91799661   2.72700339  
0.21250000   1.52958217   2.31784490   0.95879751   2.68620249  
0.21875000   1.57015515   2.30027876   0.99935882   2.64564118  
0.22500000   1.61041943   2.28271210   1.03961273   2.60538727  
0.23125000   1.65037524   2.26517331   1.07949494   2.56550506  
0.23750000   1.69002332   2.24769005   1.11894472   2.52605528  
0.24375000   1.72936488   2.23028927   1.15790488   2.48709512  
0.25000000   1.76840161   2.21299716   1.19632179   2.44867821  
0.25625000   1.80713564   2.19583912   1.23414528   2.41085472  
0.26250000   1.84556954   2.17883975   1.27132867   2.37367133  
0.26875000   1.88370631   2.16202284   1.30782862   2.33717138  
0.27500000   1.92154936   2.14541134   1.34360509   2.30139491  
0.28125000   1.95910249   2.12902737   1.37862123   2.26637877  
0.28750000   1.99636989   2.11289221   1.41284326   2.23215674  
0.29375000   2.03335612   2.09702630   1.44624036   2.19875964  
0.30000000   2.07006607   2.08144923   1.47878455   2.16621545  
0.30625000   2.10650499   2.06617978   1.51045055   2.13454945  
0.31250000   2.14267844   2.05123590   1.54121564   2.10378436  
0.31875000   2.17859229   2.03663471   1.57105954   2.07394046  
0.32500000   2.21425272   2.02239253   1.59996423   2.04503577  
0.33125000   2.24966616   2.00852491   1.62791384   2.01708616  
0.33750000   2.28483933   1.99504662   1.65489450   1.99010550  
0.34375000   2.31977920   1.98197165   1.68089418   1.96410582  
0.35000000   2.35449296   1.96931328   1.70590259   1.93909741  
0.35625000   2.38898805   1.95708406   1.72991099   1.91508901  
0.36250000   2.42327212   1.94529582   1.75291208   1.89208792  
0.36875000   2.45735301   1.93395973   1.77489988   1.87010012  
0.37500000   2.49123877   1.92308628   1.79586958   1.84913042  
0.38125000   2.52493760   1.91268532   1.81581743   1.82918257  
0.38750000   2.55845789   1.90276608   1.83474062   1.81025938  
0.39375000   2.59180819   1.89333718   1.85263716   1.79236284  
0.40000000   2.62499717   1.88440665   1.86950579   1.77549421  
0.40625000   2.65803367   1.87598196   1.88534585   1.75965415  
0.41250000   2.69092664   1.86807002   1.90015721   1.74484279  
0.41875000   2.72368513   1.86067720   1.91394017   1.73105983  
0.42500000   2.75631833   1.85380939   1.92669537   1.71830463  
0.43125000   2.78883550   1.84747194   1.93842372   1.70657628  
0.43750000   2.82124601   1.84166972   1.94912632   1.69587368  
0.44375000   2.85355930   1.83640715   1.95880439   1.68619561  
0.45000000   2.88578490   1.83168817   1.96745923   1.67754077  
0.45625000   2.91793238   1.82751627   1.97509213   1.66990787  
0.46250000   2.95001138   1.82389453   1.98170437   1.66329563  
0.46875000   2.98203160   1.82082557   1.98729712   1.65770288  
0.47500000   3.01400277   1.81831161   1.99187145   1.65312855  
0.48125000   3.04593465   1.81635445   1.99542826   1.64957174  
0.48750000   3.07783704   1.81495548   1.99796830   1.64703170  
0.49375000   3.10971977   1.81411571   1.99949210   1.64550790  
0.50000000   3.14159265   1.81383571   2.00000000   1.64500000  
0.50625000   3.17346554   1.81411571   1.99949210   1.64550790  
0.51250000   3.20534826   1.81495548   1.99796830   1.64703170  
0.51875000   3.23725066   1.81635445   1.99542826   1.64957174  
0.52500000   3.26918254   1.81831161   1.99187145   1.65312855  
0.53125000   3.30115371   1.82082557   1.98729712   1.65770288  
0.53750000   3.33317392   1.82389453   1.98170437   1.66329563  
0.54375000   3.36525293   1.82751627   1.97509213   1.66990787  
0.55000000   3.39740041   1.83168817   1.96745923   1.67754077  
0.55625000   3.42962600   1.83640715   1.95880439   1.68619561  
0.56250000   3.46193930   1.84166972   1.94912632   1.69587368  
0.56875000   3.49434981   1.84747194   1.93842372   1.70657628  
0.57500000   3.52686698   1.85380939   1.92669537   1.71830463  
0.58125000   3.55950018   1.86067720   1.91394017   1.73105983  
0.58750000   3.59225867   1.86807002   1.90015721   1.74484279  
0.59375000   3.62515163   1.87598196   1.88534585   1.75965415  
0.60000000   3.65818813   1.88440665   1.86950579   1.77549421  
0.60625000   3.69137712   1.89333718   1.85263716   1.79236284  
0.61250000   3.72472741   1.90276608   1.83474062   1.81025938  
0.61875000   3.75824771   1.91268532   1.81581743   1.82918257  
0.62500000   3.79194654   1.92308628   1.79586958   1.84913042  
0.63125000   3.82583229   1.93395973   1.77489988   1.87010012  
0.63750000   3.85991318   1.94529582   1.75291208   1.89208792  
0.64375000   3.89419725   1.95708406   1.72991099   1.91508901  
0.65000000   3.92869235   1.96931328   1.70590259   1.93909741  
