time         theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   2.60000000   -0.00000000  1.92711637   -0.07022762 
0.12500000   2.59596815   -0.06458145  1.92603394   -0.06914519 
0.25000000   2.58381870   -0.13002537  1.92272487   -0.06583611 
0.37500000   2.56339000   -0.19719263  1.91700093   -0.06011218 
0.50000000   2.53441305   -0.26693926  1.90853895   -0.05165020 
0.62500000   2.49651251   -0.34010931  1.89686667   -0.03997792 
0.75000000   2.44920889   -0.41752194  1.88134339   -0.02445463 
0.87500000   2.39192296   -0.49994955  1.86113620   -0.00424745 
1.00000000   2.32398353   -0.58808403  1.83519336   0.02169539  
1.12500000   2.24464049   -0.68248696  1.80221782   0.05467094  
1.25000000   2.15308514   -0.78351994  1.76064591   0.09624285  
1.37500000   2.04848083   -0.89125154  1.70863929   0.14824947  
1.50000000   1.93000665   -1.00533943  1.64410162   0.21278714  
1.62500000   1.79691735   -1.12489090  1.56473575   0.29215300  
1.75000000   1.64862149   -1.24831256  1.46815982   0.38872893  
1.87500000   1.48477798   -1.37317228  1.35210036   0.50478839  
2.00000000   1.30540718   -1.49611067  1.21467295   0.64221580  
2.12500000   1.11100740   -1.61285319  1.05474266   0.80214609  
2.25000000   0.90266070   -1.71837849  0.87232612   0.98456264  
2.37500000   0.68210554   -1.80728293  0.66895882   1.18792993  
2.50000000   0.45175152   -1.87433862  0.44791993   1.40896883  
2.62500000   0.21461551   -1.91517472  0.21420387   1.64268488  
2.75000000   -0.02582817  -1.92694329  -0.02582746  1.88271621  
2.87500000   -0.26587080  -1.90879691  -0.26508842  2.12197718  
3.00000000   -0.50183246  -1.86203723  -0.49658320  2.35347196  
3.12500000   -0.73032026  -1.78988801  -0.71419774  2.57108649  
3.25000000   -0.94843783  -1.69696307  -0.91328739  2.77017614  
3.37500000   -1.15391702  -1.58858286  -1.09095463  2.94784338  
3.50000000   -1.34516372  -1.47011002  -1.24601526  3.10290402  
3.62500000   -1.52122868  -1.34642943  -1.37873322  3.23562197  
3.75000000   -1.68172566  -1.22162742  -1.49043750  3.34732625  
3.87500000   -1.82672165  -1.09886128  -1.58312394  3.44001269  
4.00000000   -1.95662038  -0.98037341  -1.65910984  3.51599860  
4.12500000   -2.07205380  -0.86759444  -1.72077232  3.57766108  
4.25000000   -2.17378933  -0.76128651  -1.77037294  3.62726169  
4.37500000   -2.26265571  -0.66169272  -1.80995587  3.66684462  
4.50000000   -2.33948679  -0.56867257  -1.84130090  3.69818966  
4.62500000   -2.40508086  -0.48181456  -1.86591324  3.72280200  
4.75000000   -2.46017257  -0.40052405  -1.88503528  3.74192403  
4.87500000   -2.50541425  -0.32408831  -1.89966952  3.75655827  
5.00000000   -2.54136428  -0.25172250  -1.91060548  3.76749423  
5.12500000   -2.56848007  -0.18260067  -1.91844586  3.77533461  
5.25000000   -2.58711431  -0.11587531  -1.92362949  3.78051824  
5.37500000   -2.59751303  -0.05068895  -1.92644962  3.78333837  
5.50000000   -2.59981478  0.01381984   -1.92706682  3.78395557  
5.62500000   -2.59405036  0.07851363   -1.92551632  3.78240508  
5.75000000   -2.58014274  0.14425469   -1.92170968  3.77859843  
5.87500000   -2.55790720  0.21190326   -1.91543063  3.77231939  
6.00000000   -2.52705183  0.28231353   -1.90632541  3.76321417  
6.12500000   -2.48717871  0.35632559   -1.89388743  3.75077618  
6.25000000   -2.43778649  0.43475074   -1.87743690  3.73432565  
6.37500000   -2.37827542  0.51834745   -1.85609629  3.71298504  
6.50000000   -2.30795608  0.60778449   -1.82876339  3.68565214  
6.62500000   -2.22606376  0.70358716   -1.79408546  3.65097421  
6.75000000   -2.13178081  0.80606291   -1.75043997  3.60732873  
6.87500000   -2.02426975  0.91520295   -1.69593074  3.55281949  
7.00000000   -1.90272025  1.03055927   -1.62841183  3.48530058  
7.12500000   -1.76641283  1.15110159   -1.54555577  3.40244452  
7.25000000   -1.61480101  1.27506727   -1.44498476  3.30187352  
7.37500000   -1.44761148  1.39983020   -1.32448213  3.18137088  
7.50000000   -1.26495735  1.52182921   -1.18229157  3.03918032  
7.62500000   -1.06745398  1.63660917   -1.01749099  2.87437974  
7.75000000   -0.85631965  1.73902900   -0.83039488  2.68728363  
7.87500000   -0.63343794  1.82366995   -0.62290080  2.47978956  
8.00000000   -0.40135699  1.88542858   -0.39866851  2.25555727  
8.12500000   -0.16320724  1.92020832   -0.16302616  2.01991491  
8.25000000   0.07746597   1.92555954   0.07744660   1.77944215  
8.37500000   0.31693734   1.90109607   0.31561250   1.54127625  
8.50000000   0.55156784   1.84856309   0.54460263   1.31228612  
8.62500000   0.77805574   1.77153510   0.75857820   1.09831055  
8.75000000   0.99363125   1.67483682   0.95325712   0.90363163  
8.87500000   1.19616974   1.56385024   1.12612163   0.73076713  
9.00000000   1.38422001   1.44387290   1.27632620   0.58056256  
9.12500000   1.55696179   1.31963848   1.40439731   0.45249144  
9.25000000   1.71411576   1.19503930   1.51183947   0.34504928  
9.37500000   1.85583084   1.07303139   1.60074393   0.25614482  
9.50000000   1.98256840   0.95567238   1.67345983   0.18342892  
9.62500000   2.09499663   0.84423682   1.73235149   0.12453726  
9.75000000   2.19390170   0.73936324   1.77964027   0.07724848  
9.87500000   2.28011760   0.64120176   1.81731610   0.03957265  
10.00000000  2.35447352   0.54954514   1.84709979   0.00978896  
10.12500000  2.41775610   0.46393603   1.87043868   -0.01354993 
10.25000000  2.47068362   0.38374968   1.88852156   -0.03163281 
10.37500000  2.51388907   0.30825461   1.90230297   -0.04541422 
10.50000000  2.54790963   0.23665500   1.91253024   -0.05564149 
10.62500000  2.57318050   0.16811894   1.91976913   -0.06288038 
