Tt           theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   2.20000000   -0.00000000  1.78241472   -0.19391360 
0.00500000   2.19918543   -0.03629795  1.78204509   -0.19354397 
0.01000000   2.19674076   -0.07263887  1.78093398   -0.19243286 
0.01500000   2.19266310   -0.10906550  1.77907475   -0.19057363 
0.02000000   2.18694766   -0.14562007  1.77645631   -0.18795519 
0.02500000   2.17958774   -0.18234412  1.77306313   -0.18456201 
0.03000000   2.17057484   -0.21927817  1.76887516   -0.18037404 
0.03500000   2.15989864   -0.25646147  1.76386784   -0.17536672 
0.04000000   2.14754710   -0.29393171  1.75801205   -0.16951094 
0.04500000   2.13350653   -0.33172471  1.75127409   -0.16277298 
0.05000000   2.11776168   -0.36987405  1.74361562   -0.15511450 
0.05500000   2.10029584   -0.40841073  1.73499363   -0.14649252 
0.06000000   2.08109099   -0.44736277  1.72536048   -0.13685936 
0.06500000   2.06012793   -0.48675473  1.71466384   -0.12616272 
0.07000000   2.03738642   -0.52660730  1.70284673   -0.11434561 
0.07500000   2.01284541   -0.56693675  1.68984761   -0.10134650 
0.08000000   1.98648321   -0.60775440  1.67560044   -0.08709932 
0.08500000   1.95827777   -0.64906601  1.66003480   -0.07153368 
0.09000000   1.92820689   -0.69087121  1.64307614   -0.05457503 
0.09500000   1.89624855   -0.73316275  1.62464600   -0.03614488 
0.10000000   1.86238123   -0.77592593  1.60466233   -0.01616121 
0.10500000   1.82658424   -0.81913778  1.58303996   0.00546115  
0.11000000   1.78883812   -0.86276639  1.55969112   0.02881000  
0.11500000   1.74912505   -0.90677016  1.53452602   0.05397510  
0.12000000   1.70742934   -0.95109709  1.50745367   0.08104745  
0.12500000   1.66373783   -0.99568405  1.47838274   0.11011838  
0.13000000   1.61804051   -1.04045616  1.44722259   0.14127853  
0.13500000   1.57033096   -1.08532620  1.41388446   0.17461666  
0.14000000   1.52060699   -1.13019413  1.37828279   0.21021832  
0.14500000   1.46887118   -1.17494670  1.34033671   0.24816441  
0.15000000   1.41513151   -1.21945728  1.29997161   0.28852951  
0.15500000   1.35940193   -1.26358583  1.25712095   0.33138017  
0.16000000   1.30170298   -1.30717913  1.21172809   0.37677303  
0.16500000   1.24206236   -1.35007123  1.16374821   0.42475290  
0.17000000   1.18051549   -1.39208424  1.11315035   0.47535076  
0.17500000   1.11710604   -1.43302937  1.05991937   0.52858175  
0.18000000   1.05188636   -1.47270840  1.00405787   0.58444324  
0.18500000   0.98491786   -1.51091540  0.94558812   0.64291300  
0.19000000   0.91627137   -1.54743889  0.88455362   0.70394750  
0.19500000   0.84602724   -1.58206429  0.82102060   0.76748051  
0.20000000   0.77427552   -1.61457666  0.75507910   0.83342202  
0.20500000   0.70111582   -1.64476381  0.68684368   0.90165744  
0.21000000   0.62665718   -1.67241951  0.61645374   0.97204738  
0.21500000   0.55101768   -1.69734691  0.54407324   1.04442787  
0.22000000   0.47432397   -1.71936198  0.46989000   1.11861111  
0.22500000   0.39671061   -1.73829691  0.39411431   1.19438681  
0.23000000   0.31831927   -1.75400336  0.31697704   1.27152408  
0.23500000   0.23929778   -1.76635544  0.23872723   1.34977389  
0.24000000   0.15979905   -1.77525232  0.15962908   1.42887203  
0.24500000   0.07997996   -1.78062036  0.07995864   1.50854247  
0.25000000   0.00000000   -1.78241472  0.00000000   1.58850112  
0.25500000   -0.07997996  -1.78062036  -0.07995864  1.66845976  
0.26000000   -0.15979905  -1.77525232  -0.15962908  1.74813020  
0.26500000   -0.23929778  -1.76635544  -0.23872723  1.82722834  
0.27000000   -0.31831927  -1.75400336  -0.31697704  1.90547816  
0.27500000   -0.39671061  -1.73829691  -0.39411431  1.98261543  
0.28000000   -0.47432397  -1.71936198  -0.46989000  2.05839112  
0.28500000   -0.55101768  -1.69734691  -0.54407324  2.13257436  
0.29000000   -0.62665718  -1.67241951  -0.61645374  2.20495485  
0.29500000   -0.70111582  -1.64476381  -0.68684368  2.27534480  
0.30000000   -0.77427552  -1.61457666  -0.75507910  2.34358022  
0.30500000   -0.84602724  -1.58206429  -0.82102060  2.40952172  
0.31000000   -0.91627137  -1.54743889  -0.88455362  2.47305474  
0.31500000   -0.98491786  -1.51091540  -0.94558812  2.53408924  
0.32000000   -1.05188636  -1.47270840  -1.00405787  2.59255899  
0.32500000   -1.11710604  -1.43302937  -1.05991937  2.64842048  
0.33000000   -1.18051549  -1.39208424  -1.11315035  2.70165147  
0.33500000   -1.24206236  -1.35007123  -1.16374821  2.75224933  
0.34000000   -1.30170298  -1.30717913  -1.21172809  2.80022921  
0.34500000   -1.35940193  -1.26358583  -1.25712095  2.84562207  
0.35000000   -1.41513151  -1.21945728  -1.29997161  2.88847273  
0.35500000   -1.46887118  -1.17494670  -1.34033671  2.92883782  
0.36000000   -1.52060699  -1.13019413  -1.37828279  2.96678391  
0.36500000   -1.57033096  -1.08532620  -1.41388446  3.00238558  
0.37000000   -1.61804051  -1.04045616  -1.44722259  3.03572370  
0.37500000   -1.66373783  -0.99568405  -1.47838274  3.06688385  
0.38000000   -1.70742934  -0.95109709  -1.50745367  3.09595479  
0.38500000   -1.74912505  -0.90677016  -1.53452602  3.12302714  
0.39000000   -1.78883812  -0.86276639  -1.55969112  3.14819224  
0.39500000   -1.82658424  -0.81913778  -1.58303996  3.17154108  
0.40000000   -1.86238123  -0.77592593  -1.60466233  3.19316344  
0.40500000   -1.89624855  -0.73316275  -1.62464600  3.21314711  
0.41000000   -1.92820689  -0.69087121  -1.64307614  3.23157726  
0.41500000   -1.95827777  -0.64906601  -1.66003480  3.24853592  
0.42000000   -1.98648321  -0.60775440  -1.67560044  3.26410155  
0.42500000   -2.01284541  -0.56693675  -1.68984761  3.27834873  
0.43000000   -2.03738642  -0.52660730  -1.70284673  3.29134785  
0.43500000   -2.06012793  -0.48675473  -1.71466384  3.30316495  
0.44000000   -2.08109099  -0.44736277  -1.72536048  3.31386160  
0.44500000   -2.10029584  -0.40841073  -1.73499363  3.32349475  
0.45000000   -2.11776168  -0.36987405  -1.74361562  3.33211674  
0.45500000   -2.13350653  -0.33172471  -1.75127409  3.33977521  
0.46000000   -2.14754710  -0.29393171  -1.75801205  3.34651317  
0.46500000   -2.15989864  -0.25646147  -1.76386784  3.35236895  
0.47000000   -2.17057484  -0.21927817  -1.76887516  3.35737627  
0.47500000   -2.17958774  -0.18234412  -1.77306313  3.36156424  
0.48000000   -2.18694766  -0.14562007  -1.77645631  3.36495743  
0.48500000   -2.19266310  -0.10906550  -1.77907475  3.36757586  
0.49000000   -2.19674076  -0.07263887  -1.78093398  3.36943509  
0.49500000   -2.19918543  -0.03629795  -1.78204509  3.37054620  
0.50000000   -2.20000000  -0.00000000  -1.78241472  3.37091584  
0.50500000   -2.19918543  0.03629795   -1.78204509  3.37054620  
0.51000000   -2.19674076  0.07263887   -1.78093398  3.36943509  
0.51500000   -2.19266310  0.10906550   -1.77907475  3.36757586  
0.52000000   -2.18694766  0.14562007   -1.77645631  3.36495743  
0.52500000   -2.17958774  0.18234412   -1.77306313  3.36156424  
0.53000000   -2.17057484  0.21927817   -1.76887516  3.35737627  
0.53500000   -2.15989864  0.25646147   -1.76386784  3.35236895  
0.54000000   -2.14754710  0.29393171   -1.75801205  3.34651317  
0.54500000   -2.13350653  0.33172471   -1.75127409  3.33977521  
0.55000000   -2.11776168  0.36987405   -1.74361562  3.33211674  
0.55500000   -2.10029584  0.40841073   -1.73499363  3.32349475  
0.56000000   -2.08109099  0.44736277   -1.72536048  3.31386160  
0.56500000   -2.06012793  0.48675473   -1.71466384  3.30316495  
0.57000000   -2.03738642  0.52660730   -1.70284673  3.29134785  
0.57500000   -2.01284541  0.56693675   -1.68984761  3.27834873  
0.58000000   -1.98648321  0.60775440   -1.67560044  3.26410155  
0.58500000   -1.95827777  0.64906601   -1.66003480  3.24853592  
0.59000000   -1.92820689  0.69087121   -1.64307614  3.23157726  
0.59500000   -1.89624855  0.73316275   -1.62464600  3.21314711  
0.60000000   -1.86238123  0.77592593   -1.60466233  3.19316344  
0.60500000   -1.82658424  0.81913778   -1.58303996  3.17154108  
0.61000000   -1.78883812  0.86276639   -1.55969112  3.14819224  
0.61500000   -1.74912505  0.90677016   -1.53452602  3.12302714  
0.62000000   -1.70742934  0.95109709   -1.50745367  3.09595479  
0.62500000   -1.66373783  0.99568405   -1.47838274  3.06688385  
0.63000000   -1.61804051  1.04045616   -1.44722259  3.03572370  
0.63500000   -1.57033096  1.08532620   -1.41388446  3.00238558  
0.64000000   -1.52060699  1.13019413   -1.37828279  2.96678391  
0.64500000   -1.46887118  1.17494670   -1.34033671  2.92883782  
0.65000000   -1.41513151  1.21945728   -1.29997161  2.88847273  
0.65500000   -1.35940193  1.26358583   -1.25712095  2.84562207  
0.66000000   -1.30170298  1.30717913   -1.21172809  2.80022921  
0.66500000   -1.24206236  1.35007123   -1.16374821  2.75224933  
0.67000000   -1.18051549  1.39208424   -1.11315035  2.70165147  
0.67500000   -1.11710604  1.43302937   -1.05991937  2.64842048  
0.68000000   -1.05188636  1.47270840   -1.00405787  2.59255899  
0.68500000   -0.98491786  1.51091540   -0.94558812  2.53408924  
0.69000000   -0.91627137  1.54743889   -0.88455362  2.47305474  
0.69500000   -0.84602724  1.58206429   -0.82102060  2.40952172  
0.70000000   -0.77427552  1.61457666   -0.75507910  2.34358022  
0.70500000   -0.70111582  1.64476381   -0.68684368  2.27534480  
0.71000000   -0.62665718  1.67241951   -0.61645374  2.20495485  
0.71500000   -0.55101768  1.69734691   -0.54407324  2.13257436  
0.72000000   -0.47432397  1.71936198   -0.46989000  2.05839112  
0.72500000   -0.39671061  1.73829691   -0.39411431  1.98261543  
0.73000000   -0.31831927  1.75400336   -0.31697704  1.90547816  
0.73500000   -0.23929778  1.76635544   -0.23872723  1.82722834  
0.74000000   -0.15979905  1.77525232   -0.15962908  1.74813020  
0.74500000   -0.07997996  1.78062036   -0.07995864  1.66845976  
0.75000000   0.00000000   1.78241472   0.00000000   1.58850112  
0.75500000   0.07997996   1.78062036   0.07995864   1.50854247  
0.76000000   0.15979905   1.77525232   0.15962908   1.42887203  
0.76500000   0.23929778   1.76635544   0.23872723   1.34977389  
0.77000000   0.31831927   1.75400336   0.31697704   1.27152408  
0.77500000   0.39671061   1.73829691   0.39411431   1.19438681  
0.78000000   0.47432397   1.71936198   0.46989000   1.11861111  
0.78500000   0.55101768   1.69734691   0.54407324   1.04442787  
0.79000000   0.62665718   1.67241951   0.61645374   0.97204738  
0.79500000   0.70111582   1.64476381   0.68684368   0.90165744  
0.80000000   0.77427552   1.61457666   0.75507910   0.83342202  
0.80500000   0.84602724   1.58206429   0.82102060   0.76748051  
0.81000000   0.91627137   1.54743889   0.88455362   0.70394750  
0.81500000   0.98491786   1.51091540   0.94558812   0.64291300  
0.82000000   1.05188636   1.47270840   1.00405787   0.58444324  
0.82500000   1.11710604   1.43302937   1.05991937   0.52858175  
0.83000000   1.18051549   1.39208424   1.11315035   0.47535076  
0.83500000   1.24206236   1.35007123   1.16374821   0.42475290  
0.84000000   1.30170298   1.30717913   1.21172809   0.37677303  
0.84500000   1.35940193   1.26358583   1.25712095   0.33138017  
0.85000000   1.41513151   1.21945728   1.29997161   0.28852951  
0.85500000   1.46887118   1.17494670   1.34033671   0.24816441  
0.86000000   1.52060699   1.13019413   1.37828279   0.21021832  
0.86500000   1.57033096   1.08532620   1.41388446   0.17461666  
0.87000000   1.61804051   1.04045616   1.44722259   0.14127853  
0.87500000   1.66373783   0.99568405   1.47838274   0.11011838  
0.88000000   1.70742934   0.95109709   1.50745367   0.08104745  
0.88500000   1.74912505   0.90677016   1.53452602   0.05397510  
0.89000000   1.78883812   0.86276639   1.55969112   0.02881000  
0.89500000   1.82658424   0.81913778   1.58303996   0.00546115  
0.90000000   1.86238123   0.77592593   1.60466233   -0.01616121 
0.90500000   1.89624855   0.73316275   1.62464600   -0.03614488 
0.91000000   1.92820689   0.69087121   1.64307614   -0.05457503 
0.91500000   1.95827777   0.64906601   1.66003480   -0.07153368 
0.92000000   1.98648321   0.60775440   1.67560044   -0.08709932 
0.92500000   2.01284541   0.56693675   1.68984761   -0.10134650 
0.93000000   2.03738642   0.52660730   1.70284673   -0.11434561 
0.93500000   2.06012793   0.48675473   1.71466384   -0.12616272 
0.94000000   2.08109099   0.44736277   1.72536048   -0.13685936 
0.94500000   2.10029584   0.40841073   1.73499363   -0.14649252 
0.95000000   2.11776168   0.36987405   1.74361562   -0.15511450 
0.95500000   2.13350653   0.33172471   1.75127409   -0.16277298 
0.96000000   2.14754710   0.29393171   1.75801205   -0.16951094 
0.96500000   2.15989864   0.25646147   1.76386784   -0.17536672 
