Tt           theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   0.80000000   -0.00000000  0.77883668   -0.47554339 
0.00500000   0.79961601   -0.02346945  0.77848299   -0.47518970 
0.01000000   0.79846432   -0.04692139  0.77742200   -0.47412871 
0.01500000   0.79654579   -0.07033827  0.77565399   -0.47236070 
0.02000000   0.79386186   -0.09370248  0.77317943   -0.46988614 
0.02500000   0.79041454   -0.11699636  0.76999898   -0.46670569 
0.03000000   0.78620643   -0.14020209  0.76611354   -0.46282025 
0.03500000   0.78124069   -0.16330176  0.76152421   -0.45823092 
0.04000000   0.77552109   -0.18627726  0.75623235   -0.45293906 
0.04500000   0.76905201   -0.20911035  0.75023959   -0.44694630 
0.05000000   0.76183839   -0.23178254  0.74354787   -0.44025458 
0.05500000   0.75388581   -0.25427515  0.73615945   -0.43286615 
0.06000000   0.74520045   -0.27656927  0.72807693   -0.42478364 
0.06500000   0.73578912   -0.29864575  0.71930334   -0.41601005 
0.07000000   0.72565925   -0.32048518  0.70984212   -0.40654883 
0.07500000   0.71481894   -0.34206791  0.69969717   -0.39640388 
0.08000000   0.70327689   -0.36337404  0.68887291   -0.38557962 
0.08500000   0.69104249   -0.38438341  0.67737433   -0.37408103 
0.09000000   0.67812578   -0.40507564  0.66520697   -0.36191368 
0.09500000   0.66453748   -0.42543012  0.65237704   -0.34908375 
0.10000000   0.65028898   -0.44542602  0.63889142   -0.33559813 
0.10500000   0.63539235   -0.46504235  0.62475771   -0.32146442 
0.11000000   0.61986036   -0.48425794  0.60998428   -0.30669099 
0.11500000   0.60370646   -0.50305152  0.59458032   -0.29128702 
0.12000000   0.58694483   -0.52140170  0.57855583   -0.27526254 
0.12500000   0.56959031   -0.53928708  0.56192172   -0.25862843 
0.13000000   0.55165846   -0.55668624  0.54468983   -0.24139654 
0.13500000   0.53316555   -0.57357781  0.52687293   -0.22357964 
0.14000000   0.51412853   -0.58994052  0.50848477   -0.20519148 
0.14500000   0.49456505   -0.60575330  0.48954011   -0.18624682 
0.15000000   0.47449345   -0.62099527  0.47005474   -0.16676145 
0.15500000   0.45393274   -0.63564586  0.45004547   -0.14675218 
0.16000000   0.43290261   -0.64968485  0.42953018   -0.12623689 
0.16500000   0.41142338   -0.66309247  0.40852779   -0.10523450 
0.17000000   0.38951604   -0.67584945  0.38705827   -0.08376498 
0.17500000   0.36720219   -0.68793709  0.36514264   -0.06184935 
0.18000000   0.34450402   -0.69933735  0.34280293   -0.03950964 
0.18500000   0.32144430   -0.71003294  0.32006219   -0.01676889 
0.19000000   0.29804638   -0.72000735  0.29694444   0.00634885  
0.19500000   0.27433410   -0.72924495  0.27347465   0.02981864  
0.20000000   0.25033181   -0.73773107  0.24967868   0.05361461  
0.20500000   0.22606433   -0.74545206  0.22558326   0.07771003  
0.21000000   0.20155691   -0.75239534  0.20121591   0.10207739  
0.21500000   0.17683518   -0.75854947  0.17660487   0.12668843  
0.22000000   0.15192514   -0.76390424  0.15177907   0.15151422  
0.22500000   0.12685308   -0.76845068  0.12676805   0.17652524  
0.23000000   0.10164560   -0.77218110  0.10160184   0.20169145  
0.23500000   0.07632949   -0.77508917  0.07631096   0.22698233  
0.24000000   0.05093175   -0.77716993  0.05092624   0.25236705  
0.24500000   0.02547951   -0.77841982  0.02547882   0.27781447  
0.25000000   0.00000000   -0.77883668  0.00000000   0.30329329  
0.25500000   -0.02547951  -0.77841982  -0.02547882  0.32877211  
0.26000000   -0.05093175  -0.77716993  -0.05092624  0.35421953  
0.26500000   -0.07632949  -0.77508917  -0.07631096  0.37960425  
0.27000000   -0.10164560  -0.77218110  -0.10160184  0.40489514  
0.27500000   -0.12685308  -0.76845068  -0.12676805  0.43006134  
0.28000000   -0.15192514  -0.76390424  -0.15177907  0.45507236  
0.28500000   -0.17683518  -0.75854947  -0.17660487  0.47989816  
0.29000000   -0.20155691  -0.75239534  -0.20121591  0.50450920  
0.29500000   -0.22606433  -0.74545206  -0.22558326  0.52887655  
0.30000000   -0.25033181  -0.73773107  -0.24967868  0.55297197  
0.30500000   -0.27433410  -0.72924495  -0.27347465  0.57676794  
0.31000000   -0.29804638  -0.72000735  -0.29694444  0.60023773  
0.31500000   -0.32144430  -0.71003294  -0.32006219  0.62335548  
0.32000000   -0.34450402  -0.69933735  -0.34280293  0.64609622  
0.32500000   -0.36720219  -0.68793709  -0.36514264  0.66843593  
0.33000000   -0.38951604  -0.67584945  -0.38705827  0.69035156  
0.33500000   -0.41142338  -0.66309247  -0.40852779  0.71182108  
0.34000000   -0.43290261  -0.64968485  -0.42953018  0.73282347  
0.34500000   -0.45393274  -0.63564586  -0.45004547  0.75333876  
0.35000000   -0.47449345  -0.62099527  -0.47005474  0.77334803  
0.35500000   -0.49456505  -0.60575330  -0.48954011  0.79283340  
0.36000000   -0.51412853  -0.58994052  -0.50848477  0.81177806  
0.36500000   -0.53316555  -0.57357781  -0.52687293  0.83016622  
0.37000000   -0.55165846  -0.55668624  -0.54468983  0.84798312  
0.37500000   -0.56959031  -0.53928708  -0.56192172  0.86521501  
0.38000000   -0.58694483  -0.52140170  -0.57855583  0.88184912  
0.38500000   -0.60370646  -0.50305152  -0.59458032  0.89787361  
0.39000000   -0.61986036  -0.48425794  -0.60998428  0.91327757  
0.39500000   -0.63539235  -0.46504235  -0.62475771  0.92805100  
0.40000000   -0.65028898  -0.44542602  -0.63889142  0.94218471  
0.40500000   -0.66453748  -0.42543012  -0.65237704  0.95567033  
0.41000000   -0.67812578  -0.40507564  -0.66520697  0.96850026  
0.41500000   -0.69104249  -0.38438341  -0.67737433  0.98066762  
0.42000000   -0.70327689  -0.36337404  -0.68887291  0.99216620  
0.42500000   -0.71481894  -0.34206791  -0.69969717  1.00299046  
0.43000000   -0.72565925  -0.32048518  -0.70984212  1.01313541  
