Tt           theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   0.70000000   -0.00000000  0.68579561   -0.45063780 
0.00500000   0.69966176   -0.02087369  0.68547787   -0.45032006 
0.01000000   0.69864732   -0.04173061  0.68452479   -0.44936697 
0.01500000   0.69695748   -0.06255397  0.68293677   -0.44777895 
0.02000000   0.69459362   -0.08332695  0.68071451   -0.44555670 
0.02500000   0.69155763   -0.10403270  0.67785900   -0.44270119 
0.03000000   0.68785197   -0.12465430  0.67437151   -0.43921370 
0.03500000   0.68347964   -0.14517474  0.67025362   -0.43509581 
0.04000000   0.67844420   -0.16557697  0.66550724   -0.43034943 
0.04500000   0.67274975   -0.18584382  0.66013461   -0.42497680 
0.05000000   0.66640096   -0.20595802  0.65413830   -0.41898049 
0.05500000   0.65940305   -0.22590219  0.64752129   -0.41236348 
0.06000000   0.65176183   -0.24565886  0.64028693   -0.40512911 
0.06500000   0.64348365   -0.26521043  0.63243897   -0.39728116 
0.07000000   0.63457545   -0.28453917  0.62398164   -0.38882382 
0.07500000   0.62504473   -0.30362727  0.61491959   -0.37976178 
0.08000000   0.61489958   -0.32245679  0.60525800   -0.37010018 
0.08500000   0.60414868   -0.34100971  0.59500252   -0.35984471 
0.09000000   0.59280128   -0.35926790  0.58415940   -0.34900159 
0.09500000   0.58086723   -0.37721317  0.57273541   -0.33757760 
0.10000000   0.56835696   -0.39482728  0.56073795   -0.32558013 
0.10500000   0.55528150   -0.41209195  0.54817502   -0.31301721 
0.11000000   0.54165247   -0.42898888  0.53505529   -0.29989748 
0.11500000   0.52748208   -0.44549980  0.52138810   -0.28623029 
0.12000000   0.51278315   -0.46160648  0.50718348   -0.27202566 
0.12500000   0.49756905   -0.47729077  0.49245218   -0.25729437 
0.13000000   0.48185378   -0.49253461  0.47720570   -0.24204789 
0.13500000   0.46565190   -0.50732014  0.46145629   -0.22629847 
0.14000000   0.44897855   -0.52162964  0.44521696   -0.21005915 
0.14500000   0.43184943   -0.53544568  0.42850152   -0.19334371 
0.15000000   0.41428081   -0.54875107  0.41132456   -0.17616675 
0.15500000   0.39628953   -0.56152897  0.39370147   -0.15854366 
0.16000000   0.37789293   -0.57376292  0.37564843   -0.14049062 
0.16500000   0.35910891   -0.58543688  0.35718242   -0.12202461 
0.17000000   0.33995587   -0.59653532  0.33832121   -0.10316339 
0.17500000   0.32045270   -0.60704321  0.31908333   -0.08392552 
0.18000000   0.30061878   -0.61694612  0.29948809   -0.06433027 
0.18500000   0.28047394   -0.62623026  0.27955553   -0.04439771 
0.19000000   0.26003844   -0.63488252  0.25930640   -0.02414859 
0.19500000   0.23933296   -0.64289055  0.23876216   -0.00360434 
0.20000000   0.21837857   -0.65024276  0.21794490   0.01721292  
0.20500000   0.19719669   -0.65692841  0.19687734   0.03828048  
0.21000000   0.17580910   -0.66293764  0.17558277   0.05957505  
0.21500000   0.15423785   -0.66826150  0.15408501   0.08107280  
0.22000000   0.13250529   -0.67289200  0.13240838   0.10274944  
0.22500000   0.11063401   -0.67682215  0.11057759   0.12458022  
0.23000000   0.08864680   -0.68004597  0.08861777   0.14654004  
0.23500000   0.06656662   -0.68255853  0.06655433   0.16860348  
0.24000000   0.04441661   -0.68435599  0.04441296   0.19074486  
0.24500000   0.02221997   -0.68543557  0.02221951   0.21293830  
0.25000000   0.00000000   -0.68579561  0.00000000   0.23515781  
0.25500000   -0.02221997  -0.68543557  -0.02221951  0.25737732  
0.26000000   -0.04441661  -0.68435599  -0.04441296  0.27957077  
0.26500000   -0.06656662  -0.68255853  -0.06655433  0.30171215  
0.27000000   -0.08864680  -0.68004597  -0.08861777  0.32377559  
0.27500000   -0.11063401  -0.67682215  -0.11057759  0.34573541  
0.28000000   -0.13250529  -0.67289200  -0.13240838  0.36756619  
0.28500000   -0.15423785  -0.66826150  -0.15408501  0.38924282  
0.29000000   -0.17580910  -0.66293764  -0.17558277  0.41074058  
0.29500000   -0.19719669  -0.65692841  -0.19687734  0.43203515  
0.30000000   -0.21837857  -0.65024276  -0.21794490  0.45310271  
0.30500000   -0.23933296  -0.64289055  -0.23876216  0.47391997  
0.31000000   -0.26003844  -0.63488252  -0.25930640  0.49446421  
0.31500000   -0.28047394  -0.62623026  -0.27955553  0.51471334  
0.32000000   -0.30061878  -0.61694612  -0.29948809  0.53464590  
0.32500000   -0.32045270  -0.60704321  -0.31908333  0.55424114  
0.33000000   -0.33995587  -0.59653532  -0.33832121  0.57347902  
0.33500000   -0.35910891  -0.58543688  -0.35718242  0.59234023  
0.34000000   -0.37789293  -0.57376292  -0.37564843  0.61080624  
0.34500000   -0.39628953  -0.56152897  -0.39370147  0.62885928  
0.35000000   -0.41428081  -0.54875107  -0.41132456  0.64648237  
0.35500000   -0.43184943  -0.53544568  -0.42850152  0.66365933  
0.36000000   -0.44897855  -0.52162964  -0.44521696  0.68037477  
0.36500000   -0.46565190  -0.50732014  -0.46145629  0.69661410  
0.37000000   -0.48185378  -0.49253461  -0.47720570  0.71236351  
0.37500000   -0.49756905  -0.47729077  -0.49245218  0.72760999  
0.38000000   -0.51278315  -0.46160648  -0.50718348  0.74234129  
0.38500000   -0.52748208  -0.44549980  -0.52138810  0.75654591  
0.39000000   -0.54165247  -0.42898888  -0.53505529  0.77021310  
0.39500000   -0.55528150  -0.41209195  -0.54817502  0.78333283  
0.40000000   -0.56835696  -0.39482728  -0.56073795  0.79589576  
0.40500000   -0.58086723  -0.37721317  -0.57273541  0.80789322  
0.41000000   -0.59280128  -0.35926790  -0.58415940  0.81931721  
0.41500000   -0.60414868  -0.34100971  -0.59500252  0.83016034  
0.42000000   -0.61489958  -0.32245679  -0.60525800  0.84041581  
0.42500000   -0.62504473  -0.30362727  -0.61491959  0.85007740  
0.43000000   -0.63457545  -0.28453917  -0.62398164  0.85913945  
0.43500000   -0.64348365  -0.26521043  -0.63243897  0.86759678  
0.44000000   -0.65176183  -0.24565886  -0.64028693  0.87544474  
