time         theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   0.00000000   2.01000000   0.00000000   2.02005000  
0.00625000   0.09245076   2.00787423   0.00427053   2.01577947  
0.01250000   0.18470626   2.00151954   0.01700976   2.00304024  
0.01875000   0.27657327   1.99100316   0.03800321   1.98204679  
0.02500000   0.36786270   1.97643522   0.06690191   1.95314809  
0.03125000   0.45839144   1.95796601   0.10323454   1.91681546  
0.03750000   0.54798414   1.93578225   0.14642355   1.87362645  
0.04375000   0.63647481   1.91010261   0.19580400   1.82424600  
0.05000000   0.72370815   1.88117275   0.25064453   1.76940547  
0.05625000   0.80954070   1.84925986   0.31016898   1.70988102  
0.06250000   0.89384167   1.81464715   0.37357786   1.64647214  
0.06875000   0.97649355   1.77762832   0.44006879   1.57998121  
0.07500000   1.05739251   1.73850227   0.50885492   1.51119508  
0.08125000   1.13644847   1.69756820   0.57918110   1.44086890  
0.08750000   1.21358507   1.65512108   0.65033711   1.36971289  
0.09375000   1.28873932   1.61144777   0.72166804   1.29838196  
0.10000000   1.36186118   1.56682374   0.79258168   1.22746832  
0.10625000   1.43291299   1.52151034   0.86255315   1.15749685  
0.11250000   1.50186872   1.47575272   0.93112696   1.08892304  
0.11875000   1.56871325   1.42977836   0.99791693   1.02213307  
0.12500000   1.63344148   1.38379609   1.06260419   0.95744581  
0.13125000   1.69605748   1.33799563   1.12493385   0.89511615  
0.13750000   1.75657362   1.29254748   1.18471050   0.83533950  
0.14375000   1.81500966   1.24760324   1.24179307   0.77825693  
0.15000000   1.87139192   1.20329618   1.29608915   0.72396085  
0.15625000   1.92575245   1.15974202   1.34754923   0.67250077  
0.16250000   1.97812824   1.11703988   1.39616096   0.62388904  
0.16875000   2.02856047   1.07527341   1.44194355   0.57810645  
0.17500000   2.07709383   1.03451189   1.48494257   0.53510743  
0.18125000   2.12377591   0.99481147   1.52522507   0.49482493  
0.18750000   2.16865658   0.95621632   1.56287518   0.45717482  
0.19375000   2.21178752   0.91875984   1.59799018   0.42205982  
0.20000000   2.25322169   0.88246578   1.63067707   0.38937293  
0.20625000   2.29301297   0.84734936   1.66104953   0.35900047  
0.21250000   2.33121573   0.81341824   1.68922538   0.33082462  
0.21875000   2.36788457   0.78067354   1.71532441   0.30472559  
0.22500000   2.40307399   0.74911068   1.73946659   0.28058341  
0.23125000   2.43683816   0.71872022   1.76177063   0.25827937  
0.23750000   2.46923074   0.68948856   1.78235277   0.23769723  
0.24375000   2.50030466   0.66139866   1.80132591   0.21872409  
0.25000000   2.53011201   0.63443060   1.81879891   0.20125109  
0.25625000   2.55870390   0.60856215   1.83487606   0.18517394  
0.26250000   2.58613038   0.58376921   1.84965676   0.17039324  
0.26875000   2.61244035   0.56002625   1.86323530   0.15681470  
0.27500000   2.63768152   0.53730670   1.87570076   0.14434924  
0.28125000   2.66190035   0.51558323   1.88713697   0.13291303  
0.28750000   2.68514202   0.49482808   1.89762259   0.12242741  
0.29375000   2.70745046   0.47501327   1.90723120   0.11281880  
0.30000000   2.72886829   0.45611081   1.91603146   0.10401854  
0.30625000   2.74943683   0.43809293   1.92408729   0.09596271  
0.31250000   2.76919617   0.42093215   1.93145806   0.08859194  
0.31875000   2.78818511   0.40460147   1.93819882   0.08185118  
0.32500000   2.80644125   0.38907449   1.94436052   0.07568948  
0.33125000   2.82400095   0.37432544   1.94999023   0.07005977  
0.33750000   2.84089944   0.36032929   1.95513140   0.06491860  
0.34375000   2.85717080   0.34706183   1.95982404   0.06022596  
0.35000000   2.87284802   0.33449968   1.96410498   0.05594502  
0.35625000   2.88796303   0.32262034   1.96800806   0.05204194  
0.36250000   2.90254674   0.31140224   1.97156432   0.04848568  
0.36875000   2.91662910   0.30082474   1.97480224   0.04524776  
0.37500000   2.93023913   0.29086813   1.97774786   0.04230214  
0.38125000   2.94340497   0.28151369   1.98042502   0.03962498  
0.38750000   2.95615391   0.27274365   1.98285545   0.03719455  
0.39375000   2.96851244   0.26454121   1.98505897   0.03499103  
0.40000000   2.98050631   0.25689053   1.98705363   0.03299637  
0.40625000   2.99216058   0.24977675   1.98885579   0.03119421  
0.41250000   3.00349961   0.24318595   1.99048030   0.02956970  
0.41875000   3.01454716   0.23710516   1.99194057   0.02810943  
0.42500000   3.02532643   0.23152238   1.99324869   0.02680131  
0.43125000   3.03586008   0.22642652   1.99441552   0.02563448  
0.43750000   3.04617025   0.22180741   1.99545074   0.02459926  
0.44375000   3.05627869   0.21765583   1.99636297   0.02368703  
0.45000000   3.06620669   0.21396344   1.99715982   0.02289018  
0.45625000   3.07597523   0.21072281   1.99784795   0.02220205  
0.46250000   3.08560492   0.20792741   1.99843310   0.02161690  
0.46875000   3.09511613   0.20557159   1.99892016   0.02112984  
0.47500000   3.10452896   0.20365058   1.99931322   0.02073678  
0.48125000   3.11386333   0.20216050   1.99961557   0.02043443  
0.48750000   3.12313899   0.20109830   1.99982974   0.02022026  
0.49375000   3.13237558   0.20046185   1.99995752   0.02009248  
0.50000000   3.14159265   0.20024984   2.00000000   0.02005000  
0.50625000   3.15080973   0.20046185   1.99995752   0.02009248  
0.51250000   3.16004632   0.20109830   1.99982974   0.02022026  
0.51875000   3.16932198   0.20216050   1.99961557   0.02043443  
0.52500000   3.17865635   0.20365058   1.99931322   0.02073678  
0.53125000   3.18806918   0.20557159   1.99892016   0.02112984  
0.53750000   3.19758038   0.20792741   1.99843310   0.02161690  
0.54375000   3.20721008   0.21072281   1.99784795   0.02220205  
0.55000000   3.21697861   0.21396344   1.99715982   0.02289018  
0.55625000   3.22690662   0.21765583   1.99636297   0.02368703  
0.56250000   3.23701505   0.22180741   1.99545074   0.02459926  
0.56875000   3.24732523   0.22642652   1.99441552   0.02563448  
0.57500000   3.25785887   0.23152238   1.99324869   0.02680131  
0.58125000   3.26863814   0.23710516   1.99194057   0.02810943  
0.58750000   3.27968570   0.24318595   1.99048030   0.02956970  
0.59375000   3.29102473   0.24977675   1.98885579   0.03119421  
0.60000000   3.30267899   0.25689053   1.98705363   0.03299637  
0.60625000   3.31467287   0.26454121   1.98505897   0.03499103  
0.61250000   3.32703140   0.27274365   1.98285545   0.03719455  
0.61875000   3.33978034   0.28151369   1.98042502   0.03962498  
0.62500000   3.35294617   0.29086813   1.97774786   0.04230214  
0.63125000   3.36655621   0.30082474   1.97480224   0.04524776  
0.63750000   3.38063857   0.31140224   1.97156432   0.04848568  
0.64375000   3.39522228   0.32262034   1.96800806   0.05204194  
0.65000000   3.41033729   0.33449968   1.96410498   0.05594502  
0.65625000   3.42601450   0.34706183   1.95982404   0.06022596  
0.66250000   3.44228587   0.36032929   1.95513140   0.06491860  
0.66875000   3.45918436   0.37432544   1.94999023   0.07005977  
0.67500000   3.47674406   0.38907449   1.94436052   0.07568948  
0.68125000   3.49500019   0.40460147   1.93819882   0.08185118  
0.68750000   3.51398913   0.42093215   1.93145806   0.08859194  
0.69375000   3.53374847   0.43809293   1.92408729   0.09596271  
0.70000000   3.55431702   0.45611081   1.91603146   0.10401854  
0.70625000   3.57573485   0.47501327   1.90723120   0.11281880  
0.71250000   3.59804328   0.49482808   1.89762259   0.12242741  
0.71875000   3.62128496   0.51558323   1.88713697   0.13291303  
0.72500000   3.64550379   0.53730670   1.87570076   0.14434924  
0.73125000   3.67074496   0.56002625   1.86323530   0.15681470  
0.73750000   3.69705493   0.58376921   1.84965676   0.17039324  
0.74375000   3.72448141   0.60856215   1.83487606   0.18517394  
0.75000000   3.75307330   0.63443060   1.81879891   0.20125109  
0.75625000   3.78288065   0.66139866   1.80132591   0.21872409  
0.76250000   3.81395457   0.68948856   1.78235277   0.23769723  
0.76875000   3.84634715   0.71872022   1.76177063   0.25827937  
0.77500000   3.88011132   0.74911068   1.73946659   0.28058341  
0.78125000   3.91530074   0.78067354   1.71532441   0.30472559  
0.78750000   3.95196958   0.81341824   1.68922538   0.33082462  
0.79375000   3.99017234   0.84734936   1.66104953   0.35900047  
0.80000000   4.02996361   0.88246578   1.63067707   0.38937293  
0.80625000   4.07139779   0.91875984   1.59799018   0.42205982  
0.81250000   4.11452872   0.95621632   1.56287518   0.45717482  
0.81875000   4.15940940   0.99481147   1.52522507   0.49482493  
0.82500000   4.20609148   1.03451189   1.48494257   0.53510743  
0.83125000   4.25462484   1.07527341   1.44194355   0.57810645  
0.83750000   4.30505707   1.11703988   1.39616096   0.62388904  
