time         theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   0.00000000   2.40000000   0.00000000   2.88000000  
0.00625000   0.05167738   2.39944369   0.00133498   2.87866502  
0.01250000   0.10333081   2.39777652   0.00533388   2.87466612  
0.01875000   0.15493643   2.39500369   0.01197866   2.86802134  
0.02500000   0.20647050   2.39113386   0.02123942   2.85876058  
0.03125000   0.25790954   2.38617907   0.03307472   2.84692528  
0.03750000   0.30923034   2.38015465   0.04743192   2.83256808  
0.04375000   0.36041005   2.37307914   0.06424770   2.81575230  
0.05000000   0.41142627   2.36497415   0.08344863   2.79655137  
0.05625000   0.46225709   2.35586425   0.10495182   2.77504818  
0.06250000   0.51288117   2.34577679   0.12866563   2.75133437  
0.06875000   0.56327776   2.33474172   0.15449054   2.72550946  
0.07500000   0.61342681   2.32279147   0.18231990   2.69768010  
0.08125000   0.66330899   2.30996066   0.21204088   2.66795912  
0.08750000   0.71290571   2.29628598   0.24353536   2.63646464  
0.09375000   0.76219921   2.28180594   0.27668083   2.60331917  
0.10000000   0.81117260   2.26656068   0.31135134   2.56864866  
0.10625000   0.85980983   2.25059173   0.34741842   2.53258158  
0.11250000   0.90809577   2.23394182   0.38475197   2.49524803  
0.11875000   0.95601624   2.21665464   0.42322111   2.45677889  
0.12500000   1.00355798   2.19877464   0.46269504   2.41730496  
0.13125000   1.05070872   2.18034684   0.50304383   2.37695617  
0.13750000   1.09745714   2.16141660   0.54413913   2.33586087  
0.14375000   1.14379292   2.14202948   0.58585486   2.29414514  
0.15000000   1.18970671   2.12223097   0.62806786   2.25193214  
0.15625000   1.23519013   2.10206641   0.67065839   2.20934161  
0.16250000   1.28023580   2.08158079   0.71351070   2.16648930  
0.16875000   1.32483728   2.06081859   0.75651338   2.12348662  
0.17500000   1.36898908   2.03982364   0.79955977   2.08044023  
0.18125000   1.41268665   2.01863902   0.84254826   2.03745174  
0.18750000   1.45592638   1.99730693   0.88538251   1.99461749  
0.19375000   1.49870553   1.97586860   0.92797163   1.95202837  
0.20000000   1.54102224   1.95436419   0.97023031   1.90976969  
0.20625000   1.58287552   1.93283269   1.01207890   1.86792110  
0.21250000   1.62426519   1.91131191   1.05344339   1.82655661  
0.21875000   1.66519188   1.88983839   1.09425543   1.78574457  
0.22500000   1.70565699   1.86844736   1.13445224   1.74554776  
0.23125000   1.74566266   1.84717270   1.17397651   1.70602349  
0.23750000   1.78521174   1.82604695   1.21277627   1.66722373  
0.24375000   1.82430779   1.80510125   1.25080473   1.62919527  
0.25000000   1.86295501   1.78436538   1.28802010   1.59197990  
0.25625000   1.90115821   1.76386770   1.32438537   1.55561463  
0.26250000   1.93892283   1.74363523   1.35986809   1.52013191  
0.26875000   1.97625485   1.72369362   1.39444015   1.48555985  
0.27500000   2.01316081   1.70406717   1.42807754   1.45192246  
0.28125000   2.04964773   1.68477888   1.46076007   1.41923993  
0.28750000   2.08572313   1.66585045   1.49247114   1.38752886  
0.29375000   2.12139499   1.64730233   1.52319751   1.35680249  
0.30000000   2.15667170   1.62915378   1.55292898   1.32707102  
0.30625000   2.19156207   1.61142284   1.58165821   1.29834179  
0.31250000   2.22607528   1.59412644   1.60938044   1.27061956  
0.31875000   2.26022084   1.57728042   1.63609324   1.24390676  
0.32500000   2.29400863   1.56089955   1.66179629   1.21820371  
0.33125000   2.32744881   1.54499761   1.68649119   1.19350881  
0.33750000   2.36055183   1.52958742   1.71018116   1.16981884  
0.34375000   2.39332841   1.51468088   1.73287092   1.14712908  
0.35000000   2.42578951   1.50028901   1.75456644   1.12543356  
0.35625000   2.45794634   1.48642203   1.77527478   1.10472522  
0.36250000   2.48981029   1.47308936   1.79500387   1.08499613  
0.36875000   2.52139297   1.46029968   1.81376242   1.06623758  
0.37500000   2.55270616   1.44806100   1.83155967   1.04844033  
0.38125000   2.58376179   1.43638064   1.84840533   1.03159467  
0.38750000   2.61457198   1.42526532   1.86430939   1.01569061  
0.39375000   2.64514895   1.41472118   1.87928199   1.00071801  
0.40000000   2.67550507   1.40475383   1.89333334   0.98666666  
0.40625000   2.70565280   1.39536835   1.90647358   0.97352642  
0.41250000   2.73560474   1.38656937   1.91871269   0.96128731  
0.41875000   2.76537355   1.37836105   1.93006041   0.94993959  
0.42500000   2.79497200   1.37074716   1.94052612   0.93947388  
0.43125000   2.82441292   1.36373106   1.95011880   0.92988120  
0.43750000   2.85370922   1.35731576   1.95884697   0.92115303  
0.44375000   2.88287387   1.35150393   1.96671856   0.91328144  
0.45000000   2.91191989   1.34629793   1.97374094   0.90625906  
0.45625000   2.94086034   1.34169980   1.97992083   0.90007917  
0.46250000   2.96970833   1.33771131   1.98526422   0.89473578  
0.46875000   2.99847702   1.33433397   1.98977643   0.89022357  
0.47500000   3.02717957   1.33156903   1.99346196   0.88653804  
0.48125000   3.05582919   1.32941749   1.99632457   0.88367543  
0.48750000   3.08443908   1.32788013   1.99836718   0.88163282  
0.49375000   3.11302249   1.32695750   1.99959190   0.88040810  
0.50000000   3.14159265   1.32664992   2.00000000   0.88000000  
0.50625000   3.17016282   1.32695750   1.99959190   0.88040810  
0.51250000   3.19874622   1.32788013   1.99836718   0.88163282  
0.51875000   3.22735612   1.32941749   1.99632457   0.88367543  
0.52500000   3.25600573   1.33156903   1.99346196   0.88653804  
0.53125000   3.28470828   1.33433397   1.98977643   0.89022357  
0.53750000   3.31347697   1.33771131   1.98526422   0.89473578  
0.54375000   3.34232497   1.34169980   1.97992083   0.90007917  
0.55000000   3.37126542   1.34629793   1.97374094   0.90625906  
0.55625000   3.40031144   1.35150393   1.96671856   0.91328144  
0.56250000   3.42947609   1.35731576   1.95884697   0.92115303  
0.56875000   3.45877239   1.36373106   1.95011880   0.92988120  
0.57500000   3.48821331   1.37074716   1.94052612   0.93947388  
0.58125000   3.51781176   1.37836105   1.93006041   0.94993959  
0.58750000   3.54758057   1.38656937   1.91871269   0.96128731  
0.59375000   3.57753251   1.39536835   1.90647358   0.97352642  
0.60000000   3.60768024   1.40475383   1.89333334   0.98666666  
0.60625000   3.63803636   1.41472118   1.87928199   1.00071801  
0.61250000   3.66861333   1.42526532   1.86430939   1.01569061  
0.61875000   3.69942351   1.43638064   1.84840533   1.03159467  
0.62500000   3.73047915   1.44806100   1.83155967   1.04844033  
0.63125000   3.76179234   1.46029968   1.81376242   1.06623758  
0.63750000   3.79337502   1.47308936   1.79500387   1.08499613  
0.64375000   3.82523897   1.48642203   1.77527478   1.10472522  
0.65000000   3.85739580   1.50028901   1.75456644   1.12543356  
0.65625000   3.88985690   1.51468088   1.73287092   1.14712908  
0.66250000   3.92263348   1.52958742   1.71018116   1.16981884  
0.66875000   3.95573650   1.54499761   1.68649119   1.19350881  
0.67500000   3.98917668   1.56089955   1.66179629   1.21820371  
0.68125000   4.02296446   1.57728042   1.63609324   1.24390676  
0.68750000   4.05711003   1.59412644   1.60938044   1.27061956  
0.69375000   4.09162323   1.61142284   1.58165821   1.29834179  
0.70000000   4.12651360   1.62915378   1.55292898   1.32707102  
0.70625000   4.16179032   1.64730233   1.52319751   1.35680249  
0.71250000   4.19746218   1.66585045   1.49247114   1.38752886  
0.71875000   4.23353758   1.68477888   1.46076007   1.41923993  
0.72500000   4.27002450   1.70406717   1.42807754   1.45192246  
0.73125000   4.30693045   1.72369362   1.39444015   1.48555985  
0.73750000   4.34426247   1.74363523   1.35986809   1.52013191  
0.74375000   4.38202709   1.76386770   1.32438537   1.55561463  
0.75000000   4.42023030   1.78436538   1.28802010   1.59197990  
0.75625000   4.45887751   1.80510125   1.25080473   1.62919527  
0.76250000   4.49797357   1.82604695   1.21277627   1.66722373  
0.76875000   4.53752265   1.84717270   1.17397651   1.70602349  
0.77500000   4.57752832   1.86844736   1.13445224   1.74554776  
0.78125000   4.61799343   1.88983839   1.09425543   1.78574457  
0.78750000   4.65892011   1.91131191   1.05344339   1.82655661  
0.79375000   4.70030979   1.93283269   1.01207890   1.86792110  
0.80000000   4.74216306   1.95436419   0.97023031   1.90976969  
0.80625000   4.78447978   1.97586860   0.92797163   1.95202837  
0.81250000   4.82725893   1.99730693   0.88538251   1.99461749  
0.81875000   4.87049865   2.01863902   0.84254826   2.03745174  
0.82500000   4.91419623   2.03982364   0.79955977   2.08044023  
0.83125000   4.95834803   2.06081859   0.75651338   2.12348662  
0.83750000   5.00294951   2.08158079   0.71351070   2.16648930  
0.84375000   5.04799517   2.10206641   0.67065839   2.20934161  
0.85000000   5.09347860   2.12223097   0.62806786   2.25193214  
0.85625000   5.13939239   2.14202948   0.58585486   2.29414514  
0.86250000   5.18572817   2.16141660   0.54413913   2.33586087  
0.86875000   5.23247659   2.18034684   0.50304383   2.37695617  
0.87500000   5.27962733   2.19877464   0.46269504   2.41730496  
0.88125000   5.32716907   2.21665464   0.42322111   2.45677889  
0.88750000   5.37508954   2.23394182   0.38475197   2.49524803  
0.89375000   5.42337548   2.25059173   0.34741842   2.53258158  
0.90000000   5.47201271   2.26656068   0.31135134   2.56864866  
