Tt           theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   2.00000000   -0.00000000  1.68294197   -0.26679513 
0.00500000   1.99920752   -0.03796663  1.68251366   -0.26636682 
0.01000000   1.99682950   -0.07596073  1.68122683   -0.26507999 
0.01500000   1.99286422   -0.11400950  1.67907579   -0.26292895 
0.02000000   1.98730885   -0.15213960  1.67605108   -0.25990424 
0.02500000   1.98015945   -0.19037690  1.67213944   -0.25599260 
0.03000000   1.97141102   -0.22874615  1.66732386   -0.25117703 
0.03500000   1.96105755   -0.26727075  1.66158359   -0.24543675 
0.04000000   1.94909210   -0.30597241  1.65489412   -0.23874729 
0.04500000   1.93550687   -0.34487083  1.64722730   -0.23108046 
0.05000000   1.92029326   -0.38398344  1.63855131   -0.22240447 
0.05500000   1.90344201   -0.42332497  1.62883076   -0.21268392 
0.06000000   1.88494332   -0.46290715  1.61802678   -0.20187994 
0.06500000   1.86478694   -0.50273833  1.60609708   -0.18995025 
0.07000000   1.84296238   -0.54282308  1.59299616   -0.17684933 
0.07500000   1.81945902   -0.58316178  1.57867540   -0.16252856 
0.08000000   1.79426634   -0.62375021  1.56308328   -0.14693645 
0.08500000   1.76737407   -0.66457912  1.54616567   -0.13001883 
0.09000000   1.73877248   -0.70563377  1.52786605   -0.11171921 
0.09500000   1.70845254   -0.74689351  1.50812591   -0.09197907 
0.10000000   1.67640623   -0.78833133  1.48688513   -0.07073829 
0.10500000   1.64262681   -0.82991338  1.46408246   -0.04793563 
0.11000000   1.60710908   -0.87159861  1.43965605   -0.02350921 
0.11500000   1.56984972   -0.91333832  1.41354405   0.00260279  
0.12000000   1.53084761   -0.95507584  1.38568532   0.03046151  
0.12500000   1.49010418   -0.99674615  1.35602020   0.06012664  
0.13000000   1.44762372   -1.03827571  1.32449131   0.09165553  
0.13500000   1.40341382   -1.07958219  1.29104453   0.12510231  
0.14000000   1.35748565   -1.12057444  1.25562996   0.16051687  
0.14500000   1.30985438   -1.16115250  1.21820300   0.19794383  
0.15000000   1.26053956   -1.20120772  1.17872545   0.23742139  
0.15500000   1.20956541   -1.24062308  1.13716667   0.27898016  
0.16000000   1.15696123   -1.27927360  1.09350480   0.32264204  
0.16500000   1.10276170   -1.31702694  1.04772788   0.36841896  
0.17000000   1.04700715   -1.35374423  0.99983511   0.41631173  
0.17500000   0.98974383   -1.38928099  0.94983788   0.46630896  
0.18000000   0.93102412   -1.42348836  0.89776087   0.51838597  
0.18500000   0.87090669   -1.45621435  0.84364296   0.57250387  
0.19000000   0.80945657   -1.48730546  0.78753803   0.62860881  
0.19500000   0.74674524   -1.51660832  0.72951551   0.68663132  
0.20000000   0.68285052   -1.54397151  0.66966085   0.74648599  
0.20500000   0.61785648   -1.56924751  0.60807558   0.80807126  
0.21000000   0.55185325   -1.59229471  0.54487726   0.87126958  
0.21500000   0.48493669   -1.61297942  0.48019900   0.93594784  
0.22000000   0.41720806   -1.63117789  0.41418879   1.00195805  
0.22500000   0.34877353   -1.64677831  0.34700847   1.06913836  
0.23000000   0.27974367   -1.65968255  0.27883240   1.13731443  
0.23500000   0.21023282   -1.66980789  0.20984587   1.20630097  
0.24000000   0.14035843   -1.67708840  0.14024325   1.27590359  
0.24500000   0.07024034   -1.68147614  0.07022591   1.34592093  
0.25000000   0.00000000   -1.68294197  0.00000000   1.41614684  
0.25500000   -0.07024034  -1.68147614  -0.07022591  1.48637274  
0.26000000   -0.14035843  -1.67708840  -0.14024325  1.55639008  
0.26500000   -0.21023282  -1.66980789  -0.20984587  1.62599271  
0.27000000   -0.27974367  -1.65968255  -0.27883240  1.69497924  
0.27500000   -0.34877353  -1.64677831  -0.34700847  1.76315531  
0.28000000   -0.41720806  -1.63117789  -0.41418879  1.83033563  
0.28500000   -0.48493669  -1.61297942  -0.48019900  1.89634583  
0.29000000   -0.55185325  -1.59229471  -0.54487726  1.96102409  
0.29500000   -0.61785648  -1.56924751  -0.60807558  2.02422242  
0.30000000   -0.68285052  -1.54397151  -0.66966085  2.08580768  
0.30500000   -0.74674524  -1.51660832  -0.72951551  2.14566235  
0.31000000   -0.80945657  -1.48730546  -0.78753803  2.20368486  
0.31500000   -0.87090669  -1.45621435  -0.84364296  2.25978980  
0.32000000   -0.93102412  -1.42348836  -0.89776087  2.31390770  
0.32500000   -0.98974383  -1.38928099  -0.94983788  2.36598471  
0.33000000   -1.04700715  -1.35374423  -0.99983511  2.41598194  
0.33500000   -1.10276170  -1.31702694  -1.04772788  2.46387472  
0.34000000   -1.15696123  -1.27927360  -1.09350480  2.50965163  
0.34500000   -1.20956541  -1.24062308  -1.13716667  2.55331351  
0.35000000   -1.26053956  -1.20120772  -1.17872545  2.59487229  
0.35500000   -1.30985438  -1.16115250  -1.21820300  2.63434984  
0.36000000   -1.35748565  -1.12057444  -1.25562996  2.67177680  
0.36500000   -1.40341382  -1.07958219  -1.29104453  2.70719137  
0.37000000   -1.44762372  -1.03827571  -1.32449131  2.74063815  
0.37500000   -1.49010418  -0.99674615  -1.35602020  2.77216703  
0.38000000   -1.53084761  -0.95507584  -1.38568532  2.80183216  
0.38500000   -1.56984972  -0.91333832  -1.41354405  2.82969089  
