Tt           theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.26000000   -0.41762372  -1.95611373  -0.41459544  2.41373059  
0.26500000   -0.62081879  -1.90396302  -0.61089698  2.61003213  
0.27000000   -0.81760287  -1.83472453  -0.79501962  2.79415477  
0.27500000   -1.00634410  -1.75162110  -0.96441371  2.96354886  
0.28000000   -1.18576666  -1.65814461  -1.11750917  3.11664432  
0.28500000   -1.35496269  -1.55775283  -1.25366519  3.25280034  
0.29000000   -1.51337555  -1.45363295  -1.37303370  3.37216885  
0.29500000   -1.66076252  -1.34854757  -1.47637724  3.47551239  
0.30000000   -1.79714560  -1.24476000  -1.56487790  3.56401305  
0.30500000   -1.92275792  -1.14402390  -1.63996330  3.63909845  
0.31000000   -2.03799165  -1.04761749  -1.70316408  3.70229923  
0.31500000   -2.14335099  -0.95640377  -1.75600744  3.75514259  
0.32000000   -2.23941217  -0.87090147  -1.79994470  3.79907985  
0.32500000   -2.32679103  -0.79135631  -1.83630757  3.83544272  
0.33000000   -2.40611779  -0.71780626  -1.86628628  3.86542143  
0.33500000   -2.47801825  -0.65013766  -1.89092341  3.89005856  
0.34000000   -2.54310034  -0.58813123  -1.91111799  3.91025314  
0.34500000   -2.60194498  -0.53149860  -1.92763574  3.92677089  
0.35000000   -2.65510041  -0.47991016  -1.94112249  3.94025764  
0.35500000   -2.70307896  -0.43301596  -1.95211872  3.95125387  
0.36000000   -2.74635575  -0.39046069  -1.96107388  3.96020903  
0.36500000   -2.78536872  -0.35189428  -1.96835990  3.96749506  
0.37000000   -2.82051958  -0.31697896  -1.97428332  3.97341847  
0.37500000   -2.85217538  -0.28539378  -1.97909593  3.97823108  
0.38000000   -2.88067039  -0.25683722  -1.98300402  3.98213917  
0.38500000   -2.90630826  -0.23102843  -1.98617627  3.98531142  
0.39000000   -2.92936419  -0.20770753  -1.98875033  3.98788548  
0.39500000   -2.95008714  -0.18663525  -1.99083841  3.98997356  
0.40000000   -2.96870193  -0.16759212  -1.99253185  3.99166700  
0.40500000   -2.98541131  -0.15037742  -1.99390495  3.99304010  
0.41000000   -3.00039784  -0.13480792  -1.99501808  3.99415323  
0.41500000   -3.01382567  -0.12071664  -1.99592029  3.99505544  
0.42000000   -3.02584217  -0.10795148  -1.99665139  3.99578654  
0.42500000   -3.03657946  -0.09637397  -1.99724369  3.99637884  
0.43000000   -3.04615572  -0.08585801  -1.99772338  3.99685853  
0.43500000   -3.05467650  -0.07628869  -1.99811169  3.99724684  
0.44000000   -3.06223577  -0.06756116  -1.99842583  3.99756098  
0.44500000   -3.06891699  -0.05957960  -1.99867971  3.99781486  
0.45000000   -3.07479393  -0.05225621  -1.99888459  3.99801974  
0.45500000   -3.07993153  -0.04551033  -1.99904955  3.99818470  
0.46000000   -3.08438659  -0.03926757  -1.99918192  3.99831707  
0.46500000   -3.08820835  -0.03345905  -1.99928757  3.99842272  
0.47000000   -3.09143908  -0.02802060  -1.99937119  3.99850634  
0.47500000   -3.09411453  -0.02289213  -1.99943648  3.99857163  
0.48000000   -3.09626429  -0.01801693  -1.99948636  3.99862151  
0.48500000   -3.09791214  -0.01334109  -1.99952302  3.99865817  
0.49000000   -3.09907632  -0.00881287  -1.99954811  3.99868326  
0.49500000   -3.09976972  -0.00438219  -1.99956273  3.99869788  
0.50000000   -3.10000000  -0.00000000  -1.99956753  3.99870268  
0.50500000   -3.09976972  0.00438219   -1.99956273  3.99869788  
0.51000000   -3.09907632  0.00881287   -1.99954811  3.99868326  
0.51500000   -3.09791214  0.01334109   -1.99952302  3.99865817  
0.52000000   -3.09626429  0.01801693   -1.99948636  3.99862151  
0.52500000   -3.09411453  0.02289213   -1.99943648  3.99857163  
0.53000000   -3.09143908  0.02802060   -1.99937119  3.99850634  
0.53500000   -3.08820835  0.03345905   -1.99928757  3.99842272  
0.54000000   -3.08438659  0.03926757   -1.99918192  3.99831707  
0.54500000   -3.07993153  0.04551033   -1.99904955  3.99818470  
0.55000000   -3.07479393  0.05225621   -1.99888459  3.99801974  
0.55500000   -3.06891699  0.05957960   -1.99867971  3.99781486  
0.56000000   -3.06223577  0.06756116   -1.99842583  3.99756098  
0.56500000   -3.05467650  0.07628869   -1.99811169  3.99724684  
0.57000000   -3.04615572  0.08585801   -1.99772338  3.99685853  
0.57500000   -3.03657946  0.09637397   -1.99724369  3.99637884  
0.58000000   -3.02584217  0.10795148   -1.99665139  3.99578654  
0.58500000   -3.01382567  0.12071664   -1.99592029  3.99505544  
0.59000000   -3.00039784  0.13480792   -1.99501808  3.99415323  
0.59500000   -2.98541131  0.15037742   -1.99390495  3.99304010  
0.60000000   -2.96870193  0.16759212   -1.99253185  3.99166700  
0.60500000   -2.95008714  0.18663525   -1.99083841  3.98997356  
0.61000000   -2.92936419  0.20770753   -1.98875033  3.98788548  
0.61500000   -2.90630826  0.23102843   -1.98617627  3.98531142  
0.62000000   -2.88067039  0.25683722   -1.98300402  3.98213917  
0.62500000   -2.85217538  0.28539378   -1.97909593  3.97823108  
0.63000000   -2.82051958  0.31697896   -1.97428332  3.97341847  
0.63500000   -2.78536872  0.35189428   -1.96835990  3.96749506  
0.64000000   -2.74635575  0.39046069   -1.96107388  3.96020903  
0.64500000   -2.70307896  0.43301596   -1.95211872  3.95125387  
0.65000000   -2.65510041  0.47991016   -1.94112249  3.94025764  
0.65500000   -2.60194498  0.53149860   -1.92763574  3.92677089  
0.66000000   -2.54310034  0.58813123   -1.91111799  3.91025314  
0.66500000   -2.47801825  0.65013766   -1.89092341  3.89005856  
0.67000000   -2.40611779  0.71780626   -1.86628628  3.86542143  
0.67500000   -2.32679103  0.79135631   -1.83630757  3.83544272  
0.68000000   -2.23941217  0.87090147   -1.79994470  3.79907985  
0.68500000   -2.14335099  0.95640377   -1.75600744  3.75514259  
0.69000000   -2.03799165  1.04761749   -1.70316408  3.70229923  
0.69500000   -1.92275792  1.14402390   -1.63996330  3.63909845  
0.70000000   -1.79714560  1.24476000   -1.56487790  3.56401305  
0.70500000   -1.66076252  1.34854757   -1.47637724  3.47551239  
0.71000000   -1.51337555  1.45363295   -1.37303370  3.37216885  
0.71500000   -1.35496269  1.55775283   -1.25366519  3.25280034  
0.72000000   -1.18576666  1.65814461   -1.11750917  3.11664432  
0.72500000   -1.00634410  1.75162110   -0.96441371  2.96354886  
0.73000000   -0.81760287  1.83472453   -0.79501962  2.79415477  
0.73500000   -0.62081879  1.90396302   -0.61089698  2.61003213  
0.74000000   -0.41762372  1.95611373   -0.41459544  2.41373059  
0.74500000   -0.20995985  1.98855447   -0.20957441  2.20870956  
0.75000000   -0.00000000  1.99956753   -0.00000000  1.99913515  
0.75500000   0.20995985   1.98855447   0.20957441   1.78956074  
0.76000000   0.41762372   1.95611373   0.41459544   1.58453972  
0.76500000   0.62081879   1.90396302   0.61089698   1.38823817  
0.77000000   0.81760287   1.83472453   0.79501962   1.20411553  
0.77500000   1.00634410   1.75162110   0.96441371   1.03472144  
0.78000000   1.18576666   1.65814461   1.11750917   0.88162598  
0.78500000   1.35496269   1.55775283   1.25366519   0.74546996  
0.79000000   1.51337555   1.45363295   1.37303370   0.62610145  
0.79500000   1.66076252   1.34854757   1.47637724   0.52275791  
0.80000000   1.79714560   1.24476000   1.56487790   0.43425725  
0.80500000   1.92275792   1.14402390   1.63996330   0.35917185  
0.81000000   2.03799165   1.04761749   1.70316408   0.29597107  
0.81500000   2.14335099   0.95640377   1.75600744   0.24312771  
0.82000000   2.23941217   0.87090147   1.79994470   0.19919045  
0.82500000   2.32679103   0.79135631   1.83630757   0.16282758  
0.83000000   2.40611779   0.71780626   1.86628628   0.13284887  
0.83500000   2.47801825   0.65013766   1.89092341   0.10821174  
0.84000000   2.54310034   0.58813123   1.91111799   0.08801716  
0.84500000   2.60194498   0.53149860   1.92763574   0.07149941  
0.85000000   2.65510041   0.47991016   1.94112249   0.05801266  
0.85500000   2.70307896   0.43301596   1.95211872   0.04701643  
0.86000000   2.74635575   0.39046069   1.96107388   0.03806127  
0.86500000   2.78536872   0.35189428   1.96835990   0.03077525  
0.87000000   2.82051958   0.31697896   1.97428332   0.02485183  
0.87500000   2.85217538   0.28539378   1.97909593   0.02003922  
0.88000000   2.88067039   0.25683722   1.98300402   0.01613113  
0.88500000   2.90630826   0.23102843   1.98617627   0.01295888  
0.89000000   2.92936419   0.20770753   1.98875033   0.01038482  
0.89500000   2.95008714   0.18663525   1.99083841   0.00829674  
0.90000000   2.96870193   0.16759212   1.99253185   0.00660330  
0.90500000   2.98541131   0.15037742   1.99390495   0.00523020  
0.91000000   3.00039784   0.13480792   1.99501808   0.00411707  
0.91500000   3.01382567   0.12071664   1.99592029   0.00321486  
0.92000000   3.02584217   0.10795148   1.99665139   0.00248376  
0.92500000   3.03657946   0.09637397   1.99724369   0.00189146  
0.93000000   3.04615572   0.08585801   1.99772338   0.00141177  
0.93500000   3.05467650   0.07628869   1.99811169   0.00102346  
0.94000000   3.06223577   0.06756116   1.99842583   0.00070932  
0.94500000   3.06891699   0.05957960   1.99867971   0.00045544  
0.95000000   3.07479393   0.05225621   1.99888459   0.00025056  
0.95500000   3.07993153   0.04551033   1.99904955   0.00008560  
0.96000000   3.08438659   0.03926757   1.99918192   -0.00004677 
0.96500000   3.08820835   0.03345905   1.99928757   -0.00015242 
0.97000000   3.09143908   0.02802060   1.99937119   -0.00023604 
0.97500000   3.09411453   0.02289213   1.99943648   -0.00030133 
0.98000000   3.09626429   0.01801693   1.99948636   -0.00035121 
0.98500000   3.09791214   0.01334109   1.99952302   -0.00038787 
0.99000000   3.09907632   0.00881287   1.99954811   -0.00041296 
0.99500000   3.09976972   0.00438219   1.99956273   -0.00042758 
1.00000000   3.10000000   0.00000000   1.99956753   -0.00043238 
1.00500000   3.09976972   -0.00438219  1.99956273   -0.00042758 
1.01000000   3.09907632   -0.00881287  1.99954811   -0.00041296 
1.01500000   3.09791214   -0.01334109  1.99952302   -0.00038787 
1.02000000   3.09626429   -0.01801693  1.99948636   -0.00035121 
1.02500000   3.09411453   -0.02289213  1.99943648   -0.00030133 
1.03000000   3.09143908   -0.02802060  1.99937119   -0.00023604 
1.03500000   3.08820835   -0.03345905  1.99928757   -0.00015242 
1.04000000   3.08438659   -0.03926757  1.99918192   -0.00004677 
1.04500000   3.07993153   -0.04551033  1.99904955   0.00008560  
1.05000000   3.07479393   -0.05225621  1.99888459   0.00025056  
1.05500000   3.06891699   -0.05957960  1.99867971   0.00045544  
1.06000000   3.06223577   -0.06756116  1.99842583   0.00070932  
1.06500000   3.05467650   -0.07628869  1.99811169   0.00102346  
1.07000000   3.04615572   -0.08585801  1.99772338   0.00141177  
1.07500000   3.03657946   -0.09637397  1.99724369   0.00189146  
1.08000000   3.02584217   -0.10795148  1.99665139   0.00248376  
1.08500000   3.01382567   -0.12071664  1.99592029   0.00321486  
1.09000000   3.00039784   -0.13480792  1.99501808   0.00411707  
1.09500000   2.98541131   -0.15037742  1.99390495   0.00523020  
1.10000000   2.96870193   -0.16759212  1.99253185   0.00660330  
1.10500000   2.95008714   -0.18663525  1.99083841   0.00829674  
1.11000000   2.92936419   -0.20770753  1.98875033   0.01038482  
1.11500000   2.90630826   -0.23102843  1.98617627   0.01295888  
1.12000000   2.88067039   -0.25683722  1.98300402   0.01613113  
1.12500000   2.85217538   -0.28539378  1.97909593   0.02003922  
1.13000000   2.82051958   -0.31697896  1.97428332   0.02485183  
1.13500000   2.78536872   -0.35189428  1.96835990   0.03077525  
1.14000000   2.74635575   -0.39046069  1.96107388   0.03806127  
1.14500000   2.70307896   -0.43301596  1.95211872   0.04701643  
1.15000000   2.65510041   -0.47991016  1.94112249   0.05801266  
1.15500000   2.60194498   -0.53149860  1.92763574   0.07149941  
1.16000000   2.54310034   -0.58813123  1.91111799   0.08801716  
1.16500000   2.47801825   -0.65013766  1.89092341   0.10821174  
1.17000000   2.40611779   -0.71780626  1.86628628   0.13284887  
1.17500000   2.32679103   -0.79135631  1.83630757   0.16282758  
1.18000000   2.23941217   -0.87090147  1.79994470   0.19919045  
1.18500000   2.14335099   -0.95640377  1.75600744   0.24312771  
1.19000000   2.03799165   -1.04761749  1.70316408   0.29597107  
1.19500000   1.92275792   -1.14402390  1.63996330   0.35917185  
1.20000000   1.79714560   -1.24476000  1.56487790   0.43425725  
1.20500000   1.66076252   -1.34854757  1.47637724   0.52275791  
1.21000000   1.51337555   -1.45363295  1.37303370   0.62610145  
1.21500000   1.35496269   -1.55775283  1.25366519   0.74546996  
1.22000000   1.18576666   -1.65814461  1.11750917   0.88162598  
1.22500000   1.00634410   -1.75162110  0.96441371   1.03472144  
1.23000000   0.81760287   -1.83472453  0.79501962   1.20411553  
1.23500000   0.62081879   -1.90396302  0.61089698   1.38823817  
1.24000000   0.41762372   -1.95611373  0.41459544   1.58453972  
1.24500000   0.20995985   -1.98855447  0.20957441   1.78956074  
1.25000000   -0.00000000  -1.99956753  -0.00000000  1.99913515  
1.25500000   -0.20995985  -1.98855447  -0.20957441  2.20870956  
1.26000000   -0.41762372  -1.95611373  -0.41459544  2.41373059  
1.26500000   -0.62081879  -1.90396302  -0.61089698  2.61003213  
1.27000000   -0.81760287  -1.83472453  -0.79501962  2.79415477  
1.27500000   -1.00634410  -1.75162110  -0.96441371  2.96354886  
1.28000000   -1.18576666  -1.65814461  -1.11750917  3.11664432  
1.28500000   -1.35496269  -1.55775283  -1.25366519  3.25280034  
1.29000000   -1.51337555  -1.45363295  -1.37303370  3.37216885  
1.29500000   -1.66076252  -1.34854757  -1.47637724  3.47551239  
1.30000000   -1.79714560  -1.24476000  -1.56487790  3.56401305  
1.30500000   -1.92275792  -1.14402390  -1.63996330  3.63909845  
1.31000000   -2.03799165  -1.04761749  -1.70316408  3.70229923  
1.31500000   -2.14335099  -0.95640377  -1.75600744  3.75514259  
1.32000000   -2.23941217  -0.87090147  -1.79994470  3.79907985  
1.32500000   -2.32679103  -0.79135631  -1.83630757  3.83544272  
1.33000000   -2.40611779  -0.71780626  -1.86628628  3.86542143  
1.33500000   -2.47801825  -0.65013766  -1.89092341  3.89005856  
1.34000000   -2.54310034  -0.58813123  -1.91111799  3.91025314  
1.34500000   -2.60194498  -0.53149860  -1.92763574  3.92677089  
1.35000000   -2.65510041  -0.47991016  -1.94112249  3.94025764  
1.35500000   -2.70307896  -0.43301596  -1.95211872  3.95125387  
1.36000000   -2.74635575  -0.39046069  -1.96107388  3.96020903  
1.36500000   -2.78536872  -0.35189428  -1.96835990  3.96749506  
1.37000000   -2.82051958  -0.31697896  -1.97428332  3.97341847  
1.37500000   -2.85217538  -0.28539378  -1.97909593  3.97823108  
1.38000000   -2.88067039  -0.25683722  -1.98300402  3.98213917  
1.38500000   -2.90630826  -0.23102843  -1.98617627  3.98531142  
1.39000000   -2.92936419  -0.20770753  -1.98875033  3.98788548  
1.39500000   -2.95008714  -0.18663525  -1.99083841  3.98997356  
1.40000000   -2.96870193  -0.16759212  -1.99253185  3.99166700  
1.40500000   -2.98541131  -0.15037742  -1.99390495  3.99304010  
1.41000000   -3.00039784  -0.13480792  -1.99501808  3.99415323  
1.41500000   -3.01382567  -0.12071664  -1.99592029  3.99505544  
1.42000000   -3.02584217  -0.10795148  -1.99665139  3.99578654  
1.42500000   -3.03657946  -0.09637397  -1.99724369  3.99637884  
1.43000000   -3.04615572  -0.08585801  -1.99772338  3.99685853  
1.43500000   -3.05467650  -0.07628869  -1.99811169  3.99724684  
1.44000000   -3.06223577  -0.06756116  -1.99842583  3.99756098  
1.44500000   -3.06891699  -0.05957960  -1.99867971  3.99781486  
1.45000000   -3.07479393  -0.05225621  -1.99888459  3.99801974  
1.45500000   -3.07993153  -0.04551033  -1.99904955  3.99818470  
1.46000000   -3.08438659  -0.03926757  -1.99918192  3.99831707  
1.46500000   -3.08820835  -0.03345905  -1.99928757  3.99842272  
1.47000000   -3.09143908  -0.02802060  -1.99937119  3.99850634  
1.47500000   -3.09411453  -0.02289213  -1.99943648  3.99857163  
1.48000000   -3.09626429  -0.01801693  -1.99948636  3.99862151  
1.48500000   -3.09791214  -0.01334109  -1.99952302  3.99865817  
1.49000000   -3.09907632  -0.00881287  -1.99954811  3.99868326  
1.49500000   -3.09976972  -0.00438219  -1.99956273  3.99869788  
1.50000000   -3.10000000  -0.00000000  -1.99956753  3.99870268  
1.50500000   -3.09976972  0.00438219   -1.99956273  3.99869788  
1.51000000   -3.09907632  0.00881287   -1.99954811  3.99868326  
1.51500000   -3.09791214  0.01334109   -1.99952302  3.99865817  
1.52000000   -3.09626429  0.01801693   -1.99948636  3.99862151  
1.52500000   -3.09411453  0.02289213   -1.99943648  3.99857163  
1.53000000   -3.09143908  0.02802060   -1.99937119  3.99850634  
1.53500000   -3.08820835  0.03345905   -1.99928757  3.99842272  
1.54000000   -3.08438659  0.03926757   -1.99918192  3.99831707  
1.54500000   -3.07993153  0.04551033   -1.99904955  3.99818470  
1.55000000   -3.07479393  0.05225621   -1.99888459  3.99801974  
1.55500000   -3.06891699  0.05957960   -1.99867971  3.99781486  
1.56000000   -3.06223577  0.06756116   -1.99842583  3.99756098  
1.56500000   -3.05467650  0.07628869   -1.99811169  3.99724684  
1.57000000   -3.04615572  0.08585801   -1.99772338  3.99685853  
1.57500000   -3.03657946  0.09637397   -1.99724369  3.99637884  
1.58000000   -3.02584217  0.10795148   -1.99665139  3.99578654  
1.58500000   -3.01382567  0.12071664   -1.99592029  3.99505544  
1.59000000   -3.00039784  0.13480792   -1.99501808  3.99415323  
1.59500000   -2.98541131  0.15037742   -1.99390495  3.99304010  
1.60000000   -2.96870193  0.16759212   -1.99253185  3.99166700  
1.60500000   -2.95008714  0.18663525   -1.99083841  3.98997356  
1.61000000   -2.92936419  0.20770753   -1.98875033  3.98788548  
1.61500000   -2.90630826  0.23102843   -1.98617627  3.98531142  
1.62000000   -2.88067039  0.25683722   -1.98300402  3.98213917  
1.62500000   -2.85217538  0.28539378   -1.97909593  3.97823108  
1.63000000   -2.82051958  0.31697896   -1.97428332  3.97341847  
1.63500000   -2.78536872  0.35189428   -1.96835990  3.96749506  
1.64000000   -2.74635575  0.39046069   -1.96107388  3.96020903  
1.64500000   -2.70307896  0.43301596   -1.95211872  3.95125387  
1.65000000   -2.65510041  0.47991016   -1.94112249  3.94025764  
1.65500000   -2.60194498  0.53149860   -1.92763574  3.92677089  
1.66000000   -2.54310034  0.58813123   -1.91111799  3.91025314  
1.66500000   -2.47801825  0.65013766   -1.89092341  3.89005856  
1.67000000   -2.40611779  0.71780626   -1.86628628  3.86542143  
1.67500000   -2.32679103  0.79135631   -1.83630757  3.83544272  
1.68000000   -2.23941217  0.87090147   -1.79994470  3.79907985  
1.68500000   -2.14335099  0.95640377   -1.75600744  3.75514259  
1.69000000   -2.03799165  1.04761749   -1.70316408  3.70229923  
1.69500000   -1.92275792  1.14402390   -1.63996330  3.63909845  
1.70000000   -1.79714560  1.24476000   -1.56487790  3.56401305  
1.70500000   -1.66076252  1.34854757   -1.47637724  3.47551239  
1.71000000   -1.51337555  1.45363295   -1.37303370  3.37216885  
1.71500000   -1.35496269  1.55775283   -1.25366519  3.25280034  
1.72000000   -1.18576666  1.65814461   -1.11750917  3.11664432  
1.72500000   -1.00634410  1.75162110   -0.96441371  2.96354886  
1.73000000   -0.81760287  1.83472453   -0.79501962  2.79415477  
1.73500000   -0.62081879  1.90396302   -0.61089698  2.61003213  
1.74000000   -0.41762372  1.95611373   -0.41459544  2.41373059  
1.74500000   -0.20995985  1.98855447   -0.20957441  2.20870956  
1.75000000   -0.00000000  1.99956753   -0.00000000  1.99913515  
1.75500000   0.20995985   1.98855447   0.20957441   1.78956074  
1.76000000   0.41762372   1.95611373   0.41459544   1.58453972  
1.76500000   0.62081879   1.90396302   0.61089698   1.38823817  
1.77000000   0.81760287   1.83472453   0.79501962   1.20411553  
1.77500000   1.00634410   1.75162110   0.96441371   1.03472144  
1.78000000   1.18576666   1.65814461   1.11750917   0.88162598  
1.78500000   1.35496269   1.55775283   1.25366519   0.74546996  
1.79000000   1.51337555   1.45363295   1.37303370   0.62610145  
1.79500000   1.66076252   1.34854757   1.47637724   0.52275791  
1.80000000   1.79714560   1.24476000   1.56487790   0.43425725  
1.80500000   1.92275792   1.14402390   1.63996330   0.35917185  
1.81000000   2.03799165   1.04761749   1.70316408   0.29597107  
1.81500000   2.14335099   0.95640377   1.75600744   0.24312771  
1.82000000   2.23941217   0.87090147   1.79994470   0.19919045  
1.82500000   2.32679103   0.79135631   1.83630757   0.16282758  
1.83000000   2.40611779   0.71780626   1.86628628   0.13284887  
1.83500000   2.47801825   0.65013766   1.89092341   0.10821174  
1.84000000   2.54310034   0.58813123   1.91111799   0.08801716  
1.84500000   2.60194498   0.53149860   1.92763574   0.07149941  
1.85000000   2.65510041   0.47991016   1.94112249   0.05801266  
1.85500000   2.70307896   0.43301596   1.95211872   0.04701643  
1.86000000   2.74635575   0.39046069   1.96107388   0.03806127  
1.86500000   2.78536872   0.35189428   1.96835990   0.03077525  
1.87000000   2.82051958   0.31697896   1.97428332   0.02485183  
1.87500000   2.85217538   0.28539378   1.97909593   0.02003922  
1.88000000   2.88067039   0.25683722   1.98300402   0.01613113  
1.88500000   2.90630826   0.23102843   1.98617627   0.01295888  
1.89000000   2.92936419   0.20770753   1.98875033   0.01038482  
1.89500000   2.95008714   0.18663525   1.99083841   0.00829674  
1.90000000   2.96870193   0.16759212   1.99253185   0.00660330  
1.90500000   2.98541131   0.15037742   1.99390495   0.00523020  
1.91000000   3.00039784   0.13480792   1.99501808   0.00411707  
1.91500000   3.01382567   0.12071664   1.99592029   0.00321486  
1.92000000   3.02584217   0.10795148   1.99665139   0.00248376  
1.92500000   3.03657946   0.09637397   1.99724369   0.00189146  
1.93000000   3.04615572   0.08585801   1.99772338   0.00141177  
1.93500000   3.05467650   0.07628869   1.99811169   0.00102346  
1.94000000   3.06223577   0.06756116   1.99842583   0.00070932  
1.94500000   3.06891699   0.05957960   1.99867971   0.00045544  
1.95000000   3.07479393   0.05225621   1.99888459   0.00025056  
1.95500000   3.07993153   0.04551033   1.99904955   0.00008560  
1.96000000   3.08438659   0.03926757   1.99918192   -0.00004677 
1.96500000   3.08820835   0.03345905   1.99928757   -0.00015242 
1.97000000   3.09143908   0.02802060   1.99937119   -0.00023604 
1.97500000   3.09411453   0.02289213   1.99943648   -0.00030133 
1.98000000   3.09626429   0.01801693   1.99948636   -0.00035121 
1.98500000   3.09791214   0.01334109   1.99952302   -0.00038787 
1.99000000   3.09907632   0.00881287   1.99954811   -0.00041296 
1.99500000   3.09976972   0.00438219   1.99956273   -0.00042758 
2.00000000   3.10000000   0.00000000   1.99956753   -0.00043238 
