time         theta        dtheta/dt    Uw0^2/mg^2   Kw0^2/mg^2  
0.00000000   0.00000000   2.40000000   0.00000000   2.88000000  
0.03000000   0.07198920   2.39892055   0.00259010   2.87740990  
0.06000000   0.14391371   2.39568875   0.01033772   2.86966228  
0.09000000   0.21570920   2.39032418   0.02317516   2.85682484  
0.12000000   0.28731215   2.38285921   0.04099099   2.83900901  
0.15000000   0.35866019   2.37333856   0.06363204   2.81636796  
0.18000000   0.42969247   2.36181875   0.09090609   2.78909391  
0.21000000   0.50034999   2.34836740   0.12258529   2.75741471  
0.24000000   0.57057597   2.33306238   0.15840998   2.72159002  
0.27000000   0.64031607   2.31599092   0.19809304   2.68190696  
0.30000000   0.70951871   2.29724857   0.24132449   2.63867551  
0.33000000   0.77813530   2.27693817   0.28777629   2.59222371  
0.36000000   0.84612041   2.25516865   0.33710717   2.54289283  
0.39000000   0.91343197   2.23205403   0.38896741   2.49103259  
0.42000000   0.98003138   2.20771216   0.44300351   2.43699649  
0.45000000   1.04588363   2.18226371   0.49886254   2.38113746  
0.48000000   1.11095736   2.15583107   0.55619619   2.32380381  
0.51000000   1.17522488   2.12853732   0.61466443   2.26533557  
0.54000000   1.23866222   2.10050530   0.67393875   2.20606125  
0.57000000   1.30124904   2.07185670   0.73370490   2.14629510  
0.60000000   1.36296865   2.04271134   0.79366519   2.08633481  
0.63000000   1.42380792   2.01318637   0.85354032   2.02645968  
0.66000000   1.48375718   1.98339572   0.91307071   1.96692929  
0.69000000   1.54281011   1.95344954   0.97201744   1.90798256  
0.72000000   1.60096366   1.92345379   1.03016275   1.84983725  
0.75000000   1.65821786   1.89350985   1.08731022   1.79268978  
0.78000000   1.71457573   1.86371428   1.14328454   1.73671546  
0.81000000   1.77004312   1.83415862   1.19793108   1.68206892  
0.84000000   1.82462852   1.80492926   1.25111519   1.62888481  
0.87000000   1.87834295   1.77610738   1.30272129   1.57727871  
0.90000000   1.93119979   1.74776897   1.35265181   1.52734819  
0.93000000   1.98321463   1.71998486   1.40082604   1.47917396  
0.96000000   2.03440509   1.69282081   1.44717885   1.43282115  
0.99000000   2.08479069   1.66633766   1.49165940   1.38834060  
1.02000000   2.13439272   1.64059147   1.53422982   1.34577018  
1.05000000   2.18323407   1.61563372   1.57486384   1.30513616  
1.08000000   2.23133910   1.59151152   1.61354555   1.26645445  
1.11000000   2.27873354   1.56826780   1.65026805   1.22973195  
1.14000000   2.32544434   1.54594160   1.68503229   1.19496771  
1.17000000   2.37149957   1.52456822   1.71784587   1.16215413  
1.20000000   2.41692829   1.50417954   1.74872195   1.13127805  
1.23000000   2.46176047   1.48480421   1.77767823   1.10232177  
1.26000000   2.50602693   1.46646787   1.80473599   1.07526401  
1.29000000   2.54975917   1.44919343   1.82991920   1.05008080  
1.32000000   2.59298936   1.43300124   1.85325373   1.02674627  
1.35000000   2.63575024   1.41790931   1.87476660   1.00523340  
1.38000000   2.67807508   1.40393352   1.89448534   0.98551466  
1.41000000   2.71999756   1.39108780   1.91243736   0.96756264  
1.44000000   2.76155177   1.37938430   1.92864947   0.95135053  
1.47000000   2.80277214   1.36883355   1.94314735   0.93685265  
1.50000000   2.84369340   1.35944460   1.95595519   0.92404481  
1.53000000   2.88435051   1.35122515   1.96709529   0.91290471  
1.56000000   2.92477867   1.34418170   1.97658778   0.90341222  
1.59000000   2.96501323   1.33831960   1.98445032   0.89554968  
1.62000000   3.00508970   1.33364318   1.99069793   0.88930207  
1.65000000   3.04504371   1.33015580   1.99534277   0.88465723  
1.68000000   3.08491097   1.32785991   1.99839402   0.88160598  
1.71000000   3.12472724   1.32675711   1.99985778   0.88014222  
1.74000000   3.16452833   1.32684815   1.99973699   0.88026301  
1.77000000   3.20435007   1.32813298   1.99803140   0.88196860  
1.80000000   3.24422824   1.33061069   1.99473759   0.88526241  
1.83000000   3.28419862   1.33427959   1.98984899   0.89015101  
1.86000000   3.32429690   1.33913707   1.98335596   0.89664404  
1.89000000   3.36455869   1.34517963   1.97524588   0.90475412  
1.92000000   3.40501949   1.35240280   1.96550333   0.91449667  
1.95000000   3.44571461   1.36080105   1.95411025   0.92588975  
1.98000000   3.48667923   1.37036771   1.94104617   0.93895383  
2.01000000   3.52794828   1.38109488   1.92628846   0.95371154  
2.04000000   3.56955644   1.39297329   1.90981270   0.97018730  
2.07000000   3.61153808   1.40599218   1.89159300   0.98840700  
2.10000000   3.65392725   1.42013912   1.87160243   1.00839757  
2.13000000   3.69675757   1.43539993   1.84981353   1.03018647  
2.16000000   3.74006222   1.45175839   1.82619879   1.05380121  
2.19000000   3.78387387   1.46919615   1.80073134   1.07926866  
2.22000000   3.82822458   1.48769248   1.77338554   1.10661446  
2.25000000   3.87314577   1.50722409   1.74413778   1.13586222  
2.28000000   3.91866812   1.52776486   1.71296726   1.16703274  
2.31000000   3.96482146   1.54928569   1.67985692   1.20014308  
2.34000000   4.01163474   1.57175419   1.64479438   1.23520562  
2.37000000   4.05913583   1.59513449   1.60777298   1.27222702  
2.40000000   4.10735153   1.61938700   1.56879288   1.31120712  
2.43000000   4.15630734   1.64446813   1.52786228   1.35213772  
2.46000000   4.20602743   1.67033015   1.48499859   1.39500141  
2.49000000   4.25653444   1.69692089   1.44022975   1.43977025  
2.52000000   4.30784940   1.72418355   1.39359554   1.48640446  
2.55000000   4.35999156   1.75205657   1.34514889   1.53485111  
2.58000000   4.41297824   1.78047341   1.29495722   1.58504278  
2.61000000   4.46682469   1.80936247   1.24310373   1.63689627  
2.64000000   4.52154394   1.83864697   1.18968866   1.69031134  
2.67000000   4.57714664   1.86824493   1.13483044   1.74516956  
2.70000000   4.63364090   1.89806917   1.07866672   1.80133328  
2.73000000   4.69103213   1.92802737   1.02135522   1.85864478  
2.76000000   4.74932291   1.95802223   0.96307447   1.91692553  
2.79000000   4.80851281   1.98795165   0.90402413   1.97597587  
2.82000000   4.86859829   2.01770900   0.84442520   2.03557480  
2.85000000   4.92957253   2.04718352   0.78451981   2.09548019  
2.88000000   4.99142533   2.07626077   0.72457060   2.15542940  
2.91000000   5.05414302   2.10482313   0.66485979   2.21514021  
2.94000000   5.11770837   2.13275047   0.60568771   2.27431229  
2.97000000   5.18210048   2.15992086   0.54737095   2.33262905  
3.00000000   5.24729482   2.18621135   0.49023997   2.38976003  
3.03000000   5.31326314   2.21149892   0.43463627   2.44536373  
3.06000000   5.37997350   2.23566137   0.38090913   2.49909087  
3.09000000   5.44739036   2.25857839   0.32941182   2.55058818  
3.12000000   5.51547458   2.28013264   0.28049757   2.59950243  
3.15000000   5.58418356   2.30021082   0.23451510   2.64548490  
3.18000000   5.65347138   2.31870482   0.19180398   2.68819602  
3.21000000   5.72328899   2.33551287   0.15268982   2.72731018  
3.24000000   5.79358435   2.35054061   0.11747941   2.76252059  
3.27000000   5.86430276   2.36370219   0.08645598   2.79354402  
3.30000000   5.93538705   2.37492122   0.05987459   2.82012541  
3.33000000   6.00677794   2.38413174   0.03795792   2.84204208  
3.36000000   6.07841432   2.39127898   0.02089242   2.85910758  
3.39000000   6.15023362   2.39632007   0.00882507   2.87117493  
3.42000000   6.22217215   2.39922457   0.00186073   2.87813927  
3.45000000   6.29416554   2.39997488   0.00006028   2.87993972  
3.48000000   6.36614906   2.39856644   0.00343952   2.87656048  
3.51000000   6.43805802   2.39500780   0.01196883   2.86803117  
3.54000000   6.50982823   2.38932051   0.02557376   2.85442624  
3.57000000   6.58139631   2.38153885   0.04413635   2.83586365  
3.60000000   6.65270008   2.37170938   0.06749730   2.81250270  
3.63000000   6.72367897   2.35989037   0.09545872   2.78454128  
3.66000000   6.79427430   2.34615105   0.12778763   2.75221237  
3.69000000   6.86442962   2.33057078   0.16421991   2.71578009  
3.72000000   6.93409102   2.31323814   0.20446465   2.67553535  
3.75000000   7.00320735   2.29424985   0.24820881   2.63179119  
3.78000000   7.07173049   2.27370975   0.29512199   2.58487801  
3.81000000   7.13961551   2.25172762   0.34486135   2.53513865  
3.84000000   7.20682087   2.22841814   0.39707630   2.48292370  
3.87000000   7.27330851   2.20389966   0.45141314   2.42858686  
3.90000000   7.33904397   2.17829318   0.50751940   2.37248060  
3.93000000   7.40399645   2.15172126   0.56504780   2.31495220  
3.96000000   7.46813882   2.12430700   0.62365988   2.25634012  
3.99000000   7.53144767   2.09617312   0.68302912   2.19697088  
4.02000000   7.59390323   2.06744109   0.74284368   2.13715632  
4.05000000   7.65548935   2.03823033   0.80280856   2.07719144  
4.08000000   7.71619343   2.00865757   0.86264738   2.01735262  
4.11000000   7.77600632   1.97883618   0.92210368   1.95789632  
4.14000000   7.83492221   1.94887571   0.98094173   1.89905827  
4.17000000   7.89293853   1.91888143   1.03894704   1.84105296  
4.20000000   7.95005577   1.88895399   1.09592640   1.78407360  
4.23000000   8.00627739   1.85918922   1.15170772   1.72829228  
4.26000000   8.06160966   1.82967787   1.20613945   1.67386055  
4.29000000   8.11606146   1.80050553   1.25908991   1.62091009  
4.32000000   8.16964418   1.77175260   1.31044635   1.56955365  
4.35000000   8.22237156   1.74349428   1.36011385   1.51988615  
4.38000000   8.27425949   1.71580060   1.40801414   1.47198586  
4.41000000   8.32532590   1.68873658   1.45408438   1.42591562  
4.44000000   8.37559058   1.66236231   1.49827577   1.38172423  
4.47000000   8.42507509   1.63673315   1.54055231   1.33944769  
4.50000000   8.47380253   1.61189988   1.58088938   1.29911062  
4.53000000   8.52179750   1.58790898   1.61927254   1.26072746  
4.56000000   8.56908592   1.56480276   1.65569616   1.22430384  
4.59000000   8.61569490   1.54261967   1.69016227   1.18983773  
4.62000000   8.66165268   1.52139449   1.72267940   1.15732060  
4.65000000   8.70698847   1.50115858   1.75326146   1.12673854  
4.68000000   8.75173237   1.48194010   1.78192676   1.09807324  
4.71000000   8.79591530   1.46376430   1.80869704   1.07130296  
4.74000000   8.83956888   1.44665365   1.83359661   1.04640339  
